"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 518.415284 518.415284 56.325284 56.325284
5 518.144452 518.144452 56.054452 56.054452
7 517.651961 517.651961 55.561961 55.561961
10 517.314130 517.314130 55.224130 55.224130
11 270.109187 270.109187 -191.980813 -191.980813
16 269.528569 269.528569 -192.561431 -192.561431
20 268.712769 268.712769 -193.377231 -193.377231
21 204.475243 204.475243 -257.614757 -257.614757
24 204.414202 204.414202 -257.675798 -257.675798
25 204.337503 204.337503 -257.752497 -257.752497
27 204.036644 204.036644 -258.053356 -258.053356
331 201.940681 201.940681 -260.149319 -260.149319
332 201.902052 201.902052 -260.187948 -260.187948
334 201.899171 201.899171 -260.190829 -260.190829
336 201.394142 201.394142 -260.695858 -260.695858
339 201.376849 201.376849 -260.713151 -260.713151
371 110.008863 110.008863 -352.081137 -352.081137
372 109.432765 109.432765 -352.657235 -352.657235
373 109.146099 109.146099 -352.943901 -352.943901
377 108.622742 108.622742 -353.467258 -353.467258
381 102.129957 102.129957 -359.960043 -359.960043
383 101.444203 101.444203 -360.645797 -360.645797
387 101.372057 101.372057 -360.717943 -360.717943
390 100.751059 100.751059 -361.338941 -361.338941
1133 72.077938 72.077938 -390.012062 -390.012062
1141 44.082961 44.082961 -418.007039 -418.007039
1722 44.069183 44.069183 -418.020817 -418.020817
1724 44.035836 44.035836 -418.054164 -418.054164
1726 43.848447 43.848447 -418.241553 -418.241553
1727 43.543218 43.543218 -418.546782 -418.546782
135000 680.380596 43.543218 680.380596 -418.546782
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2117.894739 2117.894739 1655.804739 1655.804739
3 2117.867660 2117.867660 1655.777660 1655.777660
8 2117.646333 2117.646333 1655.556333 1655.556333
9 2113.176397 2113.176397 1651.086397 1651.086397
11 622.279518 622.279518 160.189518 160.189518
20 621.326065 621.326065 159.236065 159.236065
31 270.656343 270.656343 -191.433657 -191.433657
32 270.064391 270.064391 -192.025609 -192.025609
39 269.897520 269.897520 -192.192480 -192.192480
51 266.832839 266.832839 -195.257161 -195.257161
52 266.423102 266.423102 -195.666898 -195.666898
54 266.376487 266.376487 -195.713513 -195.713513
56 266.191961 266.191961 -195.898039 -195.898039
57 265.739744 265.739744 -196.350256 -196.350256
60 265.416629 265.416629 -196.673371 -196.673371
131 218.295823 218.295823 -243.794177 -243.794177
132 217.637776 217.637776 -244.452224 -244.452224
134 217.554308 217.554308 -244.535692 -244.535692
140 217.168966 217.168966 -244.921034 -244.921034
321 169.035279 169.035279 -293.054721 -293.054721
324 168.872031 168.872031 -293.217969 -293.217969
326 162.908417 162.908417 -299.181583 -299.181583
421 112.353974 112.353974 -349.736026 -349.736026
424 111.924598 111.924598 -350.165402 -350.165402
426 111.710998 111.710998 -350.379002 -350.379002
427 111.632942 111.632942 -350.457058 -350.457058
1215 91.618561 91.618561 -370.471439 -370.471439
1225 88.939285 88.939285 -373.150715 -373.150715
1772 88.656377 88.656377 -373.433623 -373.433623
1773 88.548676 88.548676 -373.541324 -373.541324
1778 88.425120 88.425120 -373.664880 -373.664880
1975 83.135043 83.135043 -378.954957 -378.954957
1983 58.762150 58.762150 -403.327850 -403.327850
2771 57.550449 57.550449 -404.539551 -404.539551
135000 419.863247 57.550449 419.863247 -404.539551
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 373.994208 373.994208 -88.095792 -88.095792
11 174.844457 174.844457 -287.245543 -287.245543
14 174.642576 174.642576 -287.447424 -287.447424
15 174.636029 174.636029 -287.453971 -287.453971
18 174.171353 174.171353 -287.918647 -287.918647
81 90.661438 90.661438 -371.428562 -371.428562
82 90.223384 90.223384 -371.866616 -371.866616
84 90.146698 90.146698 -371.943302 -371.943302
88 90.061115 90.061115 -372.028885 -372.028885
89 89.702381 89.702381 -372.387619 -372.387619
