"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 260.920544 260.920544 340.400544 340.400544
2 260.920462 260.920462 340.400462 340.400462
8 260.920459 260.920459 340.400459 340.400459
9 260.920454 260.920454 340.400454 340.400454
19 260.920428 260.920428 340.400428 340.400428
21 260.920421 260.920421 340.400421 340.400421
41 184.666353 184.666353 264.146353 264.146353
42 184.666315 184.666315 264.146315 264.146315
43 184.666286 184.666286 264.146286 264.146286
59 184.666285 184.666285 264.146285 264.146285
72 184.666274 184.666274 264.146274 264.146274
361 172.042097 172.042097 251.522097 251.522097
363 172.042067 172.042067 251.522067 251.522067
395 172.042065 172.042065 251.522065 251.522065
561 161.740323 161.740323 241.220323 241.220323
564 161.740307 161.740307 241.220307 241.220307
568 161.740256 161.740256 241.220256 241.220256
2018 143.472169 143.472169 222.952169 222.952169
2156 135.315700 135.315700 214.795700 214.795700
2158 130.544317 130.544317 210.024317 210.024317
2164 125.967094 125.967094 205.447094 205.447094
2241 125.258387 125.258387 204.738387 204.738387
2242 121.652318 121.652318 201.132318 201.132318
2246 120.023826 120.023826 199.503826 199.503826
3412 120.023824 120.023824 199.503824 199.503824
3414 120.023811 120.023811 199.503811 199.503811
3418 120.023766 120.023766 199.503766 199.503766
4996 95.802635 95.802635 175.282635 175.282635
5582 85.558001 85.558001 165.038001 165.038001
5585 81.858088 81.858088 161.338088 161.338088
5587 66.854880 66.854880 146.334880 146.334880
5591 62.024215 62.024215 141.504215 141.504215
5593 59.339275 59.339275 138.819275 138.819275
7422 59.339251 59.339251 138.819251 138.819251
7428 59.339241 59.339241 138.819241 138.819241
7435 59.339236 59.339236 138.819236 138.819236
7718 42.906374 42.906374 122.386374 122.386374
7722 36.910528 36.910528 116.390528 116.390528
7727 22.737783 22.737783 102.217783 102.217783
7731 16.671936 16.671936 96.151936 96.151936
8360 11.835389 11.835389 91.315389 91.315389
10071 11.835389 11.835389 91.315389 91.315389
10074 11.835379 11.835379 91.315379 91.315379
10087 11.835373 11.835373 91.315373 91.315373
10568 3.575196 3.575196 83.055196 83.055196
10581 3.274348 3.274348 82.754348 82.754348
10928 2.441271 2.441271 81.921271 81.921271
10938 2.336821 2.336821 81.816821 81.816821
12281 2.336821 2.336821 81.816821 81.816821
12283 2.336820 2.336820 81.816820 81.816820
12285 2.336814 2.336814 81.816814 81.816814
12320 2.336813 2.336813 81.816813 81.816813
13418 1.819404 1.819404 81.299404 81.299404
13420 0.912929 0.912929 80.392929 80.392929
13780 0.838658 0.838658 80.318658 80.318658
15132 0.838658 0.838658 80.318658 80.318658
15134 0.838657 0.838657 80.318657 80.318657
15136 0.838655 0.838655 80.318655 80.318655
15140 0.838651 0.838651 80.318651 80.318651
16268 0.416258 0.416258 79.896258 79.896258
16271 0.293402 0.293402 79.773402 79.773402
16281 0.247568 0.247568 79.727568 79.727568
16627 0.181378 0.181378 79.661378 79.661378
16635 0.128755 0.128755 79.608755 79.608755
16638 0.070705 0.070705 79.550705 79.550705
17982 0.070705 0.070705 79.550705 79.550705
17983 0.070705 0.070705 79.550705 79.550705
17986 0.070704 0.070704 79.550704 79.550704
17994 0.070704 0.070704 79.550704 79.550704
17998 0.070704 0.070704 79.550704 79.550704
19121 0.070431 0.070431 79.550431 79.550431
19123 0.069868 0.069868 79.549868 79.549868
19130 0.066432 0.066432 79.546432 79.546432
19475 0.045061 0.045061 79.525061 79.525061
19477 0.044995 0.044995 79.524995 79.524995
19478 0.018463 0.018463 79.498463 79.498463
19481 0.017177 0.017177 79.497177 79.497177
20831 0.017177 0.017177 79.497177 79.497177
20834 0.017177 0.017177 79.497177 79.497177
20836 0.017176 0.017176 79.497176 79.497176
20853 0.017176 0.017176 79.497176 79.497176
20857 0.017176 0.017176 79.497176 79.497176
20868 0.017176 0.017176 79.497176 79.497176
22327 0.005773 0.005773 79.485773 79.485773
22334 0.005270 0.005270 79.485270 79.485270
22559 0.004154 0.004154 79.484154 79.484154
24201 0.004153 0.004153 79.484153 79.484153
24213 0.004153 0.004153 79.484153 79.484153
24231 0.004153 0.004153 79.484153 79.484153
25175 0.002231 0.002231 79.482231 79.482231
25177 0.002017 0.002017 79.482017 79.482017
25178 0.001852 0.001852 79.481852 79.481852
25184 0.001077 0.001077 79.481077 79.481077
25398 0.000450 0.000450 79.480450 79.480450
27051 0.000450 0.000450 79.480450 79.480450
27063 0.000450 0.000450 79.480450 79.480450
27066 0.000450 0.000450 79.480450 79.480450
28028 0.000445 0.000445 79.480445 79.480445
28030 0.000421 0.000421 79.480421 79.480421
28031 0.000376 0.000376 79.480376 79.480376
28034 0.000135 0.000135 79.480135 79.480135
28259 0.000126 0.000126 79.480126 79.480126
29901 0.000126 0.000126 79.480126 79.480126
29912 0.000126 0.000126 79.480126 79.480126
29917 0.000126 0.000126 79.480126 79.480126
30544 0.000088 0.000088 79.480088 79.480088
30877 0.000073 0.000073 79.480073 79.480073
30882 0.000071 0.000071 79.480071 79.480071
30887 0.000058 0.000058 79.480058 79.480058
31096 0.000047 0.000047 79.480047 79.480047
31100 0.000044 0.000044 79.480044 79.480044
31105 0.000035 0.000035 79.480035 79.480035
31109 0.000029 0.000029 79.480029 79.480029
32751 0.000029 0.000029 79.480029 79.480029
32759 0.000029 0.000029 79.480029 79.480029
32768 0.000029 0.000029 79.480029 79.480029
32771 0.000029 0.000029 79.480029 79.480029
32790 0.000029 0.000029 79.480029 79.480029
33385 0.000026 0.000026 79.480026 79.480026
33388 0.000020 0.000020 79.480020 79.480020
33389 0.000014 0.000014 79.480014 79.480014
33392 0.000012 0.000012 79.480012 79.480012
33398 0.000011 0.000011 79.480011 79.480011
34282 0.000011 0.000011 79.480011 79.480011
34308 0.000011 0.000011 79.480011 79.480011
36235 0.000004 0.000004 79.480004 79.480004
36240 0.000003 0.000003 79.480003 79.480003
36244 0.000002 0.000002 79.480002 79.480002
37132 0.000002 0.000002 79.480002 79.480002
39085 0.000001 0.000001 79.480001 79.480001
39098 0.000001 0.000001 79.480001 79.480001
39981 0.000001 0.000001 79.480001 79.480001
41927 0.000001 0.000001 79.480001 79.480001
41931 0.000001 0.000001 79.480001 79.480001
41935 0.000000 0.000000 79.480000 79.480000
41937 0.000000 0.000000 79.480000 79.480000
41938 0.000000 0.000000 79.480000 79.480000
42285 0.000000 0.000000 79.480000 79.480000
42288 0.000000 0.000000 79.480000 79.480000
43632 0.000000 0.000000 79.480000 79.480000
43633 0.000000 0.000000 79.480000 79.480000
43641 0.000000 0.000000 79.480000 79.480000
44779 0.000000 0.000000 79.480000 79.480000
44788 0.000000 0.000000 79.480000 79.480000
44796 0.000000 0.000000 79.480000 79.480000
44798 0.000000 0.000000 79.480000 79.480000
45130 0.000000 0.000000 79.480000 79.480000
45357 0.000000 0.000000 79.480000 79.480000
45697 0.000000 0.000000 79.480000 79.480000
46494 0.000000 0.000000 79.480000 79.480000
47034 0.000000 0.000000 79.480000 79.480000
47040 0.000000 0.000000 79.480000 79.480000
47621 0.000000 0.000000 79.480000 79.480000
47631 0.000000 0.000000 79.480000 79.480000
47635 0.000000 0.000000 79.480000 79.480000
47639 0.000000 0.000000 79.480000 79.480000
48196 0.000000 0.000000 79.480000 79.480000
48198 0.000000 0.000000 79.480000 79.480000
48201 0.000000 0.000000 79.480000 79.480000
49851 0.000000 0.000000 79.480000 79.480000
49853 0.000000 0.000000 79.480000 79.480000
49859 0.000000 0.000000 79.480000 79.480000
49875 0.000000 0.000000 79.480000 79.480000
49884 0.000000 0.000000 79.480000 79.480000
50489 0.000000 0.000000 79.480000 79.480000
50490 0.000000 0.000000 79.480000 79.480000
50491 0.000000 0.000000 79.480000 79.480000
51383 0.000000 0.000000 79.480000 79.480000
51392 0.000000 0.000000 79.480000 79.480000
51420 0.000000 0.000000 79.480000 79.480000
53335 0.000000 0.000000 79.480000 79.480000
53337 0.000000 0.000000 79.480000 79.480000
53338 0.000000 0.000000 79.480000 79.480000
53340 0.000000 0.000000 79.480000 79.480000
53341 0.000000 0.000000 79.480000 79.480000
53345 0.000000 0.000000 79.480000 79.480000
53348 0.000000 0.000000 79.480000 79.480000
54234 0.000000 0.000000 79.480000 79.480000
54241 0.000000 0.000000 79.480000 79.480000
54265 0.000000 0.000000 79.480000 79.480000
55065 0.000000 0.000000 79.480000 79.480000
56185 0.000000 0.000000 79.480000 79.480000
56191 0.000000 0.000000 79.480000 79.480000
56528 0.000000 0.000000 79.480000 79.480000
56538 0.000000 0.000000 79.480000 79.480000
57895 0.000000 0.000000 79.480000 79.480000
59037 0.000000 0.000000 79.480000 79.480000
59040 0.000000 0.000000 79.480000 79.480000
59048 0.000000 0.000000 79.480000 79.480000
59388 0.000000 0.000000 79.480000 79.480000
61885 0.000000 0.000000 79.480000 79.480000
61887 0.000000 0.000000 79.480000 79.480000
61888 0.000000 0.000000 79.480000 79.480000
61889 0.000000 0.000000 79.480000 79.480000
61890 0.000000 0.000000 79.480000 79.480000
61895 0.000000 0.000000 79.480000 79.480000
61898 0.000000 0.000000 79.480000 79.480000
62225 0.000000 0.000000 79.480000 79.480000
65075 0.000000 0.000000 79.480000 79.480000
65082 0.000000 0.000000 79.480000 79.480000
67925 0.000000 0.000000 79.480000 79.480000
70775 0.000000 0.000000 79.480000 79.480000
70778 0.000000 0.000000 79.480000 79.480000
