"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.677967 84.677967 187.287967 187.287967
101 70.196313 70.196313 172.806313 172.806313
272 67.765357 67.765357 170.375357 170.375357
273 67.407140 67.407140 170.017140 170.017140
311 58.085216 58.085216 160.695216 160.695216
314 57.240212 57.240212 159.850212 159.850212
316 56.170862 56.170862 158.780862 158.780862
481 47.255695 47.255695 149.865695 149.865695
1781 46.234874 46.234874 148.844874 148.844874
2670 45.928887 45.928887 148.538887 148.538887
3182 45.616138 45.616138 148.226138 148.226138
3186 43.800723 43.800723 146.410723 146.410723
135000 129.647258 43.800723 129.647258 146.410723
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 212.082317 212.082317 314.692317 314.692317
2 205.210163 205.210163 307.820163 307.820163
11 176.122657 176.122657 278.732657 278.732657
21 88.545165 88.545165 191.155165 191.155165
24 86.973067 86.973067 189.583067 189.583067
26 85.142299 85.142299 187.752299 187.752299
131 82.544149 82.544149 185.154149 185.154149
401 75.605347 75.605347 178.215347 178.215347
441 56.974084 56.974084 159.584084 159.584084
442 55.622640 55.622640 158.232640 158.232640
443 55.554552 55.554552 158.164552 158.164552
446 53.660047 53.660047 156.270047 156.270047
448 53.561318 53.561318 156.171318 156.171318
731 49.112162 49.112162 151.722162 151.722162
733 46.837527 46.837527 149.447527 149.447527
1482 42.810287 42.810287 145.420287 145.420287
135000 163.516447 42.810287 163.516447 145.420287
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 123.447188 123.447188 226.057188 226.057188
6 122.912026 122.912026 225.522026 225.522026
11 120.083129 120.083129 222.693129 222.693129
12 111.614740 111.614740 214.224740 214.224740
52 111.490209 111.490209 214.100209 214.100209
61 57.651414 57.651414 160.261414 160.261414
291 50.264955 50.264955 152.874955 152.874955
725 49.055163 49.055163 151.665163 151.665163
1222 47.952614 47.952614 150.562614 150.562614
1483 47.623783 47.623783 150.233783 150.233783
1771 45.775608 45.775608 148.385608 148.385608
2822 45.456616 45.456616 148.066616 148.066616
135000 129.647258 45.456616 129.647258 148.066616
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 193.956135 193.956135 287.256135 287.256135
2 189.765447 189.765447 283.065447 283.065447
21 70.094292 70.094292 163.394292 163.394292
22 65.381767 65.381767 158.681767 158.681767
24 64.840604 64.840604 158.140604 158.140604
29 64.113573 64.113573 157.413573 157.413573
121 62.678379 62.678379 155.978379 155.978379
122 57.529171 57.529171 150.829171 150.829171
535 56.613464 56.613464 149.913464 149.913464
538 35.793512 35.793512 129.093512 129.093512
1372 33.523057 33.523057 126.823057 126.823057
1379 33.514483 33.514483 126.814483 126.814483
2843 33.420129 33.420129 126.720129 126.720129
2847 31.123577 31.123577 124.423577 124.423577
135000 162.333710 31.123577 162.333710 124.423577
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 146.677236 146.677236 239.977236 239.977236
2 142.207329 142.207329 235.507329 235.507329
3 138.340638 138.340638 231.640638 231.640638
11 98.713773 98.713773 192.013773 192.013773
12 97.560935 97.560935 190.860935 190.860935
13 96.899638 96.899638 190.199638 190.199638
17 95.997484 95.997484 189.297484 189.297484
181 59.015406 59.015406 152.315406 152.315406
182 51.694569 51.694569 144.994569 144.994569
811 44.885258 44.885258 138.185258 138.185258
1531 42.207510 42.207510 135.507510 135.507510
1534 41.217493 41.217493 134.517493 134.517493
1535 41.042228 41.042228 134.342228 134.342228
135000 206.818103 41.042228 206.818103 134.342228
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 178.257868 178.257868 271.557868 271.557868
2 172.882698 172.882698 266.182698 266.182698
6 172.796913 172.796913 266.096913 266.096913
11 93.686450 93.686450 186.986450 186.986450
12 91.392607 91.392607 184.692607 184.692607
13 88.728103 88.728103 182.028103 182.028103
151 81.561825 81.561825 174.861825 174.861825
153 77.969159 77.969159 171.269159 171.269159
241 72.540429 72.540429 165.840429 165.840429
242 67.939704 67.939704 161.239704 161.239704
243 65.789657 65.789657 159.089657 159.089657
312 60.569490 60.569490 153.869490 153.869490
520 51.123513 51.123513 144.423513 144.423513
530 49.137384 49.137384 142.437384 142.437384
759 46.066097 46.066097 139.366097 139.366097
1362 45.733887 45.733887 139.033887 139.033887
1505 45.295923 45.295923 138.595923 138.595923
1507 45.225946 45.225946 138.525946 138.525946
1872 39.503621 39.503621 132.803621 132.803621
2264 30.490253 30.490253 123.790253 123.790253
2942 28.885634 28.885634 122.185634 122.185634
2943 27.801090 27.801090 121.101090 121.101090
135000 173.232538 27.801090 173.232538 121.101090
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 126.673933 126.673933 140.313933 140.313933
2 125.482295 125.482295 139.122295 139.122295
5 124.964212 124.964212 138.604212 138.604212
9 124.045988 124.045988 137.685988 137.685988
21 115.785374 115.785374 129.425374 129.425374
24 114.017304 114.017304 127.657304 127.657304
41 99.252449 99.252449 112.892449 112.892449
46 97.430815 97.430815 111.070815 111.070815
71 77.319515 77.319515 90.959515 90.959515
74 76.929710 76.929710 90.569710 90.569710
76 75.723985 75.723985 89.363985 89.363985
744 75.203176 75.203176 88.843176 88.843176
756 67.073274 67.073274 80.713274 80.713274
1050 56.033072 56.033072 69.673072 69.673072
1674 55.340154 55.340154 68.980154 68.980154
1679 54.283469 54.283469 67.923469 67.923469
1860 54.090293 54.090293 67.730293 67.730293
2568 53.377654 53.377654 67.017654 67.017654
2701 52.506994 52.506994 66.146994 66.146994
2706 50.032137 50.032137 63.672137 63.672137
135000 213.163897 50.032137 213.163897 63.672137
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 120.971565 120.971565 134.611565 134.611565
4 120.611382 120.611382 134.251382 134.251382
11 120.128326 120.128326 133.768326 133.768326
14 117.808423 117.808423 131.448423 131.448423
19 117.658527 117.658527 131.298527 131.298527
21 106.054128 106.054128 119.694128 119.694128
22 102.739864 102.739864 116.379864 116.379864
25 99.919431 99.919431 113.559431 113.559431
61 79.654486 79.654486 93.294486 93.294486
68 79.634261 79.634261 93.274261 93.274261
70 77.746427 77.746427 91.386427 91.386427
311 69.193921 69.193921 82.833921 82.833921
318 68.689047 68.689047 82.329047 82.329047
320 68.469356 68.469356 82.109356 82.109356
445 65.095066 65.095066 78.735066 78.735066
535 51.870656 51.870656 65.510656 65.510656
708 51.369136 51.369136 65.009136 65.009136
1255 45.215313 45.215313 58.855313 58.855313
1260 43.997512 43.997512 57.637512 57.637512
1262 23.305452 23.305452 36.945452 36.945452
1791 22.313221 22.313221 35.953221 35.953221
1796 22.221816 22.221816 35.861816 35.861816
135000 117.273085 22.221816 117.273085 35.861816
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 143.914477 143.914477 157.554477 157.554477
2 143.144709 143.144709 156.784709 156.784709
4 142.719739 142.719739 156.359739 156.359739
9 141.909769 141.909769 155.549769 155.549769
11 73.367342 73.367342 87.007342 87.007342
14 72.503059 72.503059 86.143059 86.143059
51 60.506035 60.506035 74.146035 74.146035
52 52.435154 52.435154 66.075154 66.075154
55 49.722720 49.722720 63.362720 63.362720
594 49.391477 49.391477 63.031477 63.031477
596 45.334137 45.334137 58.974137 58.974137
598 42.424579 42.424579 56.064579 56.064579
1160 40.662661 40.662661 54.302661 54.302661
1402 39.853704 39.853704 53.493704 53.493704
1731 38.586258 38.586258 52.226258 52.226258
135000 148.096246 38.586258 148.096246 52.226258
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 104.801840 104.801840 299.601840 299.601840
5 103.845614 103.845614 298.645614 298.645614
31 77.402266 77.402266 272.202266 272.202266
141 61.499860 61.499860 256.299860 256.299860
142 59.621239 59.621239 254.421239 254.421239
143 58.475096 58.475096 253.275096 253.275096
552 50.282901 50.282901 245.082901 245.082901
1181 47.574167 47.574167 242.374167 242.374167
1184 20.259742 20.259742 215.059742 215.059742
1752 17.959748 17.959748 212.759748 212.759748
135000 208.285866 17.959748 208.285866 212.759748
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 134.303037 134.303037 329.103037 329.103037
5 133.838841 133.838841 328.638841 328.638841
8 133.793058 133.793058 328.593058 328.593058
10 132.701343 132.701343 327.501343 327.501343
11 128.022167 128.022167 322.822167 322.822167
15 125.946407 125.946407 320.746407 320.746407
20 121.089550 121.089550 315.889550 315.889550
51 120.257294 120.257294 315.057294 315.057294
57 119.946811 119.946811 314.746811 314.746811
59 118.409028 118.409028 313.209028 313.209028
71 107.654236 107.654236 302.454236 302.454236
73 107.543218 107.543218 302.343218 302.343218
76 105.318872 105.318872 300.118872 300.118872
161 91.712404 91.712404 286.512404 286.512404
162 91.059689 91.059689 285.859689 285.859689
163 90.337678 90.337678 285.137678 285.137678
166 86.560471 86.560471 281.360471 281.360471
171 63.763410 63.763410 258.563410 258.563410
172 61.381327 61.381327 256.181327 256.181327
173 60.717428 60.717428 255.517428 255.517428
775 52.846303 52.846303 247.646303 247.646303
