"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
133 594.440309 594.440309 687.740309 687.740309
1601 591.290713 591.290713 684.590713 684.590713
1604 590.250754 590.250754 683.550754 683.550754
1606 589.900140 589.900140 683.200140 683.200140
1612 589.890067 589.890067 683.190067 683.190067
1615 588.850562 588.850562 682.150562 682.150562
1624 585.981564 585.981564 679.281564 679.281564
1921 382.038895 382.038895 475.338895 475.338895
1922 379.560571 379.560571 472.860571 472.860571
1932 379.205583 379.205583 472.505583 472.505583
1936 378.619990 378.619990 471.919990 471.919990
1944 378.025399 378.025399 471.325399 471.325399
2825 376.192117 376.192117 469.492117 469.492117
2828 370.592967 370.592967 463.892967 463.892967
4772 368.408222 368.408222 461.708222 461.708222
4779 367.969543 367.969543 461.269543 461.269543
4781 367.191696 367.191696 460.491696 460.491696
4807 366.664518 366.664518 459.964518 459.964518
285000 1174.269474 366.664518 1174.269474 459.964518
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 834.487214 834.487214 848.127214 848.127214
6 831.808284 831.808284 845.448284 845.448284
10 831.172226 831.172226 844.812226 844.812226
81 802.987526 802.987526 816.627526 816.627526
82 794.138789 794.138789 807.778789 807.778789
201 707.220549 707.220549 720.860549 720.860549
202 703.834264 703.834264 717.474264 717.474264
216 703.504656 703.504656 717.144656 717.144656
219 703.355826 703.355826 716.995826 716.995826
237 702.277498 702.277498 715.917498 715.917498
561 700.325930 700.325930 713.965930 713.965930
562 694.596103 694.596103 708.236103 708.236103
566 693.365279 693.365279 707.005279 707.005279
570 691.995408 691.995408 705.635408 705.635408
801 668.281338 668.281338 681.921338 681.921338
829 668.126050 668.126050 681.766050 681.766050
841 631.706409 631.706409 645.346409 645.346409
842 628.584037 628.584037 642.224037 642.224037
861 627.441921 627.441921 641.081921 641.081921
881 581.979842 581.979842 595.619842 595.619842
882 573.843527 573.843527 587.483527 587.483527
905 573.580255 573.580255 587.220255 587.220255
2363 547.766230 547.766230 561.406230 561.406230
2415 506.654523 506.654523 520.294523 520.294523
3812 506.294276 506.294276 519.934276 519.934276
3813 506.263154 506.263154 519.903154 519.903154
3815 504.629053 504.629053 518.269053 518.269053
3819 504.612078 504.612078 518.252078 518.252078
3827 504.092063 504.092063 517.732063 517.732063
3829 502.870140 502.870140 516.510140 516.510140
285000 1409.274087 502.870140 1409.274087 516.510140
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 875.615861 875.615861 889.255861 889.255861
8 875.118738 875.118738 888.758738 888.758738
9 874.197929 874.197929 887.837929 887.837929
13 873.938682 873.938682 887.578682 887.578682
16 873.659029 873.659029 887.299029 887.299029
27 873.063348 873.063348 886.703348 886.703348
41 616.153481 616.153481 629.793481 629.793481
42 613.612406 613.612406 627.252406 627.252406
43 613.202453 613.202453 626.842453 626.842453
46 612.389647 612.389647 626.029647 626.029647
49 611.838196 611.838196 625.478196 625.478196
57 611.477796 611.477796 625.117796 625.117796
1081 607.818270 607.818270 621.458270 621.458270
1241 586.458333 586.458333 600.098333 600.098333
1242 584.082712 584.082712 597.722712 597.722712
1244 584.034556 584.034556 597.674556 597.674556
1245 583.244829 583.244829 596.884829 596.884829
1259 580.162853 580.162853 593.802853 593.802853
2062 565.470965 565.470965 579.110965 579.110965
2113 565.215347 565.215347 578.855347 578.855347
2114 556.865743 556.865743 570.505743 570.505743
2462 525.047002 525.047002 538.687002 538.687002
2465 518.486535 518.486535 532.126535 532.126535
2473 517.307444 517.307444 530.947444 530.947444
3932 515.958989 515.958989 529.598989 529.598989
3935 515.190349 515.190349 528.830349 528.830349
3952 514.781715 514.781715 528.421715 528.421715
3962 513.740914 513.740914 527.380914 527.380914
285000 1510.828857 513.740914 1510.828857 527.380914
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 831.684826 831.684826 845.324826 845.324826
2 826.742992 826.742992 840.382992 840.382992
9 826.352381 826.352381 839.992381 839.992381
17 823.086093 823.086093 836.726093 836.726093
41 659.637352 659.637352 673.277352 673.277352
46 657.432656 657.432656 671.072656 671.072656
180 656.502189 656.502189 670.142189 670.142189
1721 598.157110 598.157110 611.797110 611.797110
1724 597.932250 597.932250 611.572250 611.572250
1725 594.268603 594.268603 607.908603 607.908603
1841 486.592435 486.592435 500.232435 500.232435
1843 486.369657 486.369657 500.009657 500.009657
1845 485.615725 485.615725 499.255725 499.255725
1855 485.534467 485.534467 499.174467 499.174467
1861 484.708926 484.708926 498.348926 498.348926
1878 484.372395 484.372395 498.012395 498.012395
2783 448.553932 448.553932 462.193932 462.193932
