"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 298.608572 298.608572 281.668572 281.668572
2 294.491572 294.491572 277.551572 277.551572
11 49.816329 49.816329 32.876329 32.876329
12 45.749054 45.749054 28.809054 28.809054
41 19.172797 19.172797 2.232797 2.232797
131 14.523771 14.523771 -2.416229 -2.416229
201 9.083288 9.083288 -7.856712 -7.856712
202 8.857446 8.857446 -8.082554 -8.082554
205 8.756137 8.756137 -8.183863 -8.183863
341 8.373096 8.373096 -8.566904 -8.566904
342 8.275127 8.275127 -8.664873 -8.664873
344 8.209411 8.209411 -8.730589 -8.730589
775 7.799463 7.799463 -9.140537 -9.140537
844 7.661201 7.661201 -9.278799 -9.278799
849 7.031885 7.031885 -9.908115 -9.908115
1038 6.170877 6.170877 -10.769123 -10.769123
1082 5.265575 5.265575 -11.674425 -11.674425
1090 4.966442 4.966442 -11.973558 -11.973558
1692 4.948980 4.948980 -11.991020 -11.991020
1694 4.908346 4.908346 -12.031654 -12.031654
1695 4.904942 4.904942 -12.035058 -12.035058
1700 4.866460 4.866460 -12.073540 -12.073540
2202 3.204636 3.204636 -13.735364 -13.735364
2440 2.750887 2.750887 -14.189113 -14.189113
3041 2.743249 2.743249 -14.196751 -14.196751
3044 2.683291 2.683291 -14.256709 -14.256709
14537 2.299793 2.299793 -14.640207 -14.640207
15161 2.255840 2.255840 -14.684160 -14.684160
15162 2.252078 2.252078 -14.687922 -14.687922
15165 2.211009 2.211009 -14.728991 -14.728991
15166 2.179266 2.179266 -14.760734 -14.760734
27960 1.812365 1.812365 -15.127635 -15.127635
28621 1.783050 1.783050 -15.156950 -15.156950
29403 1.343975 1.343975 -15.596025 -15.596025
30022 1.314652 1.314652 -15.625348 -15.625348
30024 1.294274 1.294274 -15.645726 -15.645726
30025 1.284955 1.284955 -15.655045 -15.655045
68122 0.430096 0.430096 -16.509904 -16.509904
68921 0.421110 0.421110 -16.518890 -16.518890
68930 0.407732 0.407732 -16.532268 -16.532268
135000 14.497732 0.407732 14.497732 -16.532268
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.736157 30.736157 13.796157 13.796157
2 30.660960 30.660960 13.720960 13.720960
3 30.596888 30.596888 13.656888 13.656888
11 18.218569 18.218569 1.278569 1.278569
12 18.194517 18.194517 1.254517 1.254517
13 18.176697 18.176697 1.236697 1.236697
31 14.253240 14.253240 -2.686760 -2.686760
34 14.239011 14.239011 -2.700989 -2.700989
38 14.184400 14.184400 -2.755600 -2.755600
40 14.173145 14.173145 -2.766855 -2.766855
51 11.570152 11.570152 -5.369848 -5.369848
52 11.465581 11.465581 -5.474419 -5.474419
55 11.447530 11.447530 -5.492470 -5.492470
57 11.440898 11.440898 -5.499102 -5.499102
59 11.402051 11.402051 -5.537949 -5.537949
71 10.598867 10.598867 -6.341133 -6.341133
74 10.540507 10.540507 -6.399493 -6.399493
111 8.027132 8.027132 -8.912868 -8.912868
114 7.985036 7.985036 -8.954964 -8.954964
120 7.966515 7.966515 -8.973485 -8.973485
625 7.269598 7.269598 -9.670402 -9.670402
626 4.761423 4.761423 -12.178577 -12.178577
1422 4.745540 4.745540 -12.194460 -12.194460
1423 4.711532 4.711532 -12.228468 -12.228468
3271 2.399532 2.399532 -14.540468 -14.540468
4098 2.355004 2.355004 -14.584996 -14.584996
8849 1.970334 1.970334 -14.969666 -14.969666
9592 1.963064 1.963064 -14.976936 -14.976936
9593 1.927212 1.927212 -15.012788 -15.012788
9597 1.910622 1.910622 -15.029378 -15.029378
11900 1.809771 1.809771 -15.130229 -15.130229
11902 1.574178 1.574178 -15.365822 -15.365822
12502 1.540137 1.540137 -15.399863 -15.399863
12503 1.526132 1.526132 -15.413868 -15.413868
33911 1.525404 1.525404 -15.414596 -15.414596
33913 1.489009 1.489009 -15.450991 -15.450991
33917 1.477228 1.477228 -15.462772 -15.462772
114734 1.192611 1.192611 -15.747389 -15.747389
114747 0.978977 0.978977 -15.961023 -15.961023
