"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 560401.815890 560401.815890 560550.965890 560550.965890
2 560383.170562 560383.170562 560532.320562 560532.320562
9 560373.535961 560373.535961 560522.685961 560522.685961
13 560032.808303 560032.808303 560181.958303 560181.958303
21 559675.699235 559675.699235 559824.849235 559824.849235
41 448457.336875 448457.336875 448606.486875 448606.486875
42 448424.964179 448424.964179 448574.114179 448574.114179
43 448225.049373 448225.049373 448374.199373 448374.199373
55 448106.076835 448106.076835 448255.226835 448255.226835
61 447703.466721 447703.466721 447852.616721 447852.616721
81 390817.086818 390817.086818 390966.236818 390966.236818
83 390412.457634 390412.457634 390561.607634 390561.607634
121 263373.642269 263373.642269 263522.792269 263522.792269
123 263190.073264 263190.073264 263339.223264 263339.223264
161 246125.107309 246125.107309 246274.257309 246274.257309
173 246078.367161 246078.367161 246227.517161 246227.517161
197 246064.980498 246064.980498 246214.130498 246214.130498
801 155332.400025 155332.400025 155481.550025 155481.550025
803 155317.540397 155317.540397 155466.690397 155466.690397
805 155309.680093 155309.680093 155458.830093 155458.830093
809 155306.022160 155306.022160 155455.172160 155455.172160
821 155129.061085 155129.061085 155278.211085 155278.211085
829 155094.506659 155094.506659 155243.656659 155243.656659
2059 151026.251762 151026.251762 151175.401762 151175.401762
2071 144460.853650 144460.853650 144610.003650 144610.003650
2341 120066.276502 120066.276502 120215.426502 120215.426502
2343 119045.239076 119045.239076 119194.389076 119194.389076
2344 115652.673526 115652.673526 115801.823526 115801.823526
2345 76706.890747 76706.890747 76856.040747 76856.040747
3651 76704.857315 76704.857315 76854.007315 76854.007315
3653 76692.685095 76692.685095 76841.835095 76841.835095
3659 76689.150515 76689.150515 76838.300515 76838.300515
3671 76578.441647 76578.441647 76727.591647 76727.591647
3679 76569.185189 76569.185189 76718.335189 76718.335189
285000 1532217.591654 76569.185189 1532217.591654 76718.335189
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 743000.326307 743000.326307 743149.476307 743149.476307
9 742681.180628 742681.180628 742830.330628 742830.330628
37 742424.141687 742424.141687 742573.291687 742573.291687
41 505751.213393 505751.213393 505900.363393 505900.363393
43 505745.290453 505745.290453 505894.440453 505894.440453
45 505368.792961 505368.792961 505517.942961 505517.942961
77 505354.356523 505354.356523 505503.506523 505503.506523
121 456384.450190 456384.450190 456533.600190 456533.600190
122 456308.406506 456308.406506 456457.556506 456457.556506
123 456301.162479 456301.162479 456450.312479 456450.312479
125 456273.827145 456273.827145 456422.977145 456422.977145
131 455944.619014 455944.619014 456093.769014 456093.769014
149 455922.990370 455922.990370 456072.140370 456072.140370
321 274865.004765 274865.004765 275014.154765 275014.154765
322 274864.895479 274864.895479 275014.045479 275014.045479
323 274862.822369 274862.822369 275011.972369 275011.972369
326 274841.672781 274841.672781 274990.822781 274990.822781
327 274832.480464 274832.480464 274981.630464 274981.630464
335 274772.552719 274772.552719 274921.702719 274921.702719
343 274710.766394 274710.766394 274859.916394 274859.916394
347 274432.268608 274432.268608 274581.418608 274581.418608
1201 164780.603773 164780.603773 164929.753773 164929.753773
1202 164718.077435 164718.077435 164867.227435 164867.227435
1203 164703.382510 164703.382510 164852.532510 164852.532510
1205 164556.573166 164556.573166 164705.723166 164705.723166
2145 158096.452230 158096.452230 158245.602230 158245.602230
2214 150824.350531 150824.350531 150973.500531 150973.500531
2511 82100.127285 82100.127285 82249.277285 82249.277285
4052 82073.101871 82073.101871 82222.251871 82222.251871
4055 81973.554556 81973.554556 82122.704556 82122.704556
285000 1356130.689717 81973.554556 1356130.689717 82122.704556
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 457850.787332 457850.787332 457999.937332 457999.937332
3 457825.244120 457825.244120 457974.394120 457974.394120
9 457665.275221 457665.275221 457814.425221 457814.425221
13 457520.911818 457520.911818 457670.061818 457670.061818
21 457140.024210 457140.024210 457289.174210 457289.174210
41 308962.141539 308962.141539 309111.291539 309111.291539
42 308953.681822 308953.681822 309102.831822 309102.831822
43 308750.106911 308750.106911 308899.256911 308899.256911
57 308602.458154 308602.458154 308751.608154 308751.608154
441 245161.463274 245161.463274 245310.613274 245310.613274
444 245131.298692 245131.298692 245280.448692 245280.448692
445 245122.773462 245122.773462 245271.923462 245271.923462
454 245087.120551 245087.120551 245236.270551 245236.270551
457 244945.609466 244945.609466 245094.759466 245094.759466
477 244778.600853 244778.600853 244927.750853 244927.750853
521 214475.797845 214475.797845 214624.947845 214624.947845
522 214472.634980 214472.634980 214621.784980 214621.784980
