"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 484.398320 484.398320 475.188320 475.188320
2 484.398300 484.398300 475.188300 475.188300
4 484.398299 484.398299 475.188299 475.188299
6 484.398297 484.398297 475.188297 475.188297
8 484.398295 484.398295 475.188295 475.188295
9 484.398294 484.398294 475.188294 475.188294
12 484.398291 484.398291 475.188291 475.188291
14 484.398289 484.398289 475.188289 475.188289
16 484.398286 484.398286 475.188286 475.188286
18 484.398283 484.398283 475.188283 475.188283
19 484.398280 484.398280 475.188280 475.188280
21 484.398276 484.398276 475.188276 475.188276
23 484.398272 484.398272 475.188272 475.188272
26 484.398267 484.398267 475.188267 475.188267
28 484.398261 484.398261 475.188261 475.188261
29 484.398255 484.398255 475.188255 475.188255
31 484.398248 484.398248 475.188248 475.188248
34 484.398240 484.398240 475.188240 475.188240
36 484.398231 484.398231 475.188231 475.188231
37 484.398221 484.398221 475.188221 475.188221
40 484.398210 484.398210 475.188210 475.188210
41 364.116643 364.116643 354.906643 354.906643
42 364.116623 364.116623 354.906623 354.906623
44 364.116622 364.116622 354.906622 354.906622
46 364.116620 364.116620 354.906620 354.906620
48 364.116618 364.116618 354.906618 354.906618
49 364.116617 364.116617 354.906617 354.906617
52 364.116615 364.116615 354.906615 354.906615
54 364.116612 364.116612 354.906612 354.906612
56 364.116610 364.116610 354.906610 354.906610
58 364.116607 364.116607 354.906607 354.906607
59 364.116603 364.116603 354.906603 354.906603
61 364.116599 364.116599 354.906599 354.906599
63 364.116595 364.116595 354.906595 354.906595
66 364.116590 364.116590 354.906590 354.906590
68 364.116585 364.116585 354.906585 354.906585
69 364.116578 364.116578 354.906578 354.906578
71 364.116571 364.116571 354.906571 354.906571
74 364.116563 364.116563 354.906563 354.906563
76 364.116554 364.116554 354.906554 354.906554
77 364.116544 364.116544 354.906544 354.906544
80 364.116533 364.116533 354.906533 354.906533
361 230.249630 230.249630 221.039630 221.039630
362 230.249610 230.249610 221.039610 221.039610
364 230.249609 230.249609 221.039609 221.039609
366 230.249607 230.249607 221.039607 221.039607
368 230.249606 230.249606 221.039606 221.039606
369 230.249604 230.249604 221.039604 221.039604
372 230.249602 230.249602 221.039602 221.039602
374 230.249600 230.249600 221.039600 221.039600
376 230.249597 230.249597 221.039597 221.039597
378 230.249594 230.249594 221.039594 221.039594
379 230.249590 230.249590 221.039590 221.039590
381 230.249587 230.249587 221.039587 221.039587
383 230.249582 230.249582 221.039582 221.039582
386 230.249577 230.249577 221.039577 221.039577
388 230.249572 230.249572 221.039572 221.039572
389 230.249566 230.249566 221.039566 221.039566
391 230.249559 230.249559 221.039559 221.039559
394 230.249551 230.249551 221.039551 221.039551
