"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1121 3099667.530366 3099667.530366 3099726.660366 3099726.660366
1122 3086725.850557 3086725.850557 3086784.980557 3086784.980557
1125 3084823.871064 3084823.871064 3084883.001064 3084883.001064
1481 953410.439529 953410.439529 953469.569529 953469.569529
1482 946966.049296 946966.049296 947025.179296 947025.179296
2630 268768.422775 268768.422775 268827.552775 268827.552775
4331 268233.893804 268233.893804 268293.023804 268293.023804
4334 268086.212258 268086.212258 268145.342258 268145.342258
4352 267910.108196 267910.108196 267969.238196 267969.238196
285000 11810872.076866 267910.108196 11810872.076866 267969.238196
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40125946.232927 40125946.232927 40126005.362927 40126005.362927
2 40068670.067110 40068670.067110 40068729.197110 40068729.197110
41 10081204.542948 10081204.542948 10081263.672948 10081263.672948
161 2904039.090178 2904039.090178 2904098.220178 2904098.220178
164 2902662.713444 2902662.713444 2902721.843444 2902721.843444
173 2901716.599091 2901716.599091 2901775.729091 2901775.729091
1921 2371163.284586 2371163.284586 2371222.414586 2371222.414586
1922 2367900.330410 2367900.330410 2367959.460410 2367959.460410
1942 2367842.012110 2367842.012110 2367901.142110 2367901.142110
2073 2340788.434033 2340788.434033 2340847.564033 2340847.564033
2445 2165020.944937 2165020.944937 2165080.074937 2165080.074937
2732 1709420.557196 1709420.557196 1709479.687196 1709479.687196
2824 1649671.707480 1649671.707480 1649730.837480 1649730.837480
4771 1649247.250111 1649247.250111 1649306.380111 1649306.380111
4774 1648396.527410 1648396.527410 1648455.657410 1648455.657410
4776 1647792.411777 1647792.411777 1647851.541777 1647851.541777
4778 1647551.764581 1647551.764581 1647610.894581 1647610.894581
5590 1333759.411071 1333759.411071 1333818.541071 1333818.541071
7421 1331630.548833 1331630.548833 1331689.678833 1331689.678833
99161 1144858.345491 1144858.345491 1144917.475491 1144917.475491
100357 1143223.152277 1143223.152277 1143282.282277 1143282.282277
100360 1142832.867451 1142832.867451 1142891.997451 1142891.997451
100368 1141595.308248 1141595.308248 1141654.438248 1141654.438248
100384 1141373.521109 1141373.521109 1141432.651109 1141432.651109
285000 8024911.380643 1141373.521109 8024911.380643 1141432.651109
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12028273.019117 12028273.019117 12028332.149117 12028332.149117
161 6729547.904966 6729547.904966 6729607.034966 6729607.034966
166 6729371.922995 6729371.922995 6729431.052995 6729431.052995
168 6727828.872198 6727828.872198 6727888.002198 6727888.002198
441 4241633.256278 4241633.256278 4241692.386278 4241692.386278
443 4241379.985732 4241379.985732 4241439.115732 4241439.115732
446 4240880.793183 4240880.793183 4240939.923183 4240939.923183
454 4240761.912861 4240761.912861 4240821.042861 4240821.042861
467 4239415.918092 4239415.918092 4239475.048092 4239475.048092
561 2284246.136197 2284246.136197 2284305.266197 2284305.266197
562 2279840.566569 2279840.566569 2279899.696569 2279899.696569
563 2279032.015616 2279032.015616 2279091.145616 2279091.145616
582 2278406.489567 2278406.489567 2278465.619567 2278465.619567
2188 1740333.406914 1740333.406914 1740392.536914 1740392.536914
2191 1514250.853546 1514250.853546 1514309.983546 1514309.983546
2239 1357026.564899 1357026.564899 1357085.694899 1357085.694899
2241 974506.922684 974506.922684 974566.052684 974566.052684
2242 883309.413842 883309.413842 883368.543842 883368.543842
3411 882790.728926 882790.728926 882849.858926 882849.858926
3414 882351.514080 882351.514080 882410.644080 882410.644080
3415 881500.637284 881500.637284 881559.767284 881559.767284
5661 781288.213346 781288.213346 781347.343346 781347.343346
7581 779775.828936 779775.828936 779834.958936 779834.958936
7586 779070.285185 779070.285185 779129.415185 779129.415185
7606 779044.307345 779044.307345 779103.437345 779103.437345
285000 9556646.078660 779044.307345 9556646.078660 779103.437345
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27541049.367873 27541049.367873 27540557.837873 27540557.837873
10 27539976.263729 27539976.263729 27539484.733729 27539484.733729
11 27535744.169634 27535744.169634 27535252.639634 27535252.639634
41 17017079.572252 17017079.572252 17016588.042252 17016588.042252
44 17010618.079028 17010618.079028 17010126.549028 17010126.549028
51 17003540.028901 17003540.028901 17003048.498901 17003048.498901
81 13309562.710716 13309562.710716 13309071.180716 13309071.180716
84 13308772.825651 13308772.825651 13308281.295651 13308281.295651
90 13306060.249135 13306060.249135 13305568.719135 13305568.719135
91 13300311.193434 13300311.193434 13299819.663434 13299819.663434
281 7241165.607043 7241165.607043 7240674.077043 7240674.077043
290 7235507.162087 7235507.162087 7235015.632087 7235015.632087
401 6031266.133813 6031266.133813 6030774.603813 6030774.603813
402 6020596.955483 6020596.955483 6020105.425483 6020105.425483
409 6016883.086631 6016883.086631 6016391.556631 6016391.556631
441 5243811.164591 5243811.164591 5243319.634591 5243319.634591
445 5243420.507874 5243420.507874 5242928.977874 5242928.977874
448 5242084.668679 5242084.668679 5241593.138679 5241593.138679
449 5240154.228765 5240154.228765 5239662.698765 5239662.698765
476 5239598.076305 5239598.076305 5239106.546305 5239106.546305
