"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 844438.825043 844438.825043 844515.095043 844515.095043
2 841720.143971 841720.143971 841796.413971 841796.413971
4 832658.451781 832658.451781 832734.721781 832734.721781
21 68699.021415 68699.021415 68775.291415 68775.291415
22 68109.296942 68109.296942 68185.566942 68185.566942
24 66167.174764 66167.174764 66243.444764 66243.444764
461 1343.706458 1343.706458 1419.976458 1419.976458
463 1079.460827 1079.460827 1155.730827 1155.730827
555 32.190648 32.190648 108.460648 108.460648
1381 29.741207 29.741207 106.011207 106.011207
1386 28.108853 28.108853 104.378853 104.378853
1387 28.024637 28.024637 104.294637 104.294637
1734 21.814254 21.814254 98.084254 98.084254
2195 11.973443 11.973443 88.243443 88.243443
2901 8.606901 8.606901 84.876901 84.876901
2906 6.437436 6.437436 82.707436 82.707436
2907 5.966942 5.966942 82.236942 82.236942
135000 179581.947066 5.966942 179581.947066 82.236942
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 347278.566873 347278.566873 347354.836873 347354.836873
2 346321.156717 346321.156717 346397.426717 346397.426717
4 343139.275888 343139.275888 343215.545888 343215.545888
41 121226.999871 121226.999871 121303.269871 121303.269871
43 119655.238145 119655.238145 119731.508145 119731.508145
221 39482.410641 39482.410641 39558.680641 39558.680641
223 38070.641101 38070.641101 38146.911101 38146.911101
311 6930.018942 6930.018942 7006.288942 7006.288942
313 5960.486016 5960.486016 6036.756016 6036.756016
506 1417.474008 1417.474008 1493.744008 1493.744008
511 238.451765 238.451765 314.721765 314.721765
815 52.701904 52.701904 128.971904 128.971904
1531 50.458960 50.458960 126.728960 126.728960
1533 26.071135 26.071135 102.341135 102.341135
135000 179581.947066 26.071135 179581.947066 102.341135
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12460446.861293 12460446.861293 12460523.131293 12460523.131293
3 12430919.506330 12430919.506330 12430995.776330 12430995.776330
11 6602408.171975 6602408.171975 6602484.441975 6602484.441975
13 6584940.655910 6584940.655910 6585016.925910 6585016.925910
41 3688527.914718 3688527.914718 3688604.184718 3688604.184718
43 3665904.333630 3665904.333630 3665980.603630 3665980.603630
71 862691.438542 862691.438542 862767.708542 862767.708542
73 850945.889924 850945.889924 851022.159924 851022.159924
101 122701.973697 122701.973697 122778.243697 122778.243697
103 121172.423857 121172.423857 121248.693857 121248.693857
131 2486.060141 2486.060141 2562.330141 2562.330141
133 1864.585386 1864.585386 1940.855386 1940.855386
645 1096.857925 1096.857925 1173.127925 1173.127925
671 359.223236 359.223236 435.493236 435.493236
677 327.262655 327.262655 403.532655 403.532655
1152 74.406840 74.406840 150.676840 150.676840
1731 73.249282 73.249282 149.519282 149.519282
1736 73.141371 73.141371 149.411371 149.411371
4233 56.553983 56.553983 132.823983 132.823983
135000 179581.947066 56.553983 179581.947066 132.823983
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7099757.327531 7099757.327531 7099734.777531 7099734.777531
31 173268.763577 173268.763577 173246.213577 173246.213577
251 3798.186338 3798.186338 3775.636338 3775.636338
561 377.894711 377.894711 355.344711 355.344711
726 330.265688 330.265688 307.715688 307.715688
792 196.577480 196.577480 174.027480 174.027480
1002 68.308520 68.308520 45.758520 45.758520
1208 34.010711 34.010711 11.460711 11.460711
1641 29.270763 29.270763 6.720763 6.720763
135000 488541.937988 29.270763 488541.937988 6.720763
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1119168.876939 1119168.876939 1119146.326939 1119146.326939
2 1098494.143395 1098494.143395 1098471.593395 1098471.593395
11 172591.046023 172591.046023 172568.496023 172568.496023
51 133552.134073 133552.134073 133529.584073 133529.584073
52 128044.810721 128044.810721 128022.260721 128022.260721
91 101186.883070 101186.883070 101164.333070 101164.333070
141 14168.515784 14168.515784 14145.965784 14145.965784
192 12603.863566 12603.863566 12581.313566 12581.313566
509 4751.771704 4751.771704 4729.221704 4729.221704
512 3488.801492 3488.801492 3466.251492 3466.251492
513 66.071419 66.071419 43.521419 43.521419
1351 58.396337 58.396337 35.846337 35.846337
1360 58.297504 58.297504 35.747504 35.747504
2046 41.028142 41.028142 18.478142 18.478142
2814 40.990241 40.990241 18.440241 18.440241
135000 49643.397909 40.990241 49643.397909 18.440241
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7314822.810110 7314822.810110 7314800.260110 7314800.260110
2 7276779.952517 7276779.952517 7276757.402517 7276757.402517
21 5180752.792008 5180752.792008 5180730.242008 5180730.242008
