"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1486 4337654.710520 4337654.710520 4337163.180520 4337163.180520
1491 4337654.234389 4337654.234389 4337162.704389 4337162.704389
1511 4337653.550706 4337653.550706 4337162.020706 4337162.020706
1561 3731875.037752 3731875.037752 3731383.507752 3731383.507752
1562 3731855.215459 3731855.215459 3731363.685459 3731363.685459
1569 3731849.168113 3731849.168113 3731357.638113 3731357.638113
56197 0.000000 0.000000 -491.530000 -491.530000
270000 1984097.753210 0.000000 1984097.753210 -491.530000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 66680845.608069 66680845.608069 66680675.408069 66680675.408069
5 66680827.164532 66680827.164532 66680656.964532 66680656.964532
10 66680776.075136 66680776.075136 66680605.875136 66680605.875136
41 9820156.396097 9820156.396097 9819986.196097 9819986.196097
43 9820154.329245 9820154.329245 9819984.129245 9819984.129245
50 9820144.067926 9820144.067926 9819973.867926 9819973.867926
201 3852746.711764 3852746.711764 3852576.511764 3852576.511764
207 3852743.948629 3852743.948629 3852573.748629 3852573.748629
210 3852741.365374 3852741.365374 3852571.165374 3852571.165374
220 3852738.910326 3852738.910326 3852568.710326 3852568.710326
67053 0.000000 0.000000 -170.200000 -170.200000
270000 11081563.239486 0.000000 11081563.239486 -170.200000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5618041.590383 5618041.590383 5617871.390383 5617871.390383
3 5618036.846722 5618036.846722 5617866.646722 5617866.646722
5 5618033.414390 5618033.414390 5617863.214390 5617863.214390
10 5618027.464967 5618027.464967 5617857.264967 5617857.264967
20 5618025.934236 5618025.934236 5617855.734236 5617855.734236
441 4438060.982305 4438060.982305 4437890.782305 4437890.782305
447 4438059.709605 4438059.709605 4437889.509605 4437889.509605
450 4438055.831081 4438055.831081 4437885.631081 4437885.631081
51119 0.000000 0.000000 -170.200000 -170.200000
270000 11081563.239486 0.000000 11081563.239486 -170.200000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53120415.562272 53120415.562272 53120245.362272 53120245.362272
2 53120413.395607 53120413.395607 53120243.195607 53120243.195607
3 53120391.041743 53120391.041743 53120220.841743 53120220.841743
5 53120360.558072 53120360.558072 53120190.358072 53120190.358072
20 53120359.345780 53120359.345780 53120189.145780 53120189.145780
41 17331318.743041 17331318.743041 17331148.543041 17331148.543041
50 17331296.467472 17331296.467472 17331126.267472 17331126.267472
81 6398696.668786 6398696.668786 6398526.468786 6398526.468786
83 6398693.601057 6398693.601057 6398523.401057 6398523.401057
85 6398689.247438 6398689.247438 6398519.047438 6398519.047438
90 6398680.187672 6398680.187672 6398509.987672 6398509.987672
521 5504379.169775 5504379.169775 5504208.969775 5504208.969775
523 5504374.045684 5504374.045684 5504203.845684 5504203.845684
525 5504368.473904 5504368.473904 5504198.273904 5504198.273904
1121 4326897.918829 4326897.918829 4326727.718829 4326727.718829
1124 4326896.792202 4326896.792202 4326726.592202 4326726.592202
1126 4326891.797916 4326891.797916 4326721.597916 4326721.597916
1154 4326886.291569 4326886.291569 4326716.091569 4326716.091569
85953 0.000000 0.000000 -170.200000 -170.200000
270000 11081563.239486 0.000000 11081563.239486 -170.200000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 44173058.348840 44173058.348840 44172588.598840 44172588.598840
2 44173031.965954 44173031.965954 44172562.215954 44172562.215954
3 44173000.071223 44173000.071223 44172530.321223 44172530.321223
41 16281636.084717 16281636.084717 16281166.334717 16281166.334717
42 16281614.384557 16281614.384557 16281144.634557 16281144.634557
43 16281606.191222 16281606.191222 16281136.441222 16281136.441222
52 16281605.213051 16281605.213051 16281135.463051 16281135.463051
76 16281603.037426 16281603.037426 16281133.287426 16281133.287426
241 11183695.895702 11183695.895702 11183226.145702 11183226.145702
244 11183690.715201 11183690.715201 11183220.965201 11183220.965201
246 11183689.640257 11183689.640257 11183219.890257 11183219.890257
249 11183687.005514 11183687.005514 11183217.255514 11183217.255514
260 11183686.595878 11183686.595878 11183216.845878 11183216.845878
266 11183683.651491 11183683.651491 11183213.901491 11183213.901491
321 9202823.153615 9202823.153615 9202353.403615 9202353.403615
322 9202815.006603 9202815.006603 9202345.256603 9202345.256603
323 9202813.894031 9202813.894031 9202344.144031 9202344.144031
329 9202810.906824 9202810.906824 9202341.156824 9202341.156824
332 9202801.623122 9202801.623122 9202331.873122 9202331.873122
481 8141252.476760 8141252.476760 8140782.726760 8140782.726760
484 8141248.080098 8141248.080098 8140778.330098 8140778.330098
1041 6545184.855425 6545184.855425 6544715.105425 6544715.105425
1046 6545183.317284 6545183.317284 6544713.567284 6544713.567284
1161 2125408.488684 2125408.488684 2124938.738684 2124938.738684
1166 2125403.257091 2125403.257091 2124933.507091 2124933.507091
1171 2125397.625416 2125397.625416 2124927.875416 2124927.875416
61891 0.000000 0.000000 -469.750000 -469.750000
270000 9326307.934961 0.000000 9326307.934961 -469.750000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 39804925.439566 39804925.439566 39804455.689566 39804455.689566
3 39804903.551721 39804903.551721 39804433.801721 39804433.801721
20 39804899.368266 39804899.368266 39804429.618266 39804429.618266
26 39804897.168144 39804897.168144 39804427.418144 39804427.418144
41 12675571.077291 12675571.077291 12675101.327291 12675101.327291
42 12675552.890333 12675552.890333 12675083.140333 12675083.140333
49 12675546.517925 12675546.517925 12675076.767925 12675076.767925
52 12675544.540801 12675544.540801 12675074.790801 12675074.790801
281 2694999.979866 2694999.979866 2694530.229866 2694530.229866
282 2694997.554420 2694997.554420 2694527.804420 2694527.804420
283 2694996.234850 2694996.234850 2694526.484850 2694526.484850
289 2694995.592803 2694995.592803 2694525.842803 2694525.842803
306 2694993.915325 2694993.915325 2694524.165325 2694524.165325
85883 0.000000 0.000000 -469.750000 -469.750000
270000 9326307.934961 0.000000 9326307.934961 -469.750000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17483758.662846 17483758.662846 17483288.912846 17483288.912846
2 17483755.138873 17483755.138873 17483285.388873 17483285.388873
4 17483754.312677 17483754.312677 17483284.562677 17483284.562677
6 17483752.634111 17483752.634111 17483282.884111 17483282.884111
8 17483752.336315 17483752.336315 17483282.586315 17483282.586315
9 17483746.723687 17483746.723687 17483276.973687 17483276.973687
12 17483728.505971 17483728.505971 17483258.755971 17483258.755971
361 17360882.464651 17360882.464651 17360412.714651 17360412.714651
362 17360853.184574 17360853.184574 17360383.434574 17360383.434574
372 17360836.084904 17360836.084904 17360366.334904 17360366.334904
401 3690503.240485 3690503.240485 3690033.490485 3690033.490485
405 3690502.684069 3690502.684069 3690032.934069 3690032.934069
410 3690500.847129 3690500.847129 3690031.097129 3690031.097129
412 3690491.729669 3690491.729669 3690021.979669 3690021.979669
85869 0.000000 0.000000 -469.750000 -469.750000
270000 9326307.934961 0.000000 9326307.934961 -469.750000
