"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.296782 86.296782 -913.703218 -913.703218
2 86.295519 86.295519 -913.704481 -913.704481
13 86.295412 86.295412 -913.704588 -913.704588
41 86.292466 86.292466 -913.707534 -913.707534
42 86.292060 86.292060 -913.707940 -913.707940
49 86.291724 86.291724 -913.708276 -913.708276
81 86.214111 86.214111 -913.785889 -913.785889
82 86.212900 86.212900 -913.787100 -913.787100
83 86.212818 86.212818 -913.787182 -913.787182
100 86.212777 86.212777 -913.787223 -913.787223
111 86.212720 86.212720 -913.787280 -913.787280
201 85.983056 85.983056 -914.016944 -914.016944
218 85.982766 85.982766 -914.017234 -914.017234
281 83.733187 83.733187 -916.266813 -916.266813
282 83.729399 83.729399 -916.270601 -916.270601
285 83.727040 83.727040 -916.272960 -916.272960
1881 82.037323 82.037323 -917.962677 -917.962677
1883 82.035860 82.035860 -917.964140 -917.964140
2377 81.423592 81.423592 -918.576408 -918.576408
2382 81.418198 81.418198 -918.581802 -918.581802
2387 81.345262 81.345262 -918.654738 -918.654738
2707 81.062377 81.062377 -918.937623 -918.937623
2800 78.765990 78.765990 -921.234010 -921.234010
2802 77.092472 77.092472 -922.907528 -922.907528
2809 76.465653 76.465653 -923.534347 -923.534347
4731 76.458969 76.458969 -923.541031 -923.541031
4733 76.458451 76.458451 -923.541549 -923.541549
4748 76.457712 76.457712 -923.542288 -923.542288
5225 75.171046 75.171046 -924.828954 -924.828954
5557 75.085497 75.085497 -924.914503 -924.914503
5650 69.531062 69.531062 -930.468938 -930.468938
5652 66.368206 66.368206 -933.631794 -933.631794
7581 66.358710 66.358710 -933.641290 -933.641290
7583 66.356721 66.356721 -933.643279 -933.643279
7598 66.354491 66.354491 -933.645509 -933.645509
7614 66.353936 66.353936 -933.646064 -933.646064
8077 64.933685 64.933685 -935.066315 -935.066315
8079 64.049013 64.049013 -935.950987 -935.950987
8401 63.327653 63.327653 -936.672347 -936.672347
8403 62.628813 62.628813 -937.371187 -937.371187
8500 32.752912 32.752912 -967.247088 -967.247088
8507 29.799830 29.799830 -970.200170 -970.200170
8511 25.986273 25.986273 -974.013727 -974.013727
10431 25.966992 25.966992 -974.033008 -974.033008
10433 25.957683 25.957683 -974.042317 -974.042317
11352 24.184623 24.184623 -975.815377 -975.815377
11357 19.881621 19.881621 -980.118379 -980.118379
13281 19.871732 19.871732 -980.128268 -980.128268
13284 19.852004 19.852004 -980.147996 -980.147996
14106 18.385439 18.385439 -981.614561 -981.614561
14200 10.519095 10.519095 -989.480905 -989.480905
14207 8.522960 8.522960 -991.477040 -991.477040
14208 8.022264 8.022264 -991.977736 -991.977736
