"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 67.270862 67.270862 -932.729138 -932.729138
6 67.270659 67.270659 -932.729341 -932.729341
21 66.467076 66.467076 -933.532924 -933.532924
22 66.466695 66.466695 -933.533305 -933.533305
41 22.668769 22.668769 -977.331231 -977.331231
42 22.668635 22.668635 -977.331365 -977.331365
43 22.668519 22.668519 -977.331481 -977.331481
45 22.668357 22.668357 -977.331643 -977.331643
171 19.590073 19.590073 -980.409927 -980.409927
174 19.589834 19.589834 -980.410166 -980.410166
221 17.193264 17.193264 -982.806736 -982.806736
224 17.193252 17.193252 -982.806748 -982.806748
227 17.193194 17.193194 -982.806806 -982.806806
229 17.193181 17.193181 -982.806819 -982.806819
978 15.973042 15.973042 -984.026958 -984.026958
986 5.867151 5.867151 -994.132849 -994.132849
120000 63156997339441300368001170769127280644076622962943247463926366436915368449514399088676490224402997086906515236245536210157568.000000 5.867151 63156997339441300368001170769127280644076622962943247463926366436915368449514399088676490224402997086906515236245536210157568.000000 -994.132849
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 76.730305 76.730305 -923.269695 -923.269695
3 76.730265 76.730265 -923.269735 -923.269735
51 74.762731 74.762731 -925.237269 -925.237269
52 74.762614 74.762614 -925.237386 -925.237386
91 55.677556 55.677556 -944.322444 -944.322444
92 55.677320 55.677320 -944.322680 -944.322680
97 55.677240 55.677240 -944.322760 -944.322760
171 37.781536 37.781536 -962.218464 -962.218464
180 37.781427 37.781427 -962.218573 -962.218573
572 37.215248 37.215248 -962.784752 -962.784752
576 36.987201 36.987201 -963.012799 -963.012799
578 36.006069 36.006069 -963.993931 -963.993931
630 19.897682 19.897682 -980.102318 -980.102318
120000 8496671918394805951722068179618772965843210041096544018576716978410729340074852103999367884153102602623325867445793452982272.000000 19.897682 8496671918394805951722068179618772965843210041096544018576716978410729340074852103999367884153102602623325867445793452982272.000000 -980.102318
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 74.367840 74.367840 -925.632160 -925.632160
2 74.367756 74.367756 -925.632244 -925.632244
21 59.710942 59.710942 -940.289058 -940.289058
22 59.710846 59.710846 -940.289154 -940.289154
24 59.710818 59.710818 -940.289182 -940.289182
211 49.753234 49.753234 -950.246766 -950.246766
212 49.753036 49.753036 -950.246964 -950.246964
216 49.753001 49.753001 -950.246999 -950.246999
371 28.016146 28.016146 -971.983854 -971.983854
373 28.016111 28.016111 -971.983889 -971.983889
