"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
75 3045617.516307 3045617.516307 3045525.426307 3045525.426307
77 3045613.625315 3045613.625315 3045521.535315 3045521.535315
80 3045582.771206 3045582.771206 3045490.681206 3045490.681206
101 1797072.655706 1797072.655706 1796980.565706 1796980.565706
104 1797072.653941 1797072.653941 1796980.563941 1796980.563941
106 1797072.594483 1797072.594483 1796980.504483 1796980.504483
107 1797067.437650 1797067.437650 1796975.347650 1796975.347650
110 1797055.950692 1797055.950692 1796963.860692 1796963.860692
121 975203.602801 975203.602801 975111.512801 975111.512801
122 975203.602786 975203.602786 975111.512786 975111.512786
124 975203.601115 975203.601115 975111.511115 975111.511115
126 975203.575293 975203.575293 975111.485293 975111.485293
127 975200.834162 975200.834162 975108.744162 975108.744162
129 975188.933376 975188.933376 975096.843376 975096.843376
181 617622.343079 617622.343079 617530.253079 617530.253079
182 617622.343076 617622.343076 617530.253076 617530.253076
184 617622.340542 617622.340542 617530.250542 617530.250542
186 617622.310150 617622.310150 617530.220150 617530.220150
187 617621.081689 617621.081689 617528.991689 617528.991689
189 617603.949303 617603.949303 617511.859303 617511.859303
231 509672.879189 509672.879189 509580.789189 509580.789189
232 509672.879029 509672.879029 509580.789029 509580.789029
234 509672.875186 509672.875186 509580.785186 509580.785186
236 509672.804194 509672.804194 509580.714194 509580.714194
238 509672.777663 509672.777663 509580.687663 509580.687663
239 509670.344344 509670.344344 509578.254344 509578.254344
421 82098.778195 82098.778195 82006.688195 82006.688195
422 82098.778130 82098.778130 82006.688130 82006.688130
423 82098.776539 82098.776539 82006.686539 82006.686539
425 82098.698597 82098.698597 82006.608597 82006.608597
428 82097.675856 82097.675856 82005.585856 82005.585856
430 82097.619796 82097.619796 82005.529796 82005.529796
34493 0.000000 0.000000 -92.090000 -92.090000
120000 108011.891025 0.000000 108011.891025 -92.090000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 154139.968248 154139.968248 154047.878248 154047.878248
4 154139.967442 154139.967442 154047.877442 154047.877442
5 154139.880450 154139.880450 154047.790450 154047.790450
7 154138.113698 154138.113698 154046.023698 154046.023698
9 154135.712342 154135.712342 154043.622342 154043.622342
35749 0.000000 0.000000 -92.090000 -92.090000
120000 108011.891025 0.000000 108011.891025 -92.090000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2173259.298991 2173259.298991 2173167.208991 2173167.208991
3 2173259.296862 2173259.296862 2173167.206862 2173167.206862
6 2173259.294247 2173259.294247 2173167.204247 2173167.204247
7 2173253.811338 2173253.811338 2173161.721338 2173161.721338
9 2173231.665491 2173231.665491 2173139.575491 2173139.575491
11 981845.533807 981845.533807 981753.443807 981753.443807
14 981845.532927 981845.532927 981753.442927 981753.442927
15 981845.529721 981845.529721 981753.439721 981753.439721
17 981842.751077 981842.751077 981750.661077 981750.661077
19 981835.209412 981835.209412 981743.119412 981743.119412
31 205238.423362 205238.423362 205146.333362 205146.333362
33 205238.422326 205238.422326 205146.332326 205146.332326
36 205238.388195 205238.388195 205146.298195 205146.298195
38 205237.352930 205237.352930 205145.262930 205145.262930
39 205230.984842 205230.984842 205138.894842 205138.894842
36543 0.000000 0.000000 -92.090000 -92.090000
120000 108011.891025 0.000000 108011.891025 -92.090000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18091300.321793 18091300.321793 18091212.431793 18091212.431793
4 18091300.318410 18091300.318410 18091212.428410 18091212.428410
5 18091300.265170 18091300.265170 18091212.375170 18091212.375170
7 18091299.151398 18091299.151398 18091211.261398 18091211.261398
9 18091214.088587 18091214.088587 18091126.198587 18091126.198587
21 359259.300923 359259.300923 359171.410923 359171.410923
24 359259.294782 359259.294782 359171.404782 359171.404782
27 359259.277111 359259.277111 359171.387111 359171.387111
29 359241.273695 359241.273695 359153.383695 359153.383695
71 70185.756606 70185.756606 70097.866606 70097.866606
74 70185.756289 70185.756289 70097.866289 70097.866289
76 70185.677051 70185.677051 70097.787051 70097.787051
80 70181.657814 70181.657814 70093.767814 70093.767814
35847 0.000000 0.000000 -87.890000 -87.890000
120000 9234015.966624 0.000000 9234015.966624 -87.890000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1111750.424266 1111750.424266 1111662.534266 1111662.534266
2 1111750.424241 1111750.424241 1111662.534241 1111662.534241
4 1111750.421787 1111750.421787 1111662.531787 1111662.531787
6 1111750.396880 1111750.396880 1111662.506880 1111662.506880
8 1111748.953175 1111748.953175 1111661.063175 1111661.063175
10 1111723.708865 1111723.708865 1111635.818865 1111635.818865
11 307566.111032 307566.111032 307478.221032 307478.221032
14 307566.108590 307566.108590 307478.218590 307478.218590
15 307566.033448 307566.033448 307478.143448 307478.143448
17 307563.996533 307563.996533 307476.106533 307476.106533
20 307558.024954 307558.024954 307470.134954 307470.134954
31967 0.000000 0.000000 -87.890000 -87.890000
120000 9234015.966624 0.000000 9234015.966624 -87.890000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 418084.291631 418084.291631 417996.401631 417996.401631
4 418084.287047 418084.287047 417996.397047 417996.397047
6 418084.216416 418084.216416 417996.326416 417996.326416
7 418081.656791 418081.656791 417993.766791 417993.766791
121 368973.289074 368973.289074 368885.399074 368885.399074
122 368973.288913 368973.288913 368885.398913 368885.398913
124 368973.283202 368973.283202 368885.393202 368885.393202
126 368973.260481 368973.260481 368885.370481 368885.370481
127 368972.130071 368972.130071 368884.240071 368884.240071
129 368969.043678 368969.043678 368881.153678 368881.153678
401 148734.185906 148734.185906 148646.295906 148646.295906
404 148734.183332 148734.183332 148646.293332 148646.293332
405 148734.137838 148734.137838 148646.247838 148646.247838
408 148733.946482 148733.946482 148646.056482 148646.056482
410 148726.148445 148726.148445 148638.258445 148638.258445
34689 0.000000 0.000000 -87.890000 -87.890000
120000 9234015.966624 0.000000 9234015.966624 -87.890000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3713346.050343 3713346.050343 3713666.240343 3713666.240343
3 3713346.044977 3713346.044977 3713666.234977 3713666.234977
5 3713345.978913 3713345.978913 3713666.168913 3713666.168913
7 3713343.051423 3713343.051423 3713663.241423 3713663.241423
9 3713299.155619 3713299.155619 3713619.345619 3713619.345619
71 2571546.117007 2571546.117007 2571866.307007 2571866.307007
