"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
21 622427.919585 622427.919585 621936.389585 621936.389585
161 307408.178422 307408.178422 306916.648422 306916.648422
162 307407.355154 307407.355154 306915.825154 306915.825154
163 307407.119196 307407.119196 306915.589196 306915.589196
169 307406.946587 307406.946587 306915.416587 306915.416587
231 224342.567817 224342.567817 223851.037817 223851.037817
232 224335.928812 224335.928812 223844.398812 223844.398812
261 93098.229002 93098.229002 92606.699002 92606.699002
262 93093.864089 93093.864089 92602.334089 92602.334089
892 37283.956898 37283.956898 36792.426898 36792.426898
896 5592.672850 5592.672850 5101.142850 5101.142850
1341 1715.680671 1715.680671 1224.150671 1224.150671
1842 1715.521896 1715.521896 1223.991896 1223.991896
135000 2918529.324059 1715.521896 2918529.324059 1223.991896
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 35840.906452 35840.906452 35349.376452 35349.376452
2 35838.743977 35838.743977 35347.213977 35347.213977
1015 32575.495529 32575.495529 32083.965529 32083.965529
1651 32575.393124 32575.393124 32083.863124 32083.863124
1653 32575.295521 32575.295521 32083.765521 32083.765521
1659 32575.219817 32575.219817 32083.689817 32083.689817
1853 31711.064253 31711.064253 31219.534253 31219.534253
1856 25049.202506 25049.202506 24557.672506 24557.672506
1994 23157.361252 23157.361252 22665.831252 22665.831252
2000 13787.028993 13787.028993 13295.498993 13295.498993
2781 13786.737844 13786.737844 13295.207844 13295.207844
3613 12380.338975 12380.338975 11888.808975 11888.808975
4291 12379.585223 12379.585223 11888.055223 11888.055223
135000 2043232.335592 12379.585223 2043232.335592 11888.055223
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 546574.059027 546574.059027 546082.529027 546082.529027
2 546567.413006 546567.413006 546075.883006 546075.883006
51 308849.326719 308849.326719 308357.796719 308357.796719
171 122029.339557 122029.339557 121537.809557 121537.809557
172 122027.025770 122027.025770 121535.495770 121535.495770
181 41937.796036 41937.796036 41446.266036 41446.266036
586 20076.860269 20076.860269 19585.330269 19585.330269
1401 20075.384384 20075.384384 19583.854384 19583.854384
1880 4164.635275 4164.635275 3673.105275 3673.105275
2712 4164.438451 4164.438451 3672.908451 3672.908451
135000 2918529.324059 4164.438451 2918529.324059 3672.908451
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 44006682.286174 44006682.286174 44006512.086174 44006512.086174
2 44006659.084034 44006659.084034 44006488.884034 44006488.884034
5 44006635.466797 44006635.466797 44006465.266797 44006465.266797
8 44006622.721227 44006622.721227 44006452.521227 44006452.521227
11 5828045.878484 5828045.878484 5827875.678484 5827875.678484
12 5828041.584316 5828041.584316 5827871.384316 5827871.384316
15 5828035.488638 5828035.488638 5827865.288638 5827865.288638
18 5828030.781945 5828030.781945 5827860.581945 5827860.581945
71 1146148.303839 1146148.303839 1145978.103839 1145978.103839
72 1146144.585491 1146144.585491 1145974.385491 1145974.385491
75 1146139.837433 1146139.837433 1145969.637433 1145969.637433
78 1146136.484587 1146136.484587 1145966.284587 1145966.284587
91 1024915.301721 1024915.301721 1024745.101721 1024745.101721
94 1024915.173082 1024915.173082 1024744.973082 1024744.973082
95 1024914.335921 1024914.335921 1024744.135921 1024744.135921
98 1024912.234095 1024912.234095 1024742.034095 1024742.034095
131 340569.190036 340569.190036 340398.990036 340398.990036
132 340567.701501 340567.701501 340397.501501 340397.501501
135 340566.354556 340566.354556 340396.154556 340396.154556
138 340565.770236 340565.770236 340395.570236 340395.570236
201 168088.187023 168088.187023 167917.987023 167917.987023
202 168086.673311 168086.673311 167916.473311 167916.473311
205 168085.244384 168085.244384 167915.044384 167915.044384
208 168084.567934 168084.567934 167914.367934 167914.367934
722 140939.537246 140939.537246 140769.337246 140769.337246
724 60094.608601 60094.608601 59924.408601 59924.408601
725 26105.497065 26105.497065 25935.297065 25935.297065
730 25789.392610 25789.392610 25619.192610 25619.192610
733 20106.159785 20106.159785 19935.959785 19935.959785
841 7585.240974 7585.240974 7415.040974 7415.040974
850 6446.318441 6446.318441 6276.118441 6276.118441
