"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.517997 26.517997 33.387997 33.387997
2 26.513966 26.513966 33.383966 33.383966
3 26.506688 26.506688 33.376688 33.376688
10 26.503952 26.503952 33.373952 33.373952
11 13.601991 13.601991 20.471991 20.471991
12 13.601224 13.601224 20.471224 20.471224
13 13.598397 13.598397 20.468397 20.468397
18 13.598302 13.598302 20.468302 20.468302
20 13.596685 13.596685 20.466685 20.466685
21 9.677817 9.677817 16.547817 16.547817
22 9.663500 9.663500 16.533500 16.533500
24 9.656603 9.656603 16.526603 16.526603
25 9.655332 9.655332 16.525332 16.525332
28 9.653994 9.653994 16.523994 16.523994
81 8.465030 8.465030 15.335030 15.335030
87 8.463909 8.463909 15.333909 15.333909
231 6.495492 6.495492 13.365492 13.365492
232 6.489947 6.489947 13.359947 13.359947
238 6.489888 6.489888 13.359888 13.359888
331 5.358238 5.358238 12.228238 12.228238
337 5.357502 5.357502 12.227502 12.227502
491 4.955791 4.955791 11.825791 11.825791
120000 245854859678662642224505729908294046576042610103692917956748547944834279666313856911225213461624864622834656087134369655774248960.000000 4.955791 245854859678662642224505729908294046576042610103692917956748547944834279666313856911225213461624864622834656087134369655774248960.000000 11.825791
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.613867 21.613867 28.483867 28.483867
2 21.586662 21.586662 28.456662 28.456662
11 15.502452 15.502452 22.372452 22.372452
12 15.492972 15.492972 22.362972 22.362972
18 15.491811 15.491811 22.361811 22.361811
31 3.583301 3.583301 10.453301 10.453301
39 3.581674 3.581674 10.451674 10.451674
120000 63835024195656354945172452127750386614185440492602946456373401648885613760015657553842895241617040733570189906702665288851128320.000000 3.581674 63835024195656354945172452127750386614185440492602946456373401648885613760015657553842895241617040733570189906702665288851128320.000000 10.451674
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.165442 3.165442 10.035442 10.035442
2 3.157670 3.157670 10.027670 10.027670
4 3.156503 3.156503 10.026503 10.026503
120000 659090652375970650671319831737895311105800673587435032677952825838549549354477657086795900210313273016957557310337536481755660288.000000 3.156503 659090652375970650671319831737895311105800673587435032677952825838549549354477657086795900210313273016957557310337536481755660288.000000 10.026503
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.143796 21.143796 21.153796 21.153796
5 21.140470 21.140470 21.150470 21.150470
9 21.136680 21.136680 21.146680 21.146680
11 8.265360 8.265360 8.275360 8.275360
12 8.248965 8.248965 8.258965 8.258965
18 8.247908 8.247908 8.257908 8.257908
21 4.520823 4.520823 4.530823 4.530823
24 4.520279 4.520279 4.530279 4.530279
101 4.156090 4.156090 4.166090 4.166090
102 4.155018 4.155018 4.165018 4.165018
106 4.154541 4.154541 4.164541 4.164541
108 4.152822 4.152822 4.162822 4.162822
120000 770222902368843971411079091763963105662221723841531001127239865863730448797438702299506274482320879749320670739604084166716555264.000000 4.152822 770222902368843971411079091763963105662221723841531001127239865863730448797438702299506274482320879749320670739604084166716555264.000000 4.162822
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 41.340655 41.340655 41.350655 41.350655
2 41.317788 41.317788 41.327788 41.327788
3 41.317533 41.317533 41.327533 41.327533
10 41.315108 41.315108 41.325108 41.325108
11 20.386524 20.386524 20.396524 20.396524
12 20.380732 20.380732 20.390732 20.390732
18 20.376474 20.376474 20.386474 20.386474
21 10.740018 10.740018 10.750018 10.750018
22 10.733204 10.733204 10.743204 10.743204
28 10.731709 10.731709 10.741709 10.741709
51 8.721660 8.721660 8.731660 8.731660
55 8.720695 8.720695 8.730695 8.730695
161 6.048746 6.048746 6.058746 6.058746
167 6.045621 6.045621 6.055621 6.055621
261 4.877319 4.877319 4.887319 4.887319
262 4.872549 4.872549 4.882549 4.882549
264 4.870916 4.870916 4.880916 4.880916
268 4.868924 4.868924 4.878924 4.878924
269 4.867989 4.867989 4.877989 4.877989
120000 659545542483635342783151156787548798398238195276130948305866953746891251455155981447002110437339969702657400694394530832765157376.000000 4.867989 659545542483635342783151156787548798398238195276130948305866953746891251455155981447002110437339969702657400694394530832765157376.000000 4.877989
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.043539 18.043539 18.053539 18.053539
2 18.010722 18.010722 18.020722 18.020722
8 17.999364 17.999364 18.009364 18.009364
21 6.215070 6.215070 6.225070 6.225070
22 6.195342 6.195342 6.205342 6.205342
28 6.186265 6.186265 6.196265 6.196265
271 4.404430 4.404430 4.414430 4.414430
277 4.402966 4.402966 4.412966 4.412966
120000 80333386238796663922819291975492267128921104906797806294551295972104164710287331850709202102360686473468745860468391447975952384.000000 4.402966 80333386238796663922819291975492267128921104906797806294551295972104164710287331850709202102360686473468745860468391447975952384.000000 4.412966
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.039564 13.039564 -117.570436 -117.570436
6 13.024909 13.024909 -117.585091 -117.585091
11 4.811976 4.811976 -125.798024 -125.798024
12 4.811044 4.811044 -125.798956 -125.798956
14 4.808365 4.808365 -125.801635 -125.801635
16 4.799820 4.799820 -125.810180 -125.810180
41 3.592828 3.592828 -127.017172 -127.017172
42 3.587309 3.587309 -127.022691 -127.022691
46 3.586004 3.586004 -127.023996 -127.023996
461 2.411973 2.411973 -128.198027 -128.198027
462 2.410444 2.410444 -128.199556 -128.199556
463 2.409948 2.409948 -128.200052 -128.200052
120000 344178235011664047204184829231510896880328966017056967843764545378414696290506099193255082420910953501614160208926271916103172096.000000 2.409948 344178235011664047204184829231510896880328966017056967843764545378414696290506099193255082420910953501614160208926271916103172096.000000 -128.200052
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 38.778623 38.778623 -91.831377 -91.831377
2 38.775978 38.775978 -91.834022 -91.834022
3 38.773645 38.773645 -91.836355 -91.836355
5 38.755401 38.755401 -91.854599 -91.854599
11 35.349783 35.349783 -95.260217 -95.260217
12 35.343348 35.343348 -95.266652 -95.266652
13 35.339249 35.339249 -95.270751 -95.270751
16 35.327471 35.327471 -95.282529 -95.282529
17 35.326300 35.326300 -95.283700 -95.283700
21 14.557002 14.557002 -116.052998 -116.052998
23 14.554397 14.554397 -116.055603 -116.055603
27 14.546166 14.546166 -116.063834 -116.063834
31 12.427870 12.427870 -118.182130 -118.182130
34 12.425516 12.425516 -118.184484 -118.184484
35 12.421812 12.421812 -118.188188 -118.188188
40 12.418051 12.418051 -118.191949 -118.191949
201 10.604729 10.604729 -120.005271 -120.005271
206 10.599852 10.599852 -120.010148 -120.010148
221 8.171353 8.171353 -122.438647 -122.438647
222 8.171338 8.171338 -122.438662 -122.438662
223 8.157936 8.157936 -122.452064 -122.452064
225 8.152042 8.152042 -122.457958 -122.457958
231 5.953231 5.953231 -124.656769 -124.656769
232 5.951556 5.951556 -124.658444 -124.658444
234 5.951319 5.951319 -124.658681 -124.658681
236 5.948706 5.948706 -124.661294 -124.661294
351 5.642696 5.642696 -124.967304 -124.967304
356 5.633744 5.633744 -124.976256 -124.976256
120000 52692379951142236224009127740165416456594959339817358113837623535999484978492030747335620445391657869254574583263404963114516480.000000 5.633744 52692379951142236224009127740165416456594959339817358113837623535999484978492030747335620445391657869254574583263404963114516480.000000 -124.976256
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.786646 25.786646 -104.823354 -104.823354
3 25.786637 25.786637 -104.823363 -104.823363
5 25.785229 25.785229 -104.824771 -104.824771
10 25.774249 25.774249 -104.835751 -104.835751
11 21.781701 21.781701 -108.828299 -108.828299
13 21.778968 21.778968 -108.831032 -108.831032
15 21.762109 21.762109 -108.847891 -108.847891
31 21.568234 21.568234 -109.041766 -109.041766
32 21.559668 21.559668 -109.050332 -109.050332
35 21.552825 21.552825 -109.057175 -109.057175
41 20.955176 20.955176 -109.654824 -109.654824
44 20.953861 20.953861 -109.656139 -109.656139
46 20.945832 20.945832 -109.664168 -109.664168
51 11.412800 11.412800 -119.197200 -119.197200
53 11.411332 11.411332 -119.198668 -119.198668
55 11.410839 11.410839 -119.199161 -119.199161
57 11.409890 11.409890 -119.200110 -119.200110
71 7.085982 7.085982 -123.524018 -123.524018
79 7.084076 7.084076 -123.525924 -123.525924
81 5.848335 5.848335 -124.761665 -124.761665
83 5.843326 5.843326 -124.766674 -124.766674
85 5.840572 5.840572 -124.769428 -124.769428
271 4.747293 4.747293 -125.862707 -125.862707
272 4.744098 4.744098 -125.865902 -125.865902
275 4.742034 4.742034 -125.867966 -125.867966
120000 1048193326703454147604748831215228466734686754818358198947483926688079865769608537453854495821782868883832699391758930582437888.000000 4.742034 1048193326703454147604748831215228466734686754818358198947483926688079865769608537453854495821782868883832699391758930582437888.000000 -125.867966
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.592611 26.592611 -196.527389 -196.527389
3 26.586346 26.586346 -196.533654 -196.533654
11 18.046499 18.046499 -205.073501 -205.073501
12 18.044174 18.044174 -205.075826 -205.075826
14 18.035269 18.035269 -205.084731 -205.084731
21 11.721611 11.721611 -211.398389 -211.398389
26 11.718921 11.718921 -211.401079 -211.401079
41 8.073672 8.073672 -215.046328 -215.046328
44 8.066991 8.066991 -215.053009 -215.053009
45 8.060162 8.060162 -215.059838 -215.059838
324 8.051512 8.051512 -215.068488 -215.068488
120000 191048575864292014536453567680082813772878599767639088773332804194191910390427372297767698979965465023598513648186025058014068736.000000 8.051512 191048575864292014536453567680082813772878599767639088773332804194191910390427372297767698979965465023598513648186025058014068736.000000 -215.068488
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.658204 22.658204 -200.461796 -200.461796
2 22.633638 22.633638 -200.486362 -200.486362
4 22.631863 22.631863 -200.488137 -200.488137
10 22.629427 22.629427 -200.490573 -200.490573
41 11.164003 11.164003 -211.955997 -211.955997
43 11.149306 11.149306 -211.970694 -211.970694
46 11.143548 11.143548 -211.976452 -211.976452
91 4.438794 4.438794 -218.681206 -218.681206
92 4.438579 4.438579 -218.681421 -218.681421
93 4.433549 4.433549 -218.686451 -218.686451
96 4.432305 4.432305 -218.687695 -218.687695
191 4.185062 4.185062 -218.934938 -218.934938
199 4.184096 4.184096 -218.935904 -218.935904
311 2.141637 2.141637 -220.978363 -220.978363
313 2.138704 2.138704 -220.981296 -220.981296
316 2.135897 2.135897 -220.984103 -220.984103
120000 17009080731390299084415729497177393391326830219382210829478338526080752613355460289260511116413848578098826401532902315143462912.000000 2.135897 17009080731390299084415729497177393391326830219382210829478338526080752613355460289260511116413848578098826401532902315143462912.000000 -220.984103
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.604011 15.604011 -207.515989 -207.515989
2 15.601000 15.601000 -207.519000 -207.519000
4 15.580562 15.580562 -207.539438 -207.539438
8 15.579414 15.579414 -207.540586 -207.540586
41 13.480675 13.480675 -209.639325 -209.639325
42 13.459455 13.459455 -209.660545 -209.660545
81 3.967917 3.967917 -219.152083 -219.152083
84 3.956823 3.956823 -219.163177 -219.163177
91 3.647627 3.647627 -219.472373 -219.472373
92 3.643810 3.643810 -219.476190 -219.476190
96 3.642491 3.642491 -219.477509 -219.477509
131 3.003455 3.003455 -220.116545 -220.116545
134 3.000590 3.000590 -220.119410 -220.119410
135 2.991675 2.991675 -220.128325 -220.128325
120000 379773246193353853840233988454014016385059824023345235246443929857954989090193144528900624089461188731333569675150847377189896192.000000 2.991675 379773246193353853840233988454014016385059824023345235246443929857954989090193144528900624089461188731333569675150847377189896192.000000 -220.128325
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.406392 22.406392 -22.023608 -22.023608
21 10.117887 10.117887 -34.312113 -34.312113
27 10.117279 10.117279 -34.312721 -34.312721
71 6.376737 6.376737 -38.053263 -38.053263
77 6.375633 6.375633 -38.054367 -38.054367
171 3.550896 3.550896 -40.879104 -40.879104
172 3.524747 3.524747 -40.905253 -40.905253
120000 407063271706234315447806663761906458161473942581175290998666156713676241730938925759283790102748352869480044994558817371896676352.000000 3.524747 407063271706234315447806663761906458161473942581175290998666156713676241730938925759283790102748352869480044994558817371896676352.000000 -40.905253
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.749308 17.749308 -26.680692 -26.680692
2 17.730830 17.730830 -26.699170 -26.699170
21 8.737536 8.737536 -35.692464 -35.692464
131 4.378641 4.378641 -40.051359 -40.051359
132 4.356385 4.356385 -40.073615 -40.073615
161 4.279461 4.279461 -40.150539 -40.150539
162 4.262842 4.262842 -40.167158 -40.167158
163 4.262533 4.262533 -40.167467 -40.167467
167 4.262219 4.262219 -40.167781 -40.167781
120000 15508227571077209053011354143780947034017472346686592632514475369294669117138082897730530231108081495529469630981060386340705665024.000000 4.262219 15508227571077209053011354143780947034017472346686592632514475369294669117138082897730530231108081495529469630981060386340705665024.000000 -40.167781
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 35.887132 35.887132 -8.542868 -8.542868
2 35.827553 35.827553 -8.602447 -8.602447
11 17.565307 17.565307 -26.864693 -26.864693
12 17.523818 17.523818 -26.906182 -26.906182
21 7.806092 7.806092 -36.623908 -36.623908
22 7.787572 7.787572 -36.642428 -36.642428
131 3.298833 3.298833 -41.131167 -41.131167
241 3.206776 3.206776 -41.223224 -41.223224
244 3.206517 3.206517 -41.223483 -41.223483
245 3.206393 3.206393 -41.223607 -41.223607
246 3.204821 3.204821 -41.225179 -41.225179
120000 639115617607203734662453436166717356311591468215029380976951109693930261303669962264976840080466531374662028782992656699624521728.000000 3.204821 639115617607203734662453436166717356311591468215029380976951109693930261303669962264976840080466531374662028782992656699624521728.000000 -41.225179
