"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
32 15.547414 15.547414 15.557414 15.557414
38 15.545991 15.545991 15.555991 15.555991
51 10.736062 10.736062 10.746062 10.746062
54 10.734650 10.734650 10.744650 10.744650
91 9.143236 9.143236 9.153236 9.153236
92 9.137285 9.137285 9.147285 9.147285
98 9.135798 9.135798 9.145798 9.145798
201 7.889162 7.889162 7.899162 7.899162
202 7.884779 7.884779 7.894779 7.894779
206 7.884640 7.884640 7.894640 7.894640
209 7.883940 7.883940 7.893940 7.893940
381 6.540936 6.540936 6.550936 6.550936
382 6.536570 6.536570 6.546570 6.546570
386 6.533616 6.533616 6.543616 6.543616
391 6.299938 6.299938 6.309938 6.309938
392 6.296818 6.296818 6.306818 6.306818
398 6.296548 6.296548 6.306548 6.306548
481 5.529756 5.529756 5.539756 5.539756
487 5.525933 5.525933 5.535933 5.535933
503 3.922692 3.922692 3.932692 3.932692
594 3.185708 3.185708 3.195708 3.195708
863 2.704399 2.704399 2.714399 2.714399
912 2.615075 2.615075 2.625075 2.625075
990 2.431269 2.431269 2.441269 2.441269
1631 2.430464 2.430464 2.440464 2.440464
1637 2.429679 2.429679 2.439679 2.439679
1938 1.882267 1.882267 1.892267 1.892267
2752 1.881651 1.881651 1.891651 1.891651
2753 1.881642 1.881642 1.891642 1.891642
2756 1.881300 1.881300 1.891300 1.891300
3221 1.103080 1.103080 1.113080 1.113080
3274 0.924910 0.924910 0.934910 0.934910
4091 0.924681 0.924681 0.934681 0.934681
4093 0.923874 0.923874 0.933874 0.933874
135000 7.925745 0.923874 7.925745 0.933874
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.328259 8.328259 8.338259 8.338259
2 8.321453 8.321453 8.331453 8.331453
8 8.319973 8.319973 8.329973 8.329973
71 7.446514 7.446514 7.456514 7.456514
72 7.445328 7.445328 7.455328 7.455328
74 7.441389 7.441389 7.451389 7.451389
91 3.161211 3.161211 3.171211 3.171211
92 3.157879 3.157879 3.167879 3.167879
98 3.157732 3.157732 3.167732 3.167732
577 2.606352 2.606352 2.616352 2.616352
1194 2.500443 2.500443 2.510443 2.510443
1751 2.496100 2.496100 2.506100 2.506100
1757 2.493608 2.493608 2.503608 2.503608
3869 1.401384 1.401384 1.411384 1.411384
4441 1.401000 1.401000 1.411000 1.411000
4443 1.399931 1.399931 1.409931 1.409931
