"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 333.769218 333.769218 -128.320782 -128.320782
2 333.768939 333.768939 -128.321061 -128.321061
4 333.768238 333.768238 -128.321762 -128.321762
6 333.767644 333.767644 -128.322356 -128.322356
10 333.766535 333.766535 -128.323465 -128.323465
11 225.788313 225.788313 -236.301687 -236.301687
15 225.788163 225.788163 -236.301837 -236.301837
18 225.787927 225.787927 -236.302073 -236.302073
20 225.787356 225.787356 -236.302644 -236.302644
21 210.426521 210.426521 -251.663479 -251.663479
30 210.425692 210.425692 -251.664308 -251.664308
71 129.038034 129.038034 -333.051966 -333.051966
73 129.037605 129.037605 -333.052395 -333.052395
76 129.037060 129.037060 -333.052940 -333.052940
77 129.036546 129.036546 -333.053454 -333.053454
79 129.035760 129.035760 -333.054240 -333.054240
91 85.728531 85.728531 -376.361469 -376.361469
92 85.727656 85.727656 -376.362344 -376.362344
46535 0.000000 0.000000 -462.090000 -462.090000
120000 127.086886 0.000000 127.086886 -462.090000
