"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2584.309024 2584.309024 2122.219024 2122.219024
3 2584.275386 2584.275386 2122.185386 2122.185386
5 2584.261000 2584.261000 2122.171000 2122.171000
8 2584.129791 2584.129791 2122.039791 2122.039791
9 2583.956005 2583.956005 2121.866005 2121.866005
23 2583.866466 2583.866466 2121.776466 2121.776466
31 2583.060771 2583.060771 2120.970771 2120.970771
37 2582.803805 2582.803805 2120.713805 2120.713805
41 1732.866471 1732.866471 1270.776471 1270.776471
42 1732.214631 1732.214631 1270.124631 1270.124631
54 1732.146255 1732.146255 1270.056255 1270.056255
61 1732.021097 1732.021097 1269.931097 1269.931097
63 1731.983366 1731.983366 1269.893366 1269.893366
66 1731.527975 1731.527975 1269.437975 1269.437975
73 1730.760839 1730.760839 1268.670839 1268.670839
201 815.337760 815.337760 353.247760 353.247760
203 815.263719 815.263719 353.173719 353.173719
206 815.173173 815.173173 353.083173 353.083173
208 815.143763 815.143763 353.053763 353.053763
210 815.121411 815.121411 353.031411 353.031411
215 814.963587 814.963587 352.873587 352.873587
222 814.935766 814.935766 352.845766 352.845766
223 814.567146 814.567146 352.477146 352.477146
227 813.534715 813.534715 351.444715 351.444715
2086 703.270552 703.270552 241.180552 241.180552
2090 597.064359 597.064359 134.974359 134.974359
3052 597.055307 597.055307 134.965307 134.965307
3053 596.943451 596.943451 134.853451 134.853451
3055 596.918018 596.918018 134.828018 134.828018
3058 596.713317 596.713317 134.623317 134.623317
3060 596.696469 596.696469 134.606469 134.606469
3069 596.665520 596.665520 134.575520 134.575520
3071 596.534318 596.534318 134.444318 134.444318
3078 596.516929 596.516929 134.426929 134.426929
3080 596.133528 596.133528 134.043528 134.043528
3083 595.524524 595.524524 133.434524 133.434524
3087 594.600178 594.600178 132.510178 132.510178
176640 587.394051 587.394051 125.304051 125.304051
178543 587.383352 587.383352 125.293352 125.293352
178545 587.225359 587.225359 125.135359 125.135359
178547 587.058144 587.058144 124.968144 124.968144
178553 587.004388 587.004388 124.914388 124.914388
178570 586.633445 586.633445 124.543445 124.543445
178574 586.533507 586.533507 124.443507 124.443507
178579 586.186585 586.186585 124.096585 124.096585
285000 3409.468892 586.186585 3409.468892 124.096585
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4995.441171 4995.441171 4533.351171 4533.351171
5 4995.371594 4995.371594 4533.281594 4533.281594
14 4995.047434 4995.047434 4532.957434 4532.957434
20 4995.047357 4995.047357 4532.957357 4532.957357
26 4995.004204 4995.004204 4532.914204 4532.914204
27 4990.659426 4990.659426 4528.569426 4528.569426
37 4986.087578 4986.087578 4523.997578 4523.997578
41 2200.767845 2200.767845 1738.677845 1738.677845
46 2200.713774 2200.713774 1738.623774 1738.623774
55 2200.377797 2200.377797 1738.287797 1738.287797
69 2197.089034 2197.089034 1734.999034 1734.999034
201 1954.152920 1954.152920 1492.062920 1492.062920
208 1953.909857 1953.909857 1491.819857 1491.819857
214 1953.754537 1953.754537 1491.664537 1491.664537
225 1953.466662 1953.466662 1491.376662 1491.376662
227 1953.285019 1953.285019 1491.195019 1491.195019
231 1952.773840 1952.773840 1490.683840 1490.683840
281 1605.502946 1605.502946 1143.412946 1143.412946
282 1605.362335 1605.362335 1143.272335 1143.272335
284 1605.185949 1605.185949 1143.095949 1143.095949
290 1605.117584 1605.117584 1143.027584 1143.027584
292 1604.995623 1604.995623 1142.905623 1142.905623
294 1604.900231 1604.900231 1142.810231 1142.810231
296 1604.811717 1604.811717 1142.721717 1142.721717
301 1603.613833 1603.613833 1141.523833 1141.523833
361 1488.756284 1488.756284 1026.666284 1026.666284
362 1488.231555 1488.231555 1026.141555 1026.141555
368 1488.197741 1488.197741 1026.107741 1026.107741
376 1488.005065 1488.005065 1025.915065 1025.915065
382 1487.836555 1487.836555 1025.746555 1025.746555
389 1486.512207 1486.512207 1024.422207 1024.422207
441 1448.529948 1448.529948 986.439948 986.439948
459 1448.505508 1448.505508 986.415508 986.415508
461 1448.342565 1448.342565 986.252565 986.252565
472 1447.919235 1447.919235 985.829235 985.829235
473 1444.775106 1444.775106 982.685106 982.685106
641 1158.685852 1158.685852 696.595852 696.595852
648 1158.519850 1158.519850 696.429850 696.429850
658 1158.516305 1158.516305 696.426305 696.426305
661 1158.020693 1158.020693 695.930693 695.930693
671 1157.658758 1157.658758 695.568758 695.568758
674 1157.562214 1157.562214 695.472214 695.472214
681 921.544457 921.544457 459.454457 459.454457
682 921.540161 921.540161 459.450161 459.450161
683 921.273137 921.273137 459.183137 459.183137
696 920.781060 920.781060 458.691060 458.691060
2361 907.578912 907.578912 445.488912 445.488912
