"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27432.601938 27432.601938 27581.751938 27581.751938
5 27432.362783 27432.362783 27581.512783 27581.512783
51 5544.222809 5544.222809 5693.372809 5693.372809
52 5544.111003 5544.111003 5693.261003 5693.261003
261 880.051597 880.051597 1029.201597 1029.201597
264 880.043008 880.043008 1029.193008 1029.193008
267 880.037500 880.037500 1029.187500 1029.187500
119875 -nan -nan -nan -nan
119876 -nan -nan -nan -nan
119877 -nan -nan -nan -nan
119878 -nan -nan -nan -nan
119879 -nan -nan -nan -nan
119880 -nan -nan -nan -nan
119881 -nan -nan -nan -nan
119882 -nan -nan -nan -nan
119883 -nan -nan -nan -nan
119884 -nan -nan -nan -nan
119885 -nan -nan -nan -nan
119886 -nan -nan -nan -nan
119887 -nan -nan -nan -nan
119888 1327.057257 1327.057257 1476.207257 1476.207257
120000 36969550626624322487019363139664997366275630227550025557427224432457648849015347632506288376330888395387178669412185561867267041171326310429826558968273533170532811567146847114876867625988491371706715861704514294129512305285317772866310745748849919741471032183214493949829256916772870068689937891328.000000 1327.057257 36969550626624322487019363139664997366275630227550025557427224432457648849015347632506288376330888395387178669412185561867267041171326310429826558968273533170532811567146847114876867625988491371706715861704514294129512305285317772866310745748849919741471032183214493949829256916772870068689937891328.000000 1476.207257
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 165419.124429 165419.124429 165568.274429 165568.274429
2 165419.077491 165419.077491 165568.227491 165568.227491
3 165418.097795 165418.097795 165567.247795 165567.247795
11 122779.646876 122779.646876 122928.796876 122928.796876
21 21938.578136 21938.578136 22087.728136 22087.728136
22 21938.177867 21938.177867 22087.327867 22087.327867
51 21631.444370 21631.444370 21780.594370 21780.594370
58 21631.375433 21631.375433 21780.525433 21780.525433
141 6429.522536 6429.522536 6578.672536 6578.672536
144 6429.460981 6429.460981 6578.610981 6578.610981
341 1582.183831 1582.183831 1731.333831 1731.333831
342 1582.152382 1582.152382 1731.302382 1731.302382
84557 -nan -nan -nan -nan
84558 -nan -nan -nan -nan
84559 -nan -nan -nan -nan
84560 -nan -nan -nan -nan
84561 -nan -nan -nan -nan
84562 -nan -nan -nan -nan
84563 -nan -nan -nan -nan
84564 -nan -nan -nan -nan
84565 -nan -nan -nan -nan
84566 -nan -nan -nan -nan
84567 -nan -nan -nan -nan
84568 -nan -nan -nan -nan
84569 -nan -nan -nan -nan
84570 1327.057257 1327.057257 1476.207257 1476.207257
85242 1327.056172 1327.056172 1476.206172 1476.206172
85243 1327.051810 1327.051810 1476.201810 1476.201810
85247 1327.050671 1327.050671 1476.200671 1476.200671
85757 -nan -nan -nan -nan
85758 -nan -nan -nan -nan
85759 -nan -nan -nan -nan
85760 -nan -nan -nan -nan
85761 -nan -nan -nan -nan
85762 -nan -nan -nan -nan
85763 -nan -nan -nan -nan
85764 -nan -nan -nan -nan
85765 -nan -nan -nan -nan
85766 -nan -nan -nan -nan
85767 -nan -nan -nan -nan
85768 -nan -nan -nan -nan
85769 -nan -nan -nan -nan
85770 1327.057257 1327.057257 1476.207257 1476.207257
86442 1327.056172 1327.056172 1476.206172 1476.206172
86443 1327.051810 1327.051810 1476.201810 1476.201810
86447 1327.050671 1327.050671 1476.200671 1476.200671
86957 -nan -nan -nan -nan
86958 -nan -nan -nan -nan
86959 -nan -nan -nan -nan
86960 -nan -nan -nan -nan
86961 -nan -nan -nan -nan
86962 -nan -nan -nan -nan
86963 -nan -nan -nan -nan
86964 -nan -nan -nan -nan
86965 -nan -nan -nan -nan
86966 -nan -nan -nan -nan
86967 -nan -nan -nan -nan
86968 -nan -nan -nan -nan
86969 -nan -nan -nan -nan
86970 1327.057257 1327.057257 1476.207257 1476.207257
87642 1327.056172 1327.056172 1476.206172 1476.206172
87643 1327.051810 1327.051810 1476.201810 1476.201810
87647 1327.050671 1327.050671 1476.200671 1476.200671
88157 -nan -nan -nan -nan
88158 -nan -nan -nan -nan
88159 -nan -nan -nan -nan
88160 -nan -nan -nan -nan
88161 -nan -nan -nan -nan
88162 -nan -nan -nan -nan
88163 -nan -nan -nan -nan
88164 -nan -nan -nan -nan
88165 -nan -nan -nan -nan
88166 -nan -nan -nan -nan
88167 -nan -nan -nan -nan
88168 -nan -nan -nan -nan
88169 -nan -nan -nan -nan
88170 1327.057257 1327.057257 1476.207257 1476.207257
88842 1327.056172 1327.056172 1476.206172 1476.206172
88843 1327.051810 1327.051810 1476.201810 1476.201810
88847 1327.050671 1327.050671 1476.200671 1476.200671
89357 -nan -nan -nan -nan
89358 -nan -nan -nan -nan
89359 -nan -nan -nan -nan
89360 -nan -nan -nan -nan
89361 -nan -nan -nan -nan
89362 -nan -nan -nan -nan
89363 -nan -nan -nan -nan
89364 -nan -nan -nan -nan
89365 -nan -nan -nan -nan
89366 -nan -nan -nan -nan
89367 -nan -nan -nan -nan
89368 -nan -nan -nan -nan
89369 -nan -nan -nan -nan
89370 1327.057257 1327.057257 1476.207257 1476.207257
90042 1327.056172 1327.056172 1476.206172 1476.206172
90043 1327.051810 1327.051810 1476.201810 1476.201810
90047 1327.050671 1327.050671 1476.200671 1476.200671
90557 -nan -nan -nan -nan
90558 -nan -nan -nan -nan
90559 -nan -nan -nan -nan
90560 -nan -nan -nan -nan
90561 -nan -nan -nan -nan
90562 -nan -nan -nan -nan
90563 -nan -nan -nan -nan
90564 -nan -nan -nan -nan
90565 -nan -nan -nan -nan
90566 -nan -nan -nan -nan
90567 -nan -nan -nan -nan
90568 -nan -nan -nan -nan
90569 -nan -nan -nan -nan
90570 1327.057257 1327.057257 1476.207257 1476.207257
91242 1327.056172 1327.056172 1476.206172 1476.206172
91243 1327.051810 1327.051810 1476.201810 1476.201810
91247 1327.050671 1327.050671 1476.200671 1476.200671
91757 -nan -nan -nan -nan
91758 -nan -nan -nan -nan
91759 -nan -nan -nan -nan
91760 -nan -nan -nan -nan
91761 -nan -nan -nan -nan
91762 -nan -nan -nan -nan
91763 -nan -nan -nan -nan
91764 -nan -nan -nan -nan
91765 -nan -nan -nan -nan
91766 -nan -nan -nan -nan
91767 -nan -nan -nan -nan
91768 -nan -nan -nan -nan
91769 -nan -nan -nan -nan
91770 1327.057257 1327.057257 1476.207257 1476.207257
92442 1327.056172 1327.056172 1476.206172 1476.206172
92443 1327.051810 1327.051810 1476.201810 1476.201810
92447 1327.050671 1327.050671 1476.200671 1476.200671
92957 -nan -nan -nan -nan
92958 -nan -nan -nan -nan
92959 -nan -nan -nan -nan
92960 -nan -nan -nan -nan
92961 -nan -nan -nan -nan
92962 -nan -nan -nan -nan
92963 -nan -nan -nan -nan
92964 -nan -nan -nan -nan
92965 -nan -nan -nan -nan
92966 -nan -nan -nan -nan
92967 -nan -nan -nan -nan
92968 -nan -nan -nan -nan
92969 -nan -nan -nan -nan
92970 1327.057257 1327.057257 1476.207257 1476.207257
93642 1327.056172 1327.056172 1476.206172 1476.206172
93643 1327.051810 1327.051810 1476.201810 1476.201810
93647 1327.050671 1327.050671 1476.200671 1476.200671
94157 -nan -nan -nan -nan
94158 -nan -nan -nan -nan
94159 -nan -nan -nan -nan
94160 -nan -nan -nan -nan
94161 -nan -nan -nan -nan
94162 -nan -nan -nan -nan
94163 -nan -nan -nan -nan
94164 -nan -nan -nan -nan
94165 -nan -nan -nan -nan
94166 -nan -nan -nan -nan
94167 -nan -nan -nan -nan
94168 -nan -nan -nan -nan
94169 -nan -nan -nan -nan
94170 1327.057257 1327.057257 1476.207257 1476.207257
94842 1327.056172 1327.056172 1476.206172 1476.206172
94843 1327.051810 1327.051810 1476.201810 1476.201810
94847 1327.050671 1327.050671 1476.200671 1476.200671
95357 -nan -nan -nan -nan
95358 -nan -nan -nan -nan
95359 -nan -nan -nan -nan
95360 -nan -nan -nan -nan
95361 -nan -nan -nan -nan
95362 -nan -nan -nan -nan
95363 -nan -nan -nan -nan
95364 -nan -nan -nan -nan
95365 -nan -nan -nan -nan
95366 -nan -nan -nan -nan
95367 -nan -nan -nan -nan
95368 -nan -nan -nan -nan
95369 -nan -nan -nan -nan
95370 1327.057257 1327.057257 1476.207257 1476.207257
96042 1327.056172 1327.056172 1476.206172 1476.206172
96043 1327.051810 1327.051810 1476.201810 1476.201810
96047 1327.050671 1327.050671 1476.200671 1476.200671
96557 -nan -nan -nan -nan
96558 -nan -nan -nan -nan
96559 -nan -nan -nan -nan
96560 -nan -nan -nan -nan
96561 -nan -nan -nan -nan
96562 -nan -nan -nan -nan
96563 -nan -nan -nan -nan
96564 -nan -nan -nan -nan
96565 -nan -nan -nan -nan
96566 -nan -nan -nan -nan
96567 -nan -nan -nan -nan
96568 -nan -nan -nan -nan
96569 -nan -nan -nan -nan
96570 1327.057257 1327.057257 1476.207257 1476.207257
97242 1327.056172 1327.056172 1476.206172 1476.206172
97243 1327.051810 1327.051810 1476.201810 1476.201810
97247 1327.050671 1327.050671 1476.200671 1476.200671
97757 -nan -nan -nan -nan
97758 -nan -nan -nan -nan
97759 -nan -nan -nan -nan
97760 -nan -nan -nan -nan
97761 -nan -nan -nan -nan
97762 -nan -nan -nan -nan
97763 -nan -nan -nan -nan
97764 -nan -nan -nan -nan
97765 -nan -nan -nan -nan
97766 -nan -nan -nan -nan
97767 -nan -nan -nan -nan
97768 -nan -nan -nan -nan
97769 -nan -nan -nan -nan
97770 1327.057257 1327.057257 1476.207257 1476.207257
98442 1327.056172 1327.056172 1476.206172 1476.206172
98443 1327.051810 1327.051810 1476.201810 1476.201810
98447 1327.050671 1327.050671 1476.200671 1476.200671
98957 -nan -nan -nan -nan
98958 -nan -nan -nan -nan
98959 -nan -nan -nan -nan
98960 -nan -nan -nan -nan
98961 -nan -nan -nan -nan
98962 -nan -nan -nan -nan
98963 -nan -nan -nan -nan
98964 -nan -nan -nan -nan
98965 -nan -nan -nan -nan
98966 -nan -nan -nan -nan
98967 -nan -nan -nan -nan
98968 -nan -nan -nan -nan
98969 -nan -nan -nan -nan
98970 1327.057257 1327.057257 1476.207257 1476.207257
99642 1327.056172 1327.056172 1476.206172 1476.206172
99643 1327.051810 1327.051810 1476.201810 1476.201810
99647 1327.050671 1327.050671 1476.200671 1476.200671
100157 -nan -nan -nan -nan
100158 -nan -nan -nan -nan
100159 -nan -nan -nan -nan
100160 -nan -nan -nan -nan
100161 -nan -nan -nan -nan
100162 -nan -nan -nan -nan
100163 -nan -nan -nan -nan
100164 -nan -nan -nan -nan
100165 -nan -nan -nan -nan
100166 -nan -nan -nan -nan
100167 -nan -nan -nan -nan
100168 -nan -nan -nan -nan
100169 -nan -nan -nan -nan
100170 1327.057257 1327.057257 1476.207257 1476.207257
100842 1327.056172 1327.056172 1476.206172 1476.206172
100843 1327.051810 1327.051810 1476.201810 1476.201810
100847 1327.050671 1327.050671 1476.200671 1476.200671
101357 -nan -nan -nan -nan
101358 -nan -nan -nan -nan
101359 -nan -nan -nan -nan
101360 -nan -nan -nan -nan
101361 -nan -nan -nan -nan
101362 -nan -nan -nan -nan
101363 -nan -nan -nan -nan
101364 -nan -nan -nan -nan
101365 -nan -nan -nan -nan
101366 -nan -nan -nan -nan
101367 -nan -nan -nan -nan
101368 -nan -nan -nan -nan
101369 -nan -nan -nan -nan
101370 1327.057257 1327.057257 1476.207257 1476.207257
102042 1327.056172 1327.056172 1476.206172 1476.206172
102043 1327.051810 1327.051810 1476.201810 1476.201810
102047 1327.050671 1327.050671 1476.200671 1476.200671
102557 -nan -nan -nan -nan
102558 -nan -nan -nan -nan
102559 -nan -nan -nan -nan
102560 -nan -nan -nan -nan
102561 -nan -nan -nan -nan
102562 -nan -nan -nan -nan
102563 -nan -nan -nan -nan
102564 -nan -nan -nan -nan
102565 -nan -nan -nan -nan
102566 -nan -nan -nan -nan
102567 -nan -nan -nan -nan
102568 -nan -nan -nan -nan
102569 -nan -nan -nan -nan
102570 1327.057257 1327.057257 1476.207257 1476.207257
103242 1327.056172 1327.056172 1476.206172 1476.206172
103243 1327.051810 1327.051810 1476.201810 1476.201810
103247 1327.050671 1327.050671 1476.200671 1476.200671
103757 -nan -nan -nan -nan
103758 -nan -nan -nan -nan
103759 -nan -nan -nan -nan
103760 -nan -nan -nan -nan
103761 -nan -nan -nan -nan
103762 -nan -nan -nan -nan
103763 -nan -nan -nan -nan
103764 -nan -nan -nan -nan
103765 -nan -nan -nan -nan
103766 -nan -nan -nan -nan
103767 -nan -nan -nan -nan
103768 -nan -nan -nan -nan
103769 -nan -nan -nan -nan
103770 1327.057257 1327.057257 1476.207257 1476.207257
104442 1327.056172 1327.056172 1476.206172 1476.206172
104443 1327.051810 1327.051810 1476.201810 1476.201810
104447 1327.050671 1327.050671 1476.200671 1476.200671
104957 -nan -nan -nan -nan
104958 -nan -nan -nan -nan
104959 -nan -nan -nan -nan
104960 -nan -nan -nan -nan
104961 -nan -nan -nan -nan
104962 -nan -nan -nan -nan
104963 -nan -nan -nan -nan
104964 -nan -nan -nan -nan
104965 -nan -nan -nan -nan
104966 -nan -nan -nan -nan
104967 -nan -nan -nan -nan
104968 -nan -nan -nan -nan
104969 -nan -nan -nan -nan
104970 1327.057257 1327.057257 1476.207257 1476.207257
105642 1327.056172 1327.056172 1476.206172 1476.206172
105643 1327.051810 1327.051810 1476.201810 1476.201810
105647 1327.050671 1327.050671 1476.200671 1476.200671
106157 -nan -nan -nan -nan
106158 -nan -nan -nan -nan
106159 -nan -nan -nan -nan
106160 -nan -nan -nan -nan
106161 -nan -nan -nan -nan
106162 -nan -nan -nan -nan
106163 -nan -nan -nan -nan
106164 -nan -nan -nan -nan
106165 -nan -nan -nan -nan
106166 -nan -nan -nan -nan
106167 -nan -nan -nan -nan
106168 -nan -nan -nan -nan
106169 -nan -nan -nan -nan
106170 1327.057257 1327.057257 1476.207257 1476.207257
106842 1327.056172 1327.056172 1476.206172 1476.206172
106843 1327.051810 1327.051810 1476.201810 1476.201810
106847 1327.050671 1327.050671 1476.200671 1476.200671
107357 -nan -nan -nan -nan
107358 -nan -nan -nan -nan
107359 -nan -nan -nan -nan
107360 -nan -nan -nan -nan
107361 -nan -nan -nan -nan
107362 -nan -nan -nan -nan
107363 -nan -nan -nan -nan
107364 -nan -nan -nan -nan
107365 -nan -nan -nan -nan
107366 -nan -nan -nan -nan
107367 -nan -nan -nan -nan
107368 -nan -nan -nan -nan
107369 -nan -nan -nan -nan
107370 1327.057257 1327.057257 1476.207257 1476.207257
108042 1327.056172 1327.056172 1476.206172 1476.206172
108043 1327.051810 1327.051810 1476.201810 1476.201810
108047 1327.050671 1327.050671 1476.200671 1476.200671
108557 -nan -nan -nan -nan
108558 -nan -nan -nan -nan
108559 -nan -nan -nan -nan
108560 -nan -nan -nan -nan
108561 -nan -nan -nan -nan
108562 -nan -nan -nan -nan
108563 -nan -nan -nan -nan
108564 -nan -nan -nan -nan
108565 -nan -nan -nan -nan
108566 -nan -nan -nan -nan
108567 -nan -nan -nan -nan
108568 -nan -nan -nan -nan
108569 -nan -nan -nan -nan
108570 1327.057257 1327.057257 1476.207257 1476.207257
109242 1327.056172 1327.056172 1476.206172 1476.206172
109243 1327.051810 1327.051810 1476.201810 1476.201810
