"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 384.411313 384.411313 367.471313 367.471313
6 383.628975 383.628975 366.688975 366.688975
20 383.562602 383.562602 366.622602 366.622602
28 383.430933 383.430933 366.490933 366.490933
29 383.018785 383.018785 366.078785 366.078785
41 46.857452 46.857452 29.917452 29.917452
45 46.709329 46.709329 29.769329 29.769329
62 46.700124 46.700124 29.760124 29.760124
121 44.893658 44.893658 27.953658 27.953658
126 44.806964 44.806964 27.866964 27.866964
131 44.803370 44.803370 27.863370 27.863370
140 44.663100 44.663100 27.723100 27.723100
161 19.531380 19.531380 2.591380 2.591380
162 19.464663 19.464663 2.524663 2.524663
165 19.420872 19.420872 2.480872 2.480872
182 19.420519 19.420519 2.480519 2.480519
187 19.413356 19.413356 2.473356 2.473356
197 19.412001 19.412001 2.472001 2.472001
2069 17.831729 17.831729 0.891729 0.891729
2071 15.533243 15.533243 -1.406757 -1.406757
2077 14.071232 14.071232 -2.868768 -2.868768
2080 13.395597 13.395597 -3.544403 -3.544403
3011 13.357470 13.357470 -3.582530 -3.582530
3021 13.344654 13.344654 -3.595346 -3.595346
3031 13.333006 13.333006 -3.606994 -3.606994
10710 13.279061 13.279061 -3.660939 -3.660939
11118 11.651130 11.651130 -5.288870 -5.288870
12722 11.638719 11.638719 -5.301281 -5.301281
12726 11.625128 11.625128 -5.314872 -5.314872
13962 9.167609 9.167609 -7.772391 -7.772391
13974 8.691177 8.691177 -8.248823 -8.248823
15571 8.675879 8.675879 -8.264121 -8.264121
15594 8.668452 8.668452 -8.271548 -8.271548
16293 8.377178 8.377178 -8.562822 -8.562822
17181 8.369552 8.369552 -8.570448 -8.570448
17183 8.368650 8.368650 -8.571350 -8.571350
17186 8.363669 8.363669 -8.576331 -8.576331
17187 8.344239 8.344239 -8.595761 -8.595761
30546 8.223721 8.223721 -8.716279 -8.716279
31431 8.187929 8.187929 -8.752071 -8.752071
36766 8.101522 8.101522 -8.838478 -8.838478
38371 8.094513 8.094513 -8.845487 -8.845487
38373 8.091423 8.091423 -8.848577 -8.848577
38377 8.074222 8.074222 -8.865778 -8.865778
38384 8.060626 8.060626 -8.879374 -8.879374
59046 8.044674 8.044674 -8.895326 -8.895326
59047 7.998668 7.998668 -8.941332 -8.941332
59931 7.995251 7.995251 -8.944749 -8.944749
59934 7.986140 7.986140 -8.953860 -8.953860
59940 7.982311 7.982311 -8.957689 -8.957689
59949 7.980700 7.980700 -8.959300 -8.959300
59955 7.973102 7.973102 -8.966898 -8.966898
59967 7.958687 7.958687 -8.981313 -8.981313
61945 6.594705 6.594705 -10.345295 -10.345295
62901 6.594069 6.594069 -10.345931 -10.345931
62903 6.586291 6.586291 -10.353709 -10.353709
62905 6.575038 6.575038 -10.364962 -10.364962
98999 6.407270 6.407270 -10.532730 -10.532730
99953 6.399933 6.399933 -10.540067 -10.540067
99957 6.395941 6.395941 -10.544059 -10.544059
99964 6.369925 6.369925 -10.570075 -10.570075
153415 5.956230 5.956230 -10.983770 -10.983770
154742 5.939515 5.939515 -11.000485 -11.000485
154763 5.933184 5.933184 -11.006816 -11.006816
156258 5.686325 5.686325 -11.253675 -11.253675
156262 4.404130 4.404130 -12.535870 -12.535870
157592 4.385334 4.385334 -12.554666 -12.554666
157606 4.384514 4.384514 -12.555486 -12.555486
157615 4.382925 4.382925 -12.557075 -12.557075
157625 4.375693 4.375693 -12.564307 -12.564307
167661 4.342931 4.342931 -12.597069 -12.597069
167664 3.957991 3.957991 -12.982009 -12.982009
168992 3.940528 3.940528 -12.999472 -12.999472
168993 3.939737 3.939737 -13.000263 -13.000263
169007 3.924489 3.924489 -13.015511 -13.015511
169018 3.921423 3.921423 -13.018577 -13.018577
285000 58.663350 3.921423 58.663350 -13.018577
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 310.626400 310.626400 293.686400 293.686400
2 307.507808 307.507808 290.567808 290.567808
5 306.821336 306.821336 289.881336 289.881336
19 306.601620 306.601620 289.661620 289.661620
