"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53.008755 53.008755 -49.541245 -49.541245
2 50.359252 50.359252 -52.190748 -52.190748
3 41.239658 41.239658 -61.310342 -61.310342
4 40.491853 40.491853 -62.058147 -62.058147
9 39.146859 39.146859 -63.403141 -63.403141
31 15.062274 15.062274 -87.487726 -87.487726
33 13.296970 13.296970 -89.253030 -89.253030
35 9.501034 9.501034 -93.048966 -93.048966
113 8.283221 8.283221 -94.266779 -94.266779
195 7.238310 7.238310 -95.311690 -95.311690
198 7.215178 7.215178 -95.334822 -95.334822
1381 5.466931 5.466931 -97.083069 -97.083069
1465 3.865598 3.865598 -98.684402 -98.684402
1467 3.599492 3.599492 -98.950508 -98.950508
1469 3.250451 3.250451 -99.299549 -99.299549
2994 2.960235 2.960235 -99.589765 -99.589765
135000 31.137443 2.960235 31.137443 -99.589765
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 76.572973 76.572973 -25.977027 -25.977027
3 67.725741 67.725741 -34.824259 -34.824259
6 66.956122 66.956122 -35.593878 -35.593878
21 22.405839 22.405839 -80.144161 -80.144161
22 19.199814 19.199814 -83.350186 -83.350186
23 17.319776 17.319776 -85.230224 -85.230224
24 13.796704 13.796704 -88.753296 -88.753296
29 11.297816 11.297816 -91.252184 -91.252184
49 9.874603 9.874603 -92.675397 -92.675397
61 8.361353 8.361353 -94.188647 -94.188647
62 6.583077 6.583077 -95.966923 -95.966923
68 6.555517 6.555517 -95.994483 -95.994483
70 6.402659 6.402659 -96.147341 -96.147341
607 5.874629 5.874629 -96.675371 -96.675371
1306 5.630645 5.630645 -96.919355 -96.919355
1310 4.936252 4.936252 -97.613748 -97.613748
1822 3.782452 3.782452 -98.767548 -98.767548
1823 3.703003 3.703003 -98.846997 -98.846997
1824 2.083441 2.083441 -100.466559 -100.466559
135000 31.137443 2.083441 31.137443 -100.466559
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42.926498 42.926498 -59.623502 -59.623502
2 39.193910 39.193910 -63.356090 -63.356090
5 39.069321 39.069321 -63.480679 -63.480679
6 36.543917 36.543917 -66.006083 -66.006083
11 31.939087 31.939087 -70.610913 -70.610913
12 27.656673 27.656673 -74.893327 -74.893327
15 27.452406 27.452406 -75.097594 -75.097594
20 26.094005 26.094005 -76.455995 -76.455995
31 23.038902 23.038902 -79.511098 -79.511098
41 16.673465 16.673465 -85.876535 -85.876535
42 15.438865 15.438865 -87.111135 -87.111135
43 14.374979 14.374979 -88.175021 -88.175021
46 11.184775 11.184775 -91.365225 -91.365225
56 10.810591 10.810591 -91.739409 -91.739409
57 10.740408 10.740408 -91.809592 -91.809592
121 10.672123 10.672123 -91.877877 -91.877877
125 8.535306 8.535306 -94.014694 -94.014694
128 8.445865 8.445865 -94.104135 -94.104135
592 3.670218 3.670218 -98.879782 -98.879782
1445 3.565828 3.565828 -98.984172 -98.984172
1471 2.843352 2.843352 -99.706648 -99.706648
1477 2.519781 2.519781 -100.030219 -100.030219
3017 2.508399 2.508399 -100.041601 -100.041601
3020 2.310176 2.310176 -100.239824 -100.239824
