"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8688725.027252 8688725.027252 8688515.147252 8688515.147252
4 8688723.810447 8688723.810447 8688513.930447 8688513.930447
6 8688721.113263 8688721.113263 8688511.233263 8688511.233263
8 8687465.894554 8687465.894554 8687256.014554 8687256.014554
9 8672491.861035 8672491.861035 8672281.981035 8672281.981035
31 3504355.530465 3504355.530465 3504145.650465 3504145.650465
32 3504355.452364 3504355.452364 3504145.572364 3504145.572364
33 3504354.404521 3504354.404521 3504144.524521 3504144.524521
36 3504315.764368 3504315.764368 3504105.884368 3504105.884368
38 3503118.387557 3503118.387557 3502908.507557 3502908.507557
39 3483874.906288 3483874.906288 3483665.026288 3483665.026288
41 2207220.094858 2207220.094858 2207010.214858 2207010.214858
44 2207218.858124 2207218.858124 2207008.978124 2207008.978124
46 2207205.016329 2207205.016329 2206995.136329 2206995.136329
48 2206784.987649 2206784.987649 2206575.107649 2206575.107649
49 2201835.068467 2201835.068467 2201625.188467 2201625.188467
51 1368528.327356 1368528.327356 1368318.447356 1368318.447356
52 1368528.249035 1368528.249035 1368318.369035 1368318.369035
53 1368527.490133 1368527.490133 1368317.610133 1368317.610133
56 1368500.093896 1368500.093896 1368290.213896 1368290.213896
58 1367221.989615 1367221.989615 1367012.109615 1367012.109615
59 1365537.685553 1365537.685553 1365327.805553 1365327.805553
121 667163.503934 667163.503934 666953.623934 666953.623934
122 667163.425885 667163.425885 666953.545885 666953.545885
124 667163.008109 667163.008109 666953.128109 666953.128109
126 667147.767679 667147.767679 666937.887679 666937.887679
128 666518.129939 666518.129939 666308.249939 666308.249939
129 665317.744657 665317.744657 665107.864657 665107.864657
151 477331.198359 477331.198359 477121.318359 477121.318359
154 477330.668703 477330.668703 477120.788703 477120.788703
156 477313.769372 477313.769372 477103.889372 477103.889372
157 476621.500342 476621.500342 476411.620342 476411.620342
160 473896.104390 473896.104390 473686.224390 473686.224390
321 50462.574488 50462.574488 50252.694488 50252.694488
322 50462.549012 50462.549012 50252.669012 50252.669012
324 50461.328490 50461.328490 50251.448490 50251.448490
326 50424.148355 50424.148355 50214.268355 50214.268355
327 50070.928115 50070.928115 49861.048115 49861.048115
330 48856.591613 48856.591613 48646.711613 48646.711613
1049 43316.847770 43316.847770 43106.967770 43106.967770
1052 13388.710625 13388.710625 13178.830625 13178.830625
1056 13136.864303 13136.864303 12926.984303 12926.984303
1672 13136.857779 13136.857779 12926.977779 12926.977779
1674 13135.602978 13135.602978 12925.722978 12925.722978
1676 13108.720335 13108.720335 12898.840335 12898.840335
1677 13045.659782 13045.659782 12835.779782 12835.779782
1679 12543.055537 12543.055537 12333.175537 12333.175537
2057 12469.912240 12469.912240 12260.032240 12260.032240
2822 12469.873946 12469.873946 12259.993946 12259.993946
2823 12469.872702 12469.872702 12259.992702 12259.992702
2825 12453.704820 12453.704820 12243.824820 12243.824820
2828 12348.427302 12348.427302 12138.547302 12138.547302
2829 11564.040923 11564.040923 11354.160923 11354.160923
135000 9999338.778514 11564.040923 9999338.778514 11354.160923
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3111969.068331 3111969.068331 3111759.188331 3111759.188331
2 3111968.995181 3111968.995181 3111759.115181 3111759.115181
4 3111967.792277 3111967.792277 3111757.912277 3111757.912277
6 3111907.606028 3111907.606028 3111697.726028 3111697.726028
10 3097597.991380 3097597.991380 3097388.111380 3097388.111380
11 269047.439539 269047.439539 268837.559539 268837.559539
14 269046.540849 269046.540849 268836.660849 268836.660849
16 268971.550757 268971.550757 268761.670757 268761.670757
18 268471.079129 268471.079129 268261.199129 268261.199129
19 266426.870938 266426.870938 266216.990938 266216.990938
31 3385.764821 3385.764821 3175.884821 3175.884821
32 3385.737408 3385.737408 3175.857408 3175.857408
33 3384.883903 3384.883903 3175.003903 3175.003903
35 3382.332085 3382.332085 3172.452085 3172.452085
38 3277.662897 3277.662897 3067.782897 3067.782897
554 1648.755117 1648.755117 1438.875117 1438.875117
1382 1648.741483 1648.741483 1438.861483 1438.861483
1383 1648.192489 1648.192489 1438.312489 1438.312489
1385 1646.144434 1646.144434 1436.264434 1436.264434
1387 1601.362059 1601.362059 1391.482059 1391.482059
1390 1278.061800 1278.061800 1068.181800 1068.181800
135000 10068175.416722 1278.061800 10068175.416722 1068.181800
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 290353.717252 290353.717252 290143.837252 290143.837252
3 290352.803968 290352.803968 290142.923968 290142.923968
5 290351.057283 290351.057283 290141.177283 290141.177283
8 289874.080508 289874.080508 289664.200508 289664.200508
10 286544.208469 286544.208469 286334.328469 286334.328469
201 79535.155769 79535.155769 79325.275769 79325.275769
202 79535.076028 79535.076028 79325.196028 79325.196028
204 79533.858987 79533.858987 79323.978987 79323.978987
206 79494.060153 79494.060153 79284.180153 79284.180153
208 79420.805980 79420.805980 79210.925980 79210.925980
210 77855.557239 77855.557239 77645.677239 77645.677239
501 53340.010813 53340.010813 53130.130813 53130.130813
504 37926.672926 37926.672926 37716.792926 37716.792926
512 29297.618284 29297.618284 29087.738284 29087.738284
1062 3548.210884 3548.210884 3338.330884 3338.330884
1070 477.875071 477.875071 267.995071 267.995071
1682 477.846720 477.846720 267.966720 267.966720
1684 477.441653 477.441653 267.561653 267.561653
1685 469.809222 469.809222 259.929222 259.929222
1689 404.826318 404.826318 194.946318 194.946318
135000 10068393.773512 404.826318 10068393.773512 194.946318
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20969360.062502 20969360.062502 20969267.972502 20969267.972502
3 20969359.208911 20969359.208911 20969267.118911 20969267.118911
5 20969336.000172 20969336.000172 20969243.910172 20969243.910172
7 20968825.211204 20968825.211204 20968733.121204 20968733.121204
10 20930110.446824 20930110.446824 20930018.356824 20930018.356824
21 3807103.042356 3807103.042356 3807010.952356 3807010.952356
24 3807100.706570 3807100.706570 3807008.616570 3807008.616570
25 3807059.424359 3807059.424359 3806967.334359 3806967.334359
28 3806665.584831 3806665.584831 3806573.494831 3806573.494831
29 3775926.310220 3775926.310220 3775834.220220 3775834.220220
111 2259968.847249 2259968.847249 2259876.757249 2259876.757249
112 2259968.771041 2259968.771041 2259876.681041 2259876.681041
114 2259967.234924 2259967.234924 2259875.144924 2259875.144924
116 2259945.658520 2259945.658520 2259853.568520 2259853.568520
117 2257228.306583 2257228.306583 2257136.216583 2257136.216583
120 2247315.191475 2247315.191475 2247223.101475 2247223.101475
121 1571867.222949 1571867.222949 1571775.132949 1571775.132949
