"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.267882 24.267882 103.747882 103.747882
2 24.199073 24.199073 103.679073 103.679073
31 14.014816 14.014816 93.494816 93.494816
32 13.989042 13.989042 93.469042 93.469042
38 13.969010 13.969010 93.449010 93.449010
91 4.761568 4.761568 84.241568 84.241568
92 4.753178 4.753178 84.233178 84.233178
95 4.751446 4.751446 84.231446 84.231446
97 4.740734 4.740734 84.220734 84.220734
654 3.119496 3.119496 82.599496 82.599496
656 1.679844 1.679844 81.159844 81.159844
658 1.082055 1.082055 80.562055 80.562055
1442 1.079749 1.079749 80.559749 80.559749
1447 1.073152 1.073152 80.553152 80.553152
1907 0.207120 0.207120 79.687120 79.687120
2006 0.168740 0.168740 79.648740 79.648740
2792 0.167943 0.167943 79.647943 79.647943
2797 0.166970 0.166970 79.646970 79.646970
2800 0.165290 0.165290 79.645290 79.645290
3209 0.123044 0.123044 79.603044 79.603044
3214 0.047326 0.047326 79.527326 79.527326
3255 0.043984 0.043984 79.523984 79.523984
3357 0.041797 0.041797 79.521797 79.521797
3358 0.032364 0.032364 79.512364 79.512364
3361 0.025336 0.025336 79.505336 79.505336
3367 0.005809 0.005809 79.485809 79.485809
4141 0.005486 0.005486 79.485486 79.485486
4145 0.005360 0.005360 79.485360 79.485360
4556 0.003664 0.003664 79.483664 79.483664
4708 0.002706 0.002706 79.482706 79.482706
5492 0.002672 0.002672 79.482672 79.482672
5495 0.002494 0.002494 79.482494 79.482494
5498 0.002377 0.002377 79.482377 79.482377
5903 0.000919 0.000919 79.480919 79.480919
5904 0.000802 0.000802 79.480802 79.480802
6056 0.000564 0.000564 79.480564 79.480564
6057 0.000329 0.000329 79.480329 79.480329
6059 0.000111 0.000111 79.480111 79.480111
6845 0.000050 0.000050 79.480050 79.480050
7404 0.000037 0.000037 79.480037 79.480037
7406 0.000012 0.000012 79.480012 79.480012
7407 0.000010 0.000010 79.480010 79.480010
8198 0.000006 0.000006 79.480006 79.480006
8754 0.000005 0.000005 79.480005 79.480005
9218 0.000003 0.000003 79.480003 79.480003
