"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 156.995060 156.995060 236.475060 236.475060
9 139.767911 139.767911 219.247911 219.247911
14 135.021042 135.021042 214.501042 214.501042
15 123.949192 123.949192 203.429192 203.429192
34 117.493999 117.493999 196.973999 196.973999
48 103.354892 103.354892 182.834892 182.834892
106 97.814784 97.814784 177.294784 177.294784
150 88.426967 88.426967 167.906967 167.906967
179 78.103860 78.103860 157.583860 157.583860
426 63.332933 63.332933 142.812933 142.812933
501 190.793494 63.332933 190.793494 142.812933
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 165.140039 165.140039 244.620039 244.620039
2 148.394418 148.394418 227.874418 227.874418
3 142.430403 142.430403 221.910403 221.910403
8 122.295710 122.295710 201.775710 201.775710
10 107.098175 107.098175 186.578175 186.578175
36 89.646876 89.646876 169.126876 169.126876
81 82.263462 82.263462 161.743462 161.743462
187 72.204409 72.204409 151.684409 151.684409
336 72.132403 72.132403 151.612403 151.612403
501 228.707666 72.132403 228.707666 151.612403
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 125.507209 125.507209 204.987209 204.987209
15 85.599687 85.599687 165.079687 165.079687
23 59.119448 59.119448 138.599448 138.599448
501 205.981688 59.119448 205.981688 138.599448
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 373.044351 373.044351 452.524351 452.524351
2 200.458493 200.458493 279.938493 279.938493
3 168.970509 168.970509 248.450509 248.450509
9 151.086094 151.086094 230.566094 230.566094
10 97.726876 97.726876 177.206876 177.206876
271 90.686393 90.686393 170.166393 170.166393
311 83.516631 83.516631 162.996631 162.996631
501 269.624204 83.516631 269.624204 162.996631
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 234.361547 234.361547 313.841547 313.841547
2 216.949786 216.949786 296.429786 296.429786
3 207.853330 207.853330 287.333330 287.333330
4 184.663717 184.663717 264.143717 264.143717
9 157.524015 157.524015 237.004015 237.004015
11 133.291228 133.291228 212.771228 212.771228
59 130.378049 130.378049 209.858049 209.858049
84 106.853995 106.853995 186.333995 186.333995
106 97.481215 97.481215 176.961215 176.961215
229 45.773224 45.773224 125.253224 125.253224
501 140.018601 45.773224 140.018601 125.253224
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 138.592872 138.592872 218.072872 218.072872
3 111.688085 111.688085 191.168085 191.168085
21 91.791485 91.791485 171.271485 171.271485
50 66.476563 66.476563 145.956563 145.956563
377 45.365692 45.365692 124.845692 124.845692
501 290.981973 45.365692 290.981973 124.845692
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 185.010799 185.010799 264.490799 264.490799
2 174.128804 174.128804 253.608804 253.608804
3 118.756844 118.756844 198.236844 198.236844
22 77.797869 77.797869 157.277869 157.277869
198 67.943560 67.943560 147.423560 147.423560
223 52.842956 52.842956 132.322956 132.322956
501 196.696952 52.842956 196.696952 132.322956
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 206.827405 206.827405 286.307405 286.307405
2 174.264300 174.264300 253.744300 253.744300
3 127.998483 127.998483 207.478483 207.478483
8 120.512992 120.512992 199.992992 199.992992
22 96.196121 96.196121 175.676121 175.676121
44 81.361122 81.361122 160.841122 160.841122
224 75.356881 75.356881 154.836881 154.836881
226 70.806141 70.806141 150.286141 150.286141
435 67.897081 67.897081 147.377081 147.377081
501 177.263931 67.897081 177.263931 147.377081
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 166.799052 166.799052 246.279052 246.279052
2 152.689879 152.689879 232.169879 232.169879
9 84.276710 84.276710 163.756710 163.756710
46 64.606930 64.606930 144.086930 144.086930
432 51.291006 51.291006 130.771006 130.771006
501 252.389453 51.291006 252.389453 130.771006
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 320.457908 320.457908 399.937908 399.937908
2 188.371516 188.371516 267.851516 267.851516
3 175.953169 175.953169 255.433169 255.433169
7 153.566988 153.566988 233.046988 233.046988
11 151.361985 151.361985 230.841985 230.841985
13 87.689130 87.689130 167.169130 167.169130
15 75.223458 75.223458 154.703458 154.703458
501 127.764856 75.223458 127.764856 154.703458
