"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 212213.893128 212213.893128 211667.393128 211667.393128
4 212210.063463 212210.063463 211663.563463 211663.563463
9 212208.616673 212208.616673 211662.116673 211662.116673
11 212206.613237 212206.613237 211660.113237 211660.113237
15 212189.334866 212189.334866 211642.834866 211642.834866
23 212184.914195 212184.914195 211638.414195 211638.414195
25 212163.016454 212163.016454 211616.516454 211616.516454
28 212155.362298 212155.362298 211608.862298 211608.862298
35 212068.590416 212068.590416 211522.090416 211522.090416
40 212031.488879 212031.488879 211484.988879 211484.988879
41 131730.869938 131730.869938 131184.369938 131184.369938
42 131730.513056 131730.513056 131184.013056 131184.013056
43 131728.204949 131728.204949 131181.704949 131181.704949
45 131721.650388 131721.650388 131175.150388 131175.150388
58 131711.985454 131711.985454 131165.485454 131165.485454
59 131702.285855 131702.285855 131155.785855 131155.785855
67 131681.229447 131681.229447 131134.729447 131134.729447
71 131633.409574 131633.409574 131086.909574 131086.909574
75 131578.571009 131578.571009 131032.071009 131032.071009
681 80920.346158 80920.346158 80373.846158 80373.846158
682 80920.336214 80920.336214 80373.836214 80373.836214
690 80920.335107 80920.335107 80373.835107 80373.835107
692 80918.512228 80918.512228 80372.012228 80372.012228
694 80913.031684 80913.031684 80366.531684 80366.531684
700 80904.007620 80904.007620 80357.507620 80357.507620
704 80874.349589 80874.349589 80327.849589 80327.849589
710 80854.087423 80854.087423 80307.587423 80307.587423
717 80851.670656 80851.670656 80305.170656 80305.170656
1241 79933.430160 79933.430160 79386.930160 79386.930160
1244 79928.532371 79928.532371 79382.032371 79382.032371
1254 79922.588557 79922.588557 79376.088557 79376.088557
1260 79892.879698 79892.879698 79346.379698 79346.379698
1274 79818.632768 79818.632768 79272.132768 79272.132768
1801 78166.806435 78166.806435 77620.306435 77620.306435
1804 78156.754892 78156.754892 77610.254892 77610.254892
1806 78155.781581 78155.781581 77609.281581 77609.281581
1807 78143.308147 78143.308147 77596.808147 77596.808147
1821 78140.033105 78140.033105 77593.533105 77593.533105
1823 78131.605203 78131.605203 77585.105203 77585.105203
1827 78107.591384 78107.591384 77561.091384 77561.091384
2290 56493.835496 56493.835496 55947.335496 55947.335496
2294 52260.510045 52260.510045 51714.010045 51714.010045
2295 48296.705253 48296.705253 47750.205253 47750.205253
2296 48188.825145 48188.825145 47642.325145 47642.325145
2538 45810.676922 45810.676922 45264.176922 45264.176922
4091 45809.363646 45809.363646 45262.863646 45262.863646
4094 45805.438632 45805.438632 45258.938632 45258.938632
4104 45803.499075 45803.499075 45256.999075 45256.999075
4107 45802.283174 45802.283174 45255.783174 45255.783174
4110 45778.170810 45778.170810 45231.670810 45231.670810
4124 45717.525573 45717.525573 45171.025573 45171.025573
