"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 34.683409 34.683409 75.463409 75.463409
5 34.683319 34.683319 75.463319 75.463319
8 34.683144 34.683144 75.463144 75.463144
31 12.103781 12.103781 52.883781 52.883781
32 12.103763 12.103763 52.883763 52.883763
34 12.103728 12.103728 52.883728 52.883728
36 12.103715 12.103715 52.883715 52.883715
38 12.103627 12.103627 52.883627 52.883627
120000 5496941018252593705392519069891729629846620701597579230512299585375486099512150989915751042499043344122663146661877454471168.000000 12.103627 5496941018252593705392519069891729629846620701597579230512299585375486099512150989915751042499043344122663146661877454471168.000000 52.883627
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 62.461748 62.461748 103.241748 103.241748
2 62.461623 62.461623 103.241623 103.241623
3 62.461579 62.461579 103.241579 103.241579
41 18.625694 18.625694 59.405694 59.405694
43 18.625596 18.625596 59.405596 59.405596
608 14.212381 14.212381 54.992381 54.992381
3290 8.394948 8.394948 49.174948 49.174948
120000 518573586654512355485820434611185096435434747216774623269918719053365420544679136122868874935262643735589695230449819844608.000000 8.394948 518573586654512355485820434611185096435434747216774623269918719053365420544679136122868874935262643735589695230449819844608.000000 49.174948
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19.335283 19.335283 60.115283 60.115283
3 19.335188 19.335188 60.115188 60.115188
371 9.631116 9.631116 50.411116 50.411116
372 9.631053 9.631053 50.411053 50.411053
374 9.631019 9.631019 50.411019 50.411019
378 9.630988 9.630988 50.410988 50.410988
379 9.630982 9.630982 50.410982 50.410982
120000 49.250080 9.630982 49.250080 50.410982
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 68.995408 68.995408 67.395408 67.395408
2 68.995399 68.995399 67.395399 67.395399
3 68.995374 68.995374 67.395374 67.395374
8 68.995351 68.995351 67.395351 67.395351
21 29.336044 29.336044 27.736044 27.736044
201 21.981376 21.981376 20.381376 20.381376
202 21.981294 21.981294 20.381294 20.381294
206 21.981283 21.981283 20.381283 20.381283
491 17.620714 17.620714 16.020714 16.020714
494 17.620619 17.620619 16.020619 16.020619
496 17.620528 17.620528 16.020528 16.020528
667 9.362053 9.362053 7.762053 7.762053
769 5.405454 5.405454 3.805454 3.805454
776 5.075256 5.075256 3.475256 3.475256
120000 266021673164346700802146024223103975020898727632618784793923497020206466846644152108339018576671262736688938249046342840090624.000000 5.075256 266021673164346700802146024223103975020898727632618784793923497020206466846644152108339018576671262736688938249046342840090624.000000 3.475256
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 60.227746 60.227746 58.627746 58.627746
2 60.227746 60.227746 58.627746 58.627746
4 60.227618 60.227618 58.627618 58.627618
6 60.227610 60.227610 58.627610 58.627610
8 60.227608 60.227608 58.627608 58.627608
10 60.227515 60.227515 58.627515 58.627515
71 47.637910 47.637910 46.037910 46.037910
73 47.637773 47.637773 46.037773 46.037773
80 47.637620 47.637620 46.037620 46.037620
171 36.269332 36.269332 34.669332 34.669332
177 36.269100 36.269100 34.669100 34.669100
191 34.616874 34.616874 33.016874 33.016874
194 34.616812 34.616812 33.016812 33.016812
271 18.042169 18.042169 16.442169 16.442169
987 17.928969 17.928969 16.328969 16.328969
120000 108529722402742540810525672671586943501074037908885327174660935794079860875463115526504469042996305272028451752659119677374464.000000 17.928969 108529722402742540810525672671586943501074037908885327174660935794079860875463115526504469042996305272028451752659119677374464.000000 16.328969
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 37.833588 37.833588 36.233588 36.233588
3 37.833419 37.833419 36.233419 36.233419
6 37.833398 37.833398 36.233398 36.233398
8 37.833008 37.833008 36.233008 36.233008
61 7.562779 7.562779 5.962779 5.962779
62 7.562750 7.562750 5.962750 5.962750
63 7.562735 7.562735 5.962735 5.962735
65 7.562726 7.562726 5.962726 5.962726
120000 341411951453730415364780844595963879683404496394410093598109137821343872450763112110302288051635595755131821225878357905768448.000000 7.562726 341411951453730415364780844595963879683404496394410093598109137821343872450763112110302288051635595755131821225878357905768448.000000 5.962726
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 39.596572 39.596572 -331.243428 -331.243428
8 39.596454 39.596454 -331.243546 -331.243546
71 24.067002 24.067002 -346.772998 -346.772998
72 24.066710 24.066710 -346.773290 -346.773290
75 24.066670 24.066670 -346.773330 -346.773330
391 15.704645 15.704645 -355.135355 -355.135355
392 15.704541 15.704541 -355.135459 -355.135459
394 15.704508 15.704508 -355.135492 -355.135492
398 15.704417 15.704417 -355.135583 -355.135583
400 15.704369 15.704369 -355.135631 -355.135631
120000 8276651087862290484916737279271676018459523178770908351610589147674389443998907580029436573600761310864441968808001932361728.000000 15.704369 8276651087862290484916737279271676018459523178770908351610589147674389443998907580029436573600761310864441968808001932361728.000000 -355.135631
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 54.269499 54.269499 -316.570501 -316.570501
2 54.269220 54.269220 -316.570780 -316.570780
9 54.269200 54.269200 -316.570800 -316.570800
111 27.446885 27.446885 -343.393115 -343.393115
517 22.211049 22.211049 -348.628951 -348.628951
818 5.966627 5.966627 -364.873373 -364.873373
120000 314293386857296963757681663490612385289909113513298367244154112075162143581429325352297853985201359779795421244152444721561600.000000 5.966627 314293386857296963757681663490612385289909113513298367244154112075162143581429325352297853985201359779795421244152444721561600.000000 -364.873373
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.812976 75.812976 -295.027024 -295.027024
4 75.812963 75.812963 -295.027037 -295.027037
10 75.812946 75.812946 -295.027054 -295.027054
11 71.928102 71.928102 -298.911898 -298.911898
21 66.892207 66.892207 -303.947793 -303.947793
22 66.892093 66.892093 -303.947907 -303.947907
27 66.891983 66.891983 -303.948017 -303.948017
31 63.011433 63.011433 -307.828567 -307.828567
33 63.011364 63.011364 -307.828636 -307.828636
39 63.011349 63.011349 -307.828651 -307.828651
101 36.299000 36.299000 -334.541000 -334.541000
103 36.298746 36.298746 -334.541254 -334.541254
121 32.108047 32.108047 -338.731953 -338.731953
123 32.107888 32.107888 -338.732112 -338.732112
125 32.107806 32.107806 -338.732194 -338.732194
131 22.022477 22.022477 -348.817523 -348.817523
132 22.022138 22.022138 -348.817862 -348.817862
401 8.545458 8.545458 -362.294542 -362.294542
402 8.545440 8.545440 -362.294560 -362.294560
404 8.545400 8.545400 -362.294600 -362.294600
405 8.545360 8.545360 -362.294640 -362.294640
461 4.684992 4.684992 -366.155008 -366.155008
120000 105439836995547752611327487419203756761361313370079861278585554736809863579051675398054928093537962557657010193314217774284800.000000 4.684992 105439836995547752611327487419203756761361313370079861278585554736809863579051675398054928093537962557657010193314217774284800.000000 -366.155008
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.050131 65.050131 32.490131 32.490131
2 65.049997 65.049997 32.489997 32.489997
9 65.049925 65.049925 32.489925 32.489925
41 29.046634 29.046634 -3.513366 -3.513366
42 29.046631 29.046631 -3.513369 -3.513369
43 29.046580 29.046580 -3.513420 -3.513420
47 29.046521 29.046521 -3.513479 -3.513479
191 20.438433 20.438433 -12.121567 -12.121567
201 17.237936 17.237936 -15.322064 -15.322064
202 17.237840 17.237840 -15.322160 -15.322160
204 17.237784 17.237784 -15.322216 -15.322216
208 17.237783 17.237783 -15.322217 -15.322217
291 12.319561 12.319561 -20.240439 -20.240439
292 12.319338 12.319338 -20.240662 -20.240662
120000 5656076356487550597900517737264097124808465344096739578841572041861610812101936264005522846466774717260050242648667087437824.000000 12.319338 5656076356487550597900517737264097124808465344096739578841572041861610812101936264005522846466774717260050242648667087437824.000000 -20.240662
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 80.924291 80.924291 48.364291 48.364291
4 80.924284 80.924284 48.364284 48.364284
8 80.924271 80.924271 48.364271 48.364271
10 80.924263 80.924263 48.364263 48.364263
11 57.725181 57.725181 25.165181 25.165181
13 57.725168 57.725168 25.165168 25.165168
15 57.725161 57.725161 25.165161 25.165161
17 57.725033 57.725033 25.165033 25.165033
31 17.927749 17.927749 -14.632251 -14.632251
32 17.927721 17.927721 -14.632279 -14.632279
34 17.927524 17.927524 -14.632476 -14.632476
35 17.927437 17.927437 -14.632563 -14.632563
51 17.723909 17.723909 -14.836091 -14.836091
52 17.723788 17.723788 -14.836212 -14.836212
55 17.723711 17.723711 -14.836289 -14.836289
411 12.929333 12.929333 -19.630667 -19.630667
414 12.929320 12.929320 -19.630680 -19.630680
416 12.929285 12.929285 -19.630715 -19.630715
419 12.929180 12.929180 -19.630820 -19.630820
2267 11.021575 11.021575 -21.538425 -21.538425
120000 151113122985947598617982277876026608508801795188349283078743261229828112547325741367095052841431426381726398727538657820934144.000000 11.021575 151113122985947598617982277876026608508801795188349283078743261229828112547325741367095052841431426381726398727538657820934144.000000 -21.538425
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 63.900767 63.900767 31.340767 31.340767
2 63.900554 63.900554 31.340554 31.340554
8 63.900525 63.900525 31.340525 31.340525
21 39.661022 39.661022 7.101022 7.101022
22 39.660824 39.660824 7.100824 7.100824
28 39.660743 39.660743 7.100743 7.100743
30 39.660724 39.660724 7.100724 7.100724
101 23.218312 23.218312 -9.341688 -9.341688
104 23.218114 23.218114 -9.341886 -9.341886
108 23.218048 23.218048 -9.341952 -9.341952
171 16.453874 16.453874 -16.106126 -16.106126
172 16.453874 16.453874 -16.106126 -16.106126
173 16.453822 16.453822 -16.106178 -16.106178
176 16.453701 16.453701 -16.106299 -16.106299
251 10.726199 10.726199 -21.833801 -21.833801
254 10.726152 10.726152 -21.833848 -21.833848
451 9.022614 9.022614 -23.537386 -23.537386
453 9.022563 9.022563 -23.537437 -23.537437
1972 6.603993 6.603993 -25.956007 -25.956007
1973 6.509636 6.509636 -26.050364 -26.050364
1976 5.092143 5.092143 -27.467857 -27.467857
120000 250269146246291540008235072095427930745283635318441904078494833052767965369236613573862926009011646712978849591425523882393600.000000 5.092143 250269146246291540008235072095427930745283635318441904078494833052767965369236613573862926009011646712978849591425523882393600.000000 -27.467857
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.057859 2.057859 517.457859 517.457859
7 2.057852 2.057852 517.457852 517.457852
120000 335424893441065145330892144849777359462229324643160722143104779859580950560632740597256540143666832716432765965130331586560.000000 2.057852 335424893441065145330892144849777359462229324643160722143104779859580950560632740597256540143666832716432765965130331586560.000000 517.457852
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 73.478629 73.478629 588.878629 588.878629
21 73.115044 73.115044 588.515044 588.515044
24 73.115016 73.115016 588.515016 588.515016
28 73.115000 73.115000 588.515000 588.515000
31 44.733439 44.733439 560.133439 560.133439
32 44.733395 44.733395 560.133395 560.133395
36 44.733235 44.733235 560.133235 560.133235
61 28.726494 28.726494 544.126494 544.126494
63 28.726451 28.726451 544.126451 544.126451
67 28.726327 28.726327 544.126327 544.126327
91 13.628294 13.628294 529.028294 529.028294
97 13.628260 13.628260 529.028260 529.028260
100 13.628212 13.628212 529.028212 529.028212
401 10.876565 10.876565 526.276565 526.276565
402 10.876487 10.876487 526.276487 526.276487
403 10.876423 10.876423 526.276423 526.276423
784 9.752016 9.752016 525.152016 525.152016
785 6.990357 6.990357 522.390357 522.390357
786 6.457999 6.457999 521.857999 521.857999
120000 960891655294595291733372917332748663479615680233162231223189128222011184790636124588261441581814148459926028916027047708459008.000000 6.457999 960891655294595291733372917332748663479615680233162231223189128222011184790636124588261441581814148459926028916027047708459008.000000 521.857999
