"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 37.312387 37.312387 20.372387 20.372387
31 12.249563 12.249563 -4.690437 -4.690437
37 12.249554 12.249554 -4.690446 -4.690446
191 8.237304 8.237304 -8.702696 -8.702696
194 8.237228 8.237228 -8.702772 -8.702772
311 7.247515 7.247515 -9.692485 -9.692485
316 7.247422 7.247422 -9.692578 -9.692578
830 5.783229 5.783229 -11.156771 -11.156771
1218 2.398587 2.398587 -14.541413 -14.541413
1772 2.398578 2.398578 -14.541422 -14.541422
1774 2.398571 2.398571 -14.541429 -14.541429
1777 2.398568 2.398568 -14.541432 -14.541432
2298 2.288927 2.288927 -14.651073 -14.651073
2962 2.288876 2.288876 -14.651124 -14.651124
7326 2.096893 2.096893 -14.843107 -14.843107
8142 2.096878 2.096878 -14.843122 -14.843122
8146 2.096872 2.096872 -14.843128 -14.843128
8149 2.096855 2.096855 -14.843145 -14.843145
10601 1.711231 1.711231 -15.228769 -15.228769
11181 1.711173 1.711173 -15.228827 -15.228827
11190 1.711167 1.711167 -15.228833 -15.228833
21469 1.650685 1.650685 -15.289315 -15.289315
22021 1.650645 1.650645 -15.289355 -15.289355
22027 1.650636 1.650636 -15.289364 -15.289364
22029 1.650628 1.650628 -15.289372 -15.289372
34292 1.541273 1.541273 -15.398727 -15.398727
35122 1.541272 1.541272 -15.398728 -15.398728
35123 1.541235 1.541235 -15.398765 -15.398765
35130 1.541206 1.541206 -15.398794 -15.398794
44285 1.437603 1.437603 -15.502397 -15.502397
44891 1.437601 1.437601 -15.502399 -15.502399
44894 1.437597 1.437597 -15.502403 -15.502403
44897 1.437571 1.437571 -15.502429 -15.502429
44899 1.437561 1.437561 -15.502439 -15.502439
60487 1.326974 1.326974 -15.613026 -15.613026
61091 1.326948 1.326948 -15.613052 -15.613052
61096 1.326912 1.326912 -15.613088 -15.613088
63182 0.998863 0.998863 -15.941137 -15.941137
63792 0.998830 0.998830 -15.941170 -15.941170
63794 0.998829 0.998829 -15.941171 -15.941171
63795 0.998789 0.998789 -15.941211 -15.941211
108688 0.955710 0.955710 -15.984290 -15.984290
109461 0.955686 0.955686 -15.984314 -15.984314
109464 0.955684 0.955684 -15.984316 -15.984316
109469 0.955666 0.955666 -15.984334 -15.984334
119490 0.784009 0.784009 -16.155991 -16.155991
120261 0.783972 0.783972 -16.156028 -16.156028
120270 0.783924 0.783924 -16.156076 -16.156076
135000 14.067498 0.783924 14.067498 -16.156076
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.420950 20.420950 3.480950 3.480950
4 20.420906 20.420906 3.480906 3.480906
9 20.420895 20.420895 3.480895 3.480895
11 12.519965 12.519965 -4.420035 -4.420035
51 8.961092 8.961092 -7.978908 -7.978908
53 8.961049 8.961049 -7.978951 -7.978951
57 8.961036 8.961036 -7.978964 -7.978964
61 8.359338 8.359338 -8.580662 -8.580662
62 8.359320 8.359320 -8.580680 -8.580680
64 8.359263 8.359263 -8.580737 -8.580737
65 8.359205 8.359205 -8.580795 -8.580795
181 6.175483 6.175483 -10.764517 -10.764517
182 6.175422 6.175422 -10.764578 -10.764578
188 6.175365 6.175365 -10.764635 -10.764635
2315 5.995405 5.995405 -10.944595 -10.944595
2323 5.987643 5.987643 -10.952357 -10.952357
2365 5.688584 5.688584 -11.251416 -11.251416
3002 5.688363 5.688363 -11.251637 -11.251637
3439 3.512139 3.512139 -13.427861 -13.427861
3451 3.299479 3.299479 -13.640521 -13.640521
4191 3.299459 3.299459 -13.640541 -13.640541
4193 3.299438 3.299438 -13.640562 -13.640562
4196 3.299423 3.299423 -13.640577 -13.640577
6210 2.471887 2.471887 -14.468113 -14.468113
6932 2.471869 2.471869 -14.468131 -14.468131
6935 2.471844 2.471844 -14.468156 -14.468156
9020 1.700330 1.700330 -15.239670 -15.239670
9692 1.700327 1.700327 -15.239673 -15.239673
9693 1.700290 1.700290 -15.239710 -15.239710
9695 1.700284 1.700284 -15.239716 -15.239716
9697 1.700261 1.700261 -15.239739 -15.239739
21164 1.176803 1.176803 -15.763197 -15.763197
21841 1.176777 1.176777 -15.763223 -15.763223
21843 1.176771 1.176771 -15.763229 -15.763229
21846 1.176705 1.176705 -15.763295 -15.763295
38599 0.860877 0.860877 -16.079123 -16.079123
39322 0.860866 0.860866 -16.079134 -16.079134
39323 0.860831 0.860831 -16.079169 -16.079169
39325 0.860825 0.860825 -16.079175 -16.079175
88931 0.538091 0.538091 -16.401909 -16.401909
89502 0.538058 0.538058 -16.401942 -16.401942
89503 0.538050 0.538050 -16.401950 -16.401950
135000 6.381236 0.538050 6.381236 -16.401950
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.842195 9.842195 -7.097805 -7.097805
2 9.842094 9.842094 -7.097906 -7.097906
3 9.842058 9.842058 -7.097942 -7.097942
71 9.832705 9.832705 -7.107295 -7.107295
73 9.832664 9.832664 -7.107336 -7.107336
76 9.832521 9.832521 -7.107479 -7.107479
181 9.521282 9.521282 -7.418718 -7.418718
183 9.521229 9.521229 -7.418771 -7.418771
186 9.521207 9.521207 -7.418793 -7.418793
301 6.603228 6.603228 -10.336772 -10.336772
302 6.602813 6.602813 -10.337187 -10.337187
1014 5.346596 5.346596 -11.593404 -11.593404
1017 4.911411 4.911411 -12.028589 -12.028589
1079 3.562033 3.562033 -13.377967 -13.377967
1692 3.562015 3.562015 -13.377985 -13.377985
1694 3.562013 3.562013 -13.377987 -13.377987
1696 3.561987 3.561987 -13.378013 -13.378013
5291 3.359530 3.359530 -13.580470 -13.580470
5831 3.359452 3.359452 -13.580548 -13.580548
5834 3.359437 3.359437 -13.580563 -13.580563
6469 3.124261 3.124261 -13.815739 -13.815739
7082 3.124255 3.124255 -13.815745 -13.815745
7084 3.124220 3.124220 -13.815780 -13.815780
7085 3.124216 3.124216 -13.815784 -13.815784
7088 3.124173 3.124173 -13.815827 -13.815827
9287 2.331687 2.331687 -14.608313 -14.608313
9854 2.331652 2.331652 -14.608348 -14.608348
9858 2.331594 2.331594 -14.608406 -14.608406
10635 1.159786 1.159786 -15.780214 -15.780214
11203 1.159786 1.159786 -15.780214 -15.780214
11205 1.159739 1.159739 -15.780261 -15.780261
20086 0.483574 0.483574 -16.456426 -16.456426
20651 0.483540 0.483540 -16.456460 -16.456460
20659 0.483523 0.483523 -16.456477 -16.456477
134639 0.404020 0.404020 -16.535980 -16.535980
135000 14.261086 0.404020 14.261086 -16.535980
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.542885 18.542885 37.352885 37.352885
5 18.542752 18.542752 37.352752 37.352752
7 18.542745 18.542745 37.352745 37.352745
31 10.470745 10.470745 29.280745 29.280745
32 10.470543 10.470543 29.280543 29.280543
34 10.470540 10.470540 29.280540 29.280540
61 8.475072 8.475072 27.285072 27.285072
181 6.760348 6.760348 25.570348 25.570348
785 6.744930 6.744930 25.554930 25.554930
807 5.381336 5.381336 24.191336 24.191336
809 4.712252 4.712252 23.522252 23.522252
818 4.002589 4.002589 22.812589 22.812589
819 3.693008 3.693008 22.503008 22.503008
1532 3.692985 3.692985 22.502985 22.502985
1533 3.692952 3.692952 22.502952 22.502952
1539 3.692934 3.692934 22.502934 22.502934
2531 1.802131 1.802131 20.612131 20.612131
3102 1.802053 1.802053 20.612053 20.612053
7518 1.764986 1.764986 20.574986 20.574986
8252 1.764870 1.764870 20.574870 20.574870
48282 0.683480 0.683480 19.493480 19.493480
48911 0.683436 0.683436 19.493436 19.493436
135000 11.751490 0.683436 11.751490 19.493436
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 29.045647 29.045647 47.855647 47.855647
21 11.533485 11.533485 30.343485 30.343485
25 11.533463 11.533463 30.343463 30.343463
30 11.533447 11.533447 30.343447 30.343447
41 8.874820 8.874820 27.684820 27.684820
44 8.874795 8.874795 27.684795 27.684795
47 8.874781 8.874781 27.684781 27.684781
171 7.337897 7.337897 26.147897 26.147897
172 7.337766 7.337766 26.147766 26.147766
174 7.337746 7.337746 26.147746 26.147746
176 7.337743 7.337743 26.147743 26.147743
179 7.337739 7.337739 26.147739 26.147739
555 6.524387 6.524387 25.334387 25.334387
606 4.631192 4.631192 23.441192 23.441192
1411 4.631191 4.631191 23.441191 23.441191
1413 4.631186 4.631186 23.441186 23.441186
1415 4.631166 4.631166 23.441166 23.441166
3312 4.058484 4.058484 22.868484 22.868484
3704 3.425063 3.425063 22.235063 22.235063
4342 3.425041 3.425041 22.235041 22.235041
4343 3.425036 3.425036 22.235036 22.235036
4345 3.425007 3.425007 22.235007 22.235007
6363 2.169712 2.169712 20.979712 20.979712
7022 2.169706 2.169706 20.979706 20.979706
7024 2.169702 2.169702 20.979702 20.979702
7025 2.169686 2.169686 20.979686 20.979686
7027 2.169675 2.169675 20.979675 20.979675
9318 2.069551 2.069551 20.879551 20.879551
9871 2.069525 2.069525 20.879525 20.879525
9873 2.069514 2.069514 20.879514 20.879514
9878 2.069511 2.069511 20.879511 20.879511
26618 1.952152 1.952152 20.762152 20.762152
27271 1.952114 1.952114 20.762114 20.762114
27275 1.952084 1.952084 20.762084 20.762084
27875 1.517431 1.517431 20.327431 20.327431
28571 1.517297 1.517297 20.327297 20.327297
30396 0.962851 0.962851 19.772851 19.772851
31162 0.962833 0.962833 19.772833 19.772833
31164 0.962821 0.962821 19.772821 19.772821
31165 0.962786 0.962786 19.772786 19.772786
31167 0.962783 0.962783 19.772783 19.772783
40037 0.613268 0.613268 19.423268 19.423268
40721 0.613234 0.613234 19.423234 19.423234
40728 0.613228 0.613228 19.423228 19.423228
135000 13.754392 0.613228 13.754392 19.423228
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.802096 11.802096 30.612096 30.612096
3 11.801988 11.801988 30.611988 30.611988
31 9.708930 9.708930 28.518930 28.518930
71 7.413773 7.413773 26.223773 26.223773
72 7.413678 7.413678 26.223678 26.223678
76 7.413645 7.413645 26.223645 26.223645
241 2.504917 2.504917 21.314917 21.314917
242 2.504782 2.504782 21.314782 21.314782
15594 2.225340 2.225340 21.035340 21.035340
15597 2.122908 2.122908 20.932908 20.932908
16196 1.849312 1.849312 20.659312 20.659312
16691 1.849311 1.849311 20.659311 20.659311
16693 1.849278 1.849278 20.659278 20.659278
16697 1.849263 1.849263 20.659263 20.659263
16699 1.849222 1.849222 20.659222 20.659222
26273 1.833238 1.833238 20.643238 20.643238
27072 1.833231 1.833231 20.643231 20.643231
27074 1.833222 1.833222 20.643222 20.643222
27075 1.833195 1.833195 20.643195 20.643195
32988 1.610935 1.610935 20.420935 20.420935
33802 1.610912 1.610912 20.420912 20.420912
33804 1.610902 1.610902 20.420902 20.420902
71527 1.497097 1.497097 20.307097 20.307097
72031 1.497050 1.497050 20.307050 20.307050
72040 1.497039 1.497039 20.307039 20.307039
74126 1.164111 1.164111 19.974111 19.974111
74671 1.164099 1.164099 19.974099 19.974099
74673 1.164086 1.164086 19.974086 19.974086
74678 1.164081 1.164081 19.974081 19.974081
102588 1.121880 1.121880 19.931880 19.931880
103091 1.121790 1.121790 19.931790 19.931790
135000 9.229945 1.121790 9.229945 19.931790
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.274517 15.274517 288.424517 288.424517
2 15.274511 15.274511 288.424511 288.424511
4 15.274432 15.274432 288.424432 288.424432
9 15.274355 15.274355 288.424355 288.424355
31 14.777267 14.777267 287.927267 287.927267
37 14.777173 14.777173 287.927173 287.927173
91 12.166988 12.166988 285.316988 285.316988
94 12.166892 12.166892 285.316892 285.316892
99 12.166749 12.166749 285.316749 285.316749
351 6.831620 6.831620 279.981620 279.981620
352 6.831582 6.831582 279.981582 279.981582
353 6.831517 6.831517 279.981517 279.981517
1098 6.361557 6.361557 279.511557 279.511557
1701 6.361510 6.361510 279.511510 279.511510
2029 5.801034 5.801034 278.951034 278.951034
2078 5.612222 5.612222 278.762222 278.762222
2454 5.312408 5.312408 278.462408 278.462408
2642 5.114039 5.114039 278.264039 278.264039
3162 5.114034 5.114034 278.264034 278.264034
3163 5.113968 5.113968 278.263968 278.263968
3796 4.755238 4.755238 277.905238 277.905238
4401 4.755205 4.755205 277.905205 277.905205
4406 4.755177 4.755177 277.905177 277.905177
4407 4.755104 4.755104 277.905104 277.905104
5010 4.572851 4.572851 277.722851 277.722851
5014 3.614148 3.614148 276.764148 276.764148
5672 3.614146 3.614146 276.764146 276.764146
5676 3.614133 3.614133 276.764133 276.764133
5677 3.614117 3.614117 276.764117 276.764117
5680 3.614101 3.614101 276.764101 276.764101
6260 3.044383 3.044383 276.194383 276.194383
6962 3.044362 3.044362 276.194362 276.194362
6966 3.044346 3.044346 276.194346 276.194346
6967 3.044337 3.044337 276.194337 276.194337
6969 3.044333 3.044333 276.194333 276.194333
7702 2.581296 2.581296 275.731296 275.731296
8362 2.581281 2.581281 275.731281 275.731281
8363 2.581276 2.581276 275.731276 275.731276
8365 2.581253 2.581253 275.731253 275.731253
18785 0.955572 0.955572 274.105572 274.105572
19332 0.955565 0.955565 274.105565 274.105565
19338 0.955477 0.955477 274.105477 274.105477
57360 0.870769 0.870769 274.020769 274.020769
58142 0.870750 0.870750 274.020750 274.020750
58146 0.870745 0.870745 274.020745 274.020745
58148 0.870699 0.870699 274.020699 274.020699
135000 7.613777 0.870699 7.613777 274.020699
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 94.359036 94.359036 367.509036 367.509036
2 94.358494 94.358494 367.508494 367.508494
8 94.358141 94.358141 367.508141 367.508141
11 12.420177 12.420177 285.570177 285.570177
12 12.420122 12.420122 285.570122 285.570122
13 12.420035 12.420035 285.570035 285.570035
221 12.160675 12.160675 285.310675 285.310675
223 12.160671 12.160671 285.310671 285.310671
225 12.160652 12.160652 285.310652 285.310652
228 12.160592 12.160592 285.310592 285.310592
231 10.702764 10.702764 283.852764 283.852764
232 10.702654 10.702654 283.852654 283.852654
235 10.702642 10.702642 283.852642 283.852642
351 8.825272 8.825272 281.975272 281.975272
355 8.825239 8.825239 281.975239 281.975239
461 8.228388 8.228388 281.378388 281.378388
468 8.228378 8.228378 281.378378 281.378378
469 8.228299 8.228299 281.378299 281.378299
491 5.751450 5.751450 278.901450 278.901450
492 5.751416 5.751416 278.901416 278.901416
494 5.751395 5.751395 278.901395 278.901395
498 5.751320 5.751320 278.901320 278.901320
693 5.420958 5.420958 278.570958 278.570958
1334 4.784428 4.784428 277.934428 277.934428
1842 4.784401 4.784401 277.934401 277.934401
1848 4.784394 4.784394 277.934394 277.934394
1850 4.784352 4.784352 277.934352 277.934352
2168 4.398932 4.398932 277.548932 277.548932
2883 4.398772 4.398772 277.548772 277.548772
3867 3.919504 3.919504 277.069504 277.069504
3870 3.606028 3.606028 276.756028 276.756028
4442 3.606002 3.606002 276.756002 276.756002
4445 3.605962 3.605962 276.755962 276.755962
6334 3.515595 3.515595 276.665595 276.665595
6566 3.231645 3.231645 276.381645 276.381645
7142 3.231621 3.231621 276.381621 276.381621
7143 3.231602 3.231602 276.381602 276.381602
7148 3.231557 3.231557 276.381557 276.381557
11530 2.779331 2.779331 275.929331 275.929331
11954 1.943535 1.943535 275.093535 275.093535
12532 1.943512 1.943512 275.093512 275.093512
12534 1.943437 1.943437 275.093437 275.093437
12535 1.943430 1.943430 275.093430 275.093430
12538 1.943424 1.943424 275.093424 275.093424
14031 1.678170 1.678170 274.828170 274.828170
14861 1.678160 1.678160 274.828160 274.828160
14863 1.678128 1.678128 274.828128 274.828128
18141 1.418254 1.418254 274.568254 274.568254
18952 1.418250 1.418250 274.568250 274.568250
18954 1.418235 1.418235 274.568235 274.568235
18955 1.418193 1.418193 274.568193 274.568193
18958 1.418173 1.418173 274.568173 274.568173
75040 1.368146 1.368146 274.518146 274.518146
75772 1.368132 1.368132 274.518132 274.518132
75773 1.368117 1.368117 274.518117 274.518117
75779 1.368114 1.368114 274.518114 274.518114
100576 0.866862 0.866862 274.016862 274.016862
101352 0.866853 0.866853 274.016853 274.016853
101354 0.866835 0.866835 274.016835 274.016835
101359 0.866816 0.866816 274.016816 274.016816
135000 9.736267 0.866816 9.736267 274.016816
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 47.158220 47.158220 320.308220 320.308220
2 47.158220 47.158220 320.308220 320.308220
4 47.158106 47.158106 320.308106 320.308106
11 15.052564 15.052564 288.202564 288.202564
17 15.052466 15.052466 288.202466 288.202466
20 15.052249 15.052249 288.202249 288.202249
131 5.307041 5.307041 278.457041 278.457041
132 5.307035 5.307035 278.457035 278.457035
133 5.306996 5.306996 278.456996 278.456996
2078 4.822324 4.822324 277.972324 277.972324
2831 4.822297 4.822297 277.972297 277.972297
2836 4.822281 4.822281 277.972281 277.972281
2839 4.822149 4.822149 277.972149 277.972149
3493 4.102069 4.102069 277.252069 277.252069
4222 4.102053 4.102053 277.252053 277.252053
4225 4.101980 4.101980 277.251980 277.251980
4228 4.101966 4.101966 277.251966 277.251966
4828 3.802582 3.802582 276.952582 276.952582
4852 3.800183 3.800183 276.950183 276.950183
5572 3.800159 3.800159 276.950159 276.950159
5577 3.800153 3.800153 276.950153 276.950153
6245 3.500366 3.500366 276.650366 276.650366
6683 2.985426 2.985426 276.135426 276.135426
7212 2.985412 2.985412 276.135412 276.135412
7214 2.985327 2.985327 276.135327 276.135327
9289 2.343915 2.343915 275.493915 275.493915
9853 2.343881 2.343881 275.493881 275.493881
9859 2.343847 2.343847 275.493847 275.493847
16041 2.065570 2.065570 275.215570 275.215570
16602 2.065562 2.065562 275.215562 275.215562
16603 2.065549 2.065549 275.215549 275.215549
16605 2.065506 2.065506 275.215506 275.215506
20125 1.032008 1.032008 274.182008 274.182008
20672 1.031998 1.031998 274.181998 274.181998
20674 1.031916 1.031916 274.181916 274.181916
20680 1.031911 1.031911 274.181911 274.181911
52279 0.873137 0.873137 274.023137 274.023137
52282 0.836803 0.836803 273.986803 273.986803
52283 0.818933 0.818933 273.968933 273.968933
52284 0.807016 0.807016 273.957016 273.957016
52931 0.806981 0.806981 273.956981 273.956981
52934 0.806919 0.806919 273.956919 273.956919
135000 18.088450 0.806919 18.088450 273.956919
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.198160 30.198160 67.378160 67.378160
3 30.198068 30.198068 67.378068 67.378068
11 16.345341 16.345341 53.525341 53.525341
12 16.345137 16.345137 53.525137 53.525137
18 16.344889 16.344889 53.524889 53.524889
131 15.629115 15.629115 52.809115 52.809115
133 15.629078 15.629078 52.809078 52.809078
136 15.628975 15.628975 52.808975 52.808975
138 15.628941 15.628941 52.808941 52.808941
211 11.035104 11.035104 48.215104 48.215104
212 11.034999 11.034999 48.214999 48.214999
215 11.034941 11.034941 48.214941 48.214941
361 4.518569 4.518569 41.698569 41.698569
368 4.518568 4.518568 41.698568 41.698568
