"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.239657 23.239657 30.109657 30.109657
2 22.422212 22.422212 29.292212 29.292212
4 22.223203 22.223203 29.093203 29.093203
5 22.045840 22.045840 28.915840 28.915840
9 20.422660 20.422660 27.292660 27.292660
41 18.469603 18.469603 25.339603 25.339603
42 17.483048 17.483048 24.353048 24.353048
45 17.345963 17.345963 24.215963 24.215963
47 17.223120 17.223120 24.093120 24.093120
50 17.137828 17.137828 24.007828 24.007828
54 17.030374 17.030374 23.900374 23.900374
61 17.016634 17.016634 23.886634 23.886634
78 15.886162 15.886162 22.756162 22.756162
81 11.100468 11.100468 17.970468 17.970468
109 11.048984 11.048984 17.918984 17.918984
119 11.022924 11.022924 17.892924 17.892924
281 6.574563 6.574563 13.444563 13.444563
282 6.286335 6.286335 13.156335 13.156335
290 5.749653 5.749653 12.619653 12.619653
1655 5.523914 5.523914 12.393914 12.393914
1672 5.285838 5.285838 12.155838 12.155838
2347 5.050881 5.050881 11.920881 11.920881
2361 4.729145 4.729145 11.599145 11.599145
3412 4.670498 4.670498 11.540498 11.540498
3420 4.546212 4.546212 11.416212 11.416212
3422 3.997122 3.997122 10.867122 10.867122
3448 3.973867 3.973867 10.843867 10.843867
3665 3.902689 3.902689 10.772689 10.772689
5956 3.896744 3.896744 10.766744 10.766744
6363 3.880281 3.880281 10.750281 10.750281
6501 3.862434 3.862434 10.732434 10.732434
6503 3.677230 3.677230 10.547230 10.547230
6509 2.939653 2.939653 9.809653 9.809653
6513 2.757263 2.757263 9.627263 9.627263
17941 2.386344 2.386344 9.256344 9.256344
51635 2.169214 2.169214 9.039214 9.039214
100081 2.022086 2.022086 8.892086 8.892086
166705 1.618504 1.618504 8.488504 8.488504
166740 1.615371 1.615371 8.485371 8.485371
285000 3.805792 1.615371 3.805792 8.485371
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.557148 7.557148 14.427148 14.427148
2 7.121713 7.121713 13.991713 13.991713
4 6.907603 6.907603 13.777603 13.777603
13 6.587579 6.587579 13.457579 13.457579
1418 6.551112 6.551112 13.421112 13.421112
1521 6.402316 6.402316 13.272316 13.272316
1527 6.216559 6.216559 13.086559 13.086559
1540 6.168185 6.168185 13.038185 13.038185
1551 5.681332 5.681332 12.551332 12.551332
2261 4.583095 4.583095 11.453095 11.453095
2265 4.328684 4.328684 11.198684 11.198684
3452 3.694323 3.694323 10.564323 10.564323
4782 3.484898 3.484898 10.354898 10.354898
5177 3.147209 3.147209 10.017209 10.017209
6463 3.043256 3.043256 9.913256 9.913256
6464 3.018533 3.018533 9.888533 9.888533
6468 2.893921 2.893921 9.763921 9.763921
6470 2.649589 2.649589 9.519589 9.519589
14807 2.603701 2.603701 9.473701 9.473701
35073 2.590976 2.590976 9.460976 9.460976
39773 2.317939 2.317939 9.187939 9.187939
41592 2.225753 2.225753 9.095753 9.095753
41601 2.126422 2.126422 8.996422 8.996422
43394 2.109192 2.109192 8.979192 8.979192
43399 1.795724 1.795724 8.665724 8.665724
43405 1.685442 1.685442 8.555442 8.555442
112272 1.667966 1.667966 8.537966 8.537966
112281 1.328233 1.328233 8.198233 8.198233
285000 6.850066 1.328233 6.850066 8.198233
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.179464 18.179464 25.049464 25.049464
7 17.827259 17.827259 24.697259 24.697259
35 16.331974 16.331974 23.201974 23.201974
41 14.128783 14.128783 20.998783 20.998783
42 13.809724 13.809724 20.679724 20.679724
44 12.958515 12.958515 19.828515 19.828515
45 12.722203 12.722203 19.592203 19.592203
121 11.888136 11.888136 18.758136 18.758136
126 11.641371 11.641371 18.511371 18.511371
134 11.570818 11.570818 18.440818 18.440818
159 11.479273 11.479273 18.349273 18.349273
163 11.063020 11.063020 17.933020 17.933020
164 10.566115 10.566115 17.436115 17.436115
165 9.766614 9.766614 16.636614 16.636614
168 9.735279 9.735279 16.605279 16.605279
181 9.253387 9.253387 16.123387 16.123387
201 8.272755 8.272755 15.142755 15.142755
202 8.209461 8.209461 15.079461 15.079461
203 7.904980 7.904980 14.774980 14.774980
204 7.801810 7.801810 14.671810 14.671810
208 7.333144 7.333144 14.203144 14.203144
212 7.277703 7.277703 14.147703 14.147703
215 6.918839 6.918839 13.788839 13.788839
218 6.459900 6.459900 13.329900 13.329900
1281 6.356730 6.356730 13.226730 13.226730
1287 6.191964 6.191964 13.061964 13.061964
1292 5.101327 5.101327 11.971327 11.971327
2316 4.500376 4.500376 11.370376 11.370376
2530 3.442019 3.442019 10.312019 10.312019
4091 3.393166 3.393166 10.263166 10.263166
4092 3.359222 3.359222 10.229222 10.229222
4095 3.304073 3.304073 10.174073 10.174073
4104 2.965902 2.965902 9.835902 9.835902
9475 2.761223 2.761223 9.631223 9.631223
12420 2.691508 2.691508 9.561508 9.561508
12427 2.612521 2.612521 9.482521 9.482521
20690 2.573771 2.573771 9.443771 9.443771
50022 2.317564 2.317564 9.187564 9.187564
50023 2.166851 2.166851 9.036851 9.036851
103841 1.906738 1.906738 8.776738 8.776738
118252 1.895776 1.895776 8.765776 8.765776
127548 1.738998 1.738998 8.608998 8.608998
128573 1.705926 1.705926 8.575926 8.575926
128593 1.699052 1.699052 8.569052 8.569052
128599 1.655191 1.655191 8.525191 8.525191
177109 1.447158 1.447158 8.317158 8.317158
285000 10.418912 1.447158 10.418912 8.317158
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.993979 20.993979 21.003979 21.003979
6 20.626652 20.626652 20.636652 20.636652
14 20.247839 20.247839 20.257839 20.257839
16 20.152906 20.152906 20.162906 20.162906
42 18.764345 18.764345 18.774345 18.774345
55 18.504304 18.504304 18.514304 18.514304
81 14.264633 14.264633 14.274633 14.274633
82 12.314450 12.314450 12.324450 12.324450
96 12.107105 12.107105 12.117105 12.117105
161 7.148231 7.148231 7.158231 7.158231
165 6.368577 6.368577 6.378577 6.378577
172 6.133888 6.133888 6.143888 6.143888
184 5.311826 5.311826 5.321826 5.321826
1761 4.582639 4.582639 4.592639 4.592639
2245 2.937154 2.937154 2.947154 2.947154
3411 2.875922 2.875922 2.885922 2.885922
3414 2.574376 2.574376 2.584376 2.584376
3420 2.548654 2.548654 2.558654 2.558654
3426 2.304955 2.304955 2.314955 2.314955
66993 2.092258 2.092258 2.102258 2.102258
81740 2.005348 2.005348 2.015348 2.015348
81755 1.928010 1.928010 1.938010 1.938010
285000 8.034178 1.928010 8.034178 1.938010
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.014043 17.014043 17.024043 17.024043
2 15.598828 15.598828 15.608828 15.608828
8 14.913011 14.913011 14.923011 14.923011
41 11.211818 11.211818 11.221818 11.221818
43 9.595943 9.595943 9.605943 9.605943
85 8.260332 8.260332 8.270332 8.270332
402 7.822947 7.822947 7.832947 7.832947
404 7.487905 7.487905 7.497905 7.497905
430 7.048649 7.048649 7.058649 7.058649
1484 6.456087 6.456087 6.466087 6.466087
