"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1243 83.509906 83.509906 1083.509906 1083.509906
270000 491637757541204626721423526124245249885281409061311112675075873944732603198652703315047843725528418407097418154116120576.000000 83.509906 491637757541204626721423526124245249885281409061311112675075873944732603198652703315047843725528418407097418154116120576.000000 1083.509906
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.494971 86.494971 37.364971 37.364971
4 86.494971 86.494971 37.364971 37.364971
29 86.494970 86.494970 37.364970 37.364970
35 86.494970 86.494970 37.364970 37.364970
41 86.224731 86.224731 37.094731 37.094731
44 86.224731 86.224731 37.094731 37.094731
45 86.224730 86.224730 37.094730 37.094730
62 86.224730 86.224730 37.094730 37.094730
81 86.111222 86.111222 36.981222 36.981222
82 86.111222 86.111222 36.981222 36.981222
83 86.111221 86.111221 36.981221 36.981221
94 86.111221 86.111221 36.981221 36.981221
100 86.111220 86.111220 36.981220 36.981220
121 85.878615 85.878615 36.748615 36.748615
122 85.878615 85.878615 36.748615 36.748615
124 85.878613 85.878613 36.748613 36.748613
161 85.135816 85.135816 36.005816 36.005816
162 85.135813 85.135813 36.005813 36.005813
165 85.135812 85.135812 36.005812 36.005812
171 85.135811 85.135811 36.005811 36.005811
198 85.135811 85.135811 36.005811 36.005811
241 84.788342 84.788342 35.658342 35.658342
245 84.788342 84.788342 35.658342 35.658342
250 84.788339 84.788339 35.658339 35.658339
258 84.788338 84.788338 35.658338 35.658338
269 84.788338 84.788338 35.658338 35.658338
481 79.986838 79.986838 30.856838 30.856838
484 79.986830 79.986830 30.856830 30.856830
506 79.986829 79.986829 30.856829 30.856829
270000 2867235989216253975189764240771071850252995028864283281463023362494972518781746576055837003345121726599305187282749751296.000000 79.986829 2867235989216253975189764240771071850252995028864283281463023362494972518781746576055837003345121726599305187282749751296.000000 30.856829
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.971295 85.971295 36.841295 36.841295
2 85.971293 85.971293 36.841293 36.841293
13 85.971293 85.971293 36.841293 36.841293
21 85.971292 85.971292 36.841292 36.841292
28 85.971292 85.971292 36.841292 36.841292
121 85.565113 85.565113 36.435113 36.435113
125 85.565112 85.565112 36.435112 36.435112
128 85.565110 85.565110 36.435110 36.435110
140 85.565110 85.565110 36.435110 36.435110
201 84.493409 84.493409 35.363409 35.363409
202 84.493397 84.493397 35.363397 35.363397
233 84.493396 84.493396 35.363396 35.363396
561 82.950561 82.950561 33.820561 33.820561
562 82.950547 82.950547 33.820547 33.820547
563 82.950545 82.950545 33.820545 33.820545
565 82.950545 82.950545 33.820545 33.820545
1401 82.087057 82.087057 32.957057 32.957057
1403 82.087054 82.087054 32.957054 32.957054
1405 82.087048 82.087048 32.957048 32.957048
1409 82.087044 82.087044 32.957044 32.957044
270000 795145721551423701294457672128910436651393170013163520160925877712939013814985449679716500278024346608540608806251187404800.000000 82.087044 795145721551423701294457672128910436651393170013163520160925877712939013814985449679716500278024346608540608806251187404800.000000 32.957044
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.084599 85.084599 35.954599 35.954599
2 85.084595 85.084595 35.954595 35.954595
4 85.084594 85.084594 35.954594 35.954594
10 85.084594 85.084594 35.954594 35.954594
13 85.084593 85.084593 35.954593 35.954593
921 83.091332 83.091332 33.961332 33.961332
922 83.091329 83.091329 33.961329 33.961329
924 83.091322 83.091322 33.961322 33.961322
958 83.091320 83.091320 33.961320 33.961320
1681 82.342182 82.342182 33.212182 33.212182
1685 82.342180 82.342180 33.212180 33.212180
1688 82.342179 82.342179 33.212179 33.212179
1690 82.342179 82.342179 33.212179 33.212179
1694 82.342174 82.342174 33.212174 33.212174
1716 82.342174 82.342174 33.212174 33.212174
270000 5763246646940185731471279989244147073769933342772044026179104476778018623112246711008328973956381389929949935311607824384.000000 82.342174 5763246646940185731471279989244147073769933342772044026179104476778018623112246711008328973956381389929949935311607824384.000000 33.212174
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.665926 85.665926 383.395926 383.395926
6 85.665925 85.665925 383.395925 383.395925
7 85.665925 85.665925 383.395925 383.395925
30 85.665924 85.665924 383.395924 383.395924
37 85.665924 85.665924 383.395924 383.395924
41 80.554222 80.554222 378.284222 378.284222
46 80.554222 80.554222 378.284222 378.284222
49 80.554221 80.554221 378.284221 378.284221
51 80.554219 80.554219 378.284219 378.284219
57 80.554211 80.554211 378.284211 378.284211
270000 21171181081515287731750786257983270467577594300698898168365901292543758247540072869698720349625763083138429241050519306240.000000 80.554211 21171181081515287731750786257983270467577594300698898168365901292543758247540072869698720349625763083138429241050519306240.000000 378.284211
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.499998 86.499998 384.229998 384.229998
2 86.499997 86.499997 384.229997 384.229997
7 86.499997 86.499997 384.229997 384.229997
41 85.679193 85.679193 383.409193 383.409193
46 85.679192 85.679192 383.409192 383.409192
49 85.679190 85.679190 383.409190 383.409190
67 85.679190 85.679190 383.409190 383.409190
81 85.649379 85.649379 383.379379 383.379379
82 85.649378 85.649378 383.379378 383.379378
84 85.649377 85.649377 383.379377 383.379377
86 85.649377 85.649377 383.379377 383.379377
91 85.649376 85.649376 383.379376 383.379376
96 85.649376 85.649376 383.379376 383.379376
110 85.649376 85.649376 383.379376 383.379376
117 85.649376 85.649376 383.379376 383.379376
161 84.583598 84.583598 382.313598 382.313598
162 84.583594 84.583594 382.313594 382.313594
165 84.583593 84.583593 382.313593 382.313593
174 84.583592 84.583592 382.313592 382.313592
184 84.583589 84.583589 382.313589 382.313589
241 82.207062 82.207062 379.937062 379.937062
244 82.207060 82.207060 379.937060 379.937060
248 82.207052 82.207052 379.937052 379.937052
270000 9856038115163741467768396469922480043294969976129494022405216255902798049530124412101155146570104162180146083686945426243584.000000 82.207052 9856038115163741467768396469922480043294969976129494022405216255902798049530124412101155146570104162180146083686945426243584.000000 379.937052
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.499630 86.499630 384.229630 384.229630
2 86.499630 86.499630 384.229630 384.229630
9 86.499630 86.499630 384.229630 384.229630
11 86.499630 86.499630 384.229630 384.229630
31 86.499629 86.499629 384.229629 384.229629
33 86.499629 86.499629 384.229629 384.229629
41 86.219764 86.219764 383.949764 383.949764
43 86.219763 86.219763 383.949763 383.949763
45 86.219763 86.219763 383.949763 383.949763
54 86.219763 86.219763 383.949763 383.949763
121 83.246351 83.246351 380.976351 380.976351
122 83.246344 83.246344 380.976344 380.976344
126 83.246344 83.246344 380.976344 380.976344
134 83.246343 83.246343 380.976343 380.976343
139 83.246340 83.246340 380.976340 380.976340
160 83.246336 83.246336 380.976336 380.976336
441 83.159708 83.159708 380.889708 380.889708
444 83.159707 83.159707 380.889707 380.889707
448 83.159705 83.159705 380.889705 380.889705
457 83.159703 83.159703 380.889703 380.889703
480 83.159703 83.159703 380.889703 380.889703
1281 82.938855 82.938855 380.668855 380.668855
1283 82.938852 82.938852 380.668852 380.668852
1290 82.938851 82.938851 380.668851 380.668851
1296 82.938851 82.938851 380.668851 380.668851
1298 82.938843 82.938843 380.668843 380.668843
1561 82.027757 82.027757 379.757757 379.757757
1563 82.027756 82.027756 379.757756 379.757756
1566 82.027755 82.027755 379.757755 379.757755
1567 82.027753 82.027753 379.757753 379.757753
1576 82.027752 82.027752 379.757752 379.757752
1578 82.027749 82.027749 379.757749 379.757749
1588 82.027746 82.027746 379.757746 379.757746
1598 82.027743 82.027743 379.757743 379.757743
270000 477449935859681790540733381328637181876960347373579203879697609152992779905680805128074248587188511536422327876637077536768.000000 82.027743 477449935859681790540733381328637181876960347373579203879697609152992779905680805128074248587188511536422327876637077536768.000000 379.757743
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.934526 85.934526 137.504526 137.504526
18 85.934525 85.934525 137.504525 137.504525
41 85.795367 85.795367 137.365367 137.365367
43 85.795367 85.795367 137.365367 137.365367
45 85.795366 85.795366 137.365366 137.365366
48 85.795365 85.795365 137.365365 137.365365
59 85.795365 85.795365 137.365365 137.365365
79 85.795364 85.795364 137.365364 137.365364
81 85.618249 85.618249 137.188249 137.188249
83 85.618249 85.618249 137.188249 137.188249
86 85.618244 85.618244 137.188244 137.188244
161 81.353906 81.353906 132.923906 132.923906
163 81.353904 81.353904 132.923904 132.923904
166 81.353903 81.353903 132.923903 132.923903
188 81.353903 81.353903 132.923903 132.923903
196 81.353899 81.353899 132.923899 132.923899
270000 339757808356686301382971931005162967933990649351569040075950137590870030233482183462810514717541606534883245016908889587712.000000 81.353899 339757808356686301382971931005162967933990649351569040075950137590870030233482183462810514717541606534883245016908889587712.000000 132.923899
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.235307 86.235307 137.805307 137.805307
4 86.235306 86.235306 137.805306 137.805306
41 85.666340 85.666340 137.236340 137.236340
42 85.666339 85.666339 137.236339 137.236339
44 85.666338 85.666338 137.236338 137.236338
46 85.666338 85.666338 137.236338 137.236338
56 85.666337 85.666337 137.236337 137.236337
74 85.666336 85.666336 137.236336 137.236336
81 84.003844 84.003844 135.573844 135.573844
87 84.003843 84.003843 135.573843 135.573843
116 84.003841 84.003841 135.573841 135.573841
270000 4401608279375325994666623781537037370628469997021739150097370562016056734596305037260463925717813070945479235590024069120.000000 84.003841 4401608279375325994666623781537037370628469997021739150097370562016056734596305037260463925717813070945479235590024069120.000000 135.573841
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.855069 85.855069 137.425069 137.425069
2 85.855064 85.855064 137.425064 137.425064
13 85.855064 85.855064 137.425064 137.425064
121 84.535983 84.535983 136.105983 136.105983
122 84.535976 84.535976 136.105976 136.105976
126 84.535974 84.535974 136.105974 136.105974
142 84.535972 84.535972 136.105972 136.105972
761 82.915869 82.915869 134.485869 134.485869
763 82.915865 82.915865 134.485865 134.485865
774 82.915862 82.915862 134.485862 134.485862
1521 82.294947 82.294947 133.864947 133.864947
1523 82.294944 82.294944 133.864944 133.864944
1533 82.294932 82.294932 133.864932 133.864932
270000 28987729115614833595494905929384192246554709863736763770287427986642007889977311723944557698527651239809540169080378490880.000000 82.294932 28987729115614833595494905929384192246554709863736763770287427986642007889977311723944557698527651239809540169080378490880.000000 133.864932
