"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 330.029300 330.029300 313.089300 313.089300
6 329.905934 329.905934 312.965934 312.965934
8 329.437080 329.437080 312.497080 312.497080
11 329.322036 329.322036 312.382036 312.382036
29 329.065215 329.065215 312.125215 312.125215
81 192.044230 192.044230 175.104230 175.104230
82 190.660548 190.660548 173.720548 173.720548
85 189.791742 189.791742 172.851742 172.851742
99 189.614258 189.614258 172.674258 172.674258
107 189.512750 189.512750 172.572750 172.572750
110 189.436492 189.436492 172.496492 172.496492
161 160.257561 160.257561 143.317561 143.317561
165 160.181250 160.181250 143.241250 143.241250
170 159.717242 159.717242 142.777242 142.777242
361 158.035713 158.035713 141.095713 141.095713
365 157.793828 157.793828 140.853828 140.853828
372 157.336472 157.336472 140.396472 140.396472
382 157.291392 157.291392 140.351392 140.351392
521 136.537873 136.537873 119.597873 119.597873
524 136.518572 136.518572 119.578572 119.578572
527 136.308292 136.308292 119.368292 119.368292
535 136.216464 136.216464 119.276464 119.276464
538 136.203374 136.203374 119.263374 119.263374
761 121.107591 121.107591 104.167591 104.167591
762 120.782830 120.782830 103.842830 103.842830
768 120.674212 120.674212 103.734212 103.734212
776 120.668036 120.668036 103.728036 103.728036
785 120.452426 120.452426 103.512426 103.512426
794 120.361618 120.361618 103.421618 103.421618
796 120.185935 120.185935 103.245935 103.245935
1161 75.901768 75.901768 58.961768 58.961768
1181 75.838477 75.838477 58.898477 58.898477
2275 73.134146 73.134146 56.194146 56.194146
3493 73.008185 73.008185 56.068185 56.068185
3496 72.954271 72.954271 56.014271 56.014271
3497 72.505539 72.505539 55.565539 55.565539
5472 68.010872 68.010872 51.070872 51.070872
7141 66.511383 66.511383 49.571383 49.571383
11187 58.475633 58.475633 41.535633 41.535633
12882 58.428361 58.428361 41.488361 41.488361
12890 58.234568 58.234568 41.294568 41.294568
13919 52.385962 52.385962 35.445962 35.445962
15452 52.263371 52.263371 35.323371 35.323371
15453 52.220285 52.220285 35.280285 35.280285
15461 52.140038 52.140038 35.200038 35.200038
15470 52.090988 52.090988 35.150988 35.150988
19266 48.988635 48.988635 32.048635 32.048635
20311 48.832095 48.832095 31.892095 31.892095
20323 48.742056 48.742056 31.802056 31.802056
25209 34.888293 34.888293 17.948293 17.948293
26612 34.744980 34.744980 17.804980 17.804980
26618 34.710888 34.710888 17.770888 17.770888
26638 34.695751 34.695751 17.755751 17.755751
127680 28.364239 28.364239 11.424239 11.424239
128892 28.167169 28.167169 11.227169 11.227169
128902 28.140162 28.140162 11.200162 11.200162
128918 28.122545 28.122545 11.182545 11.182545
285000 94.367035 28.122545 94.367035 11.182545
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 191.500276 191.500276 174.560276 174.560276
6 191.048228 191.048228 174.108228 174.108228
8 190.897489 190.897489 173.957489 173.957489
29 190.715662 190.715662 173.775662 173.775662
81 148.716929 148.716929 131.776929 131.776929
82 147.961938 147.961938 131.021938 131.021938
84 146.776219 146.776219 129.836219 129.836219
121 74.794771 74.794771 57.854771 57.854771
123 74.748344 74.748344 57.808344 57.808344
125 74.555436 74.555436 57.615436 57.615436
129 74.221764 74.221764 57.281764 57.281764
133 74.195943 74.195943 57.255943 57.255943
2613 60.223256 60.223256 43.283256 43.283256
4291 60.081863 60.081863 43.141863 43.141863
4298 60.009991 60.009991 43.069991 43.069991
4311 59.803712 59.803712 42.863712 42.863712
4912 57.847081 57.847081 40.907081 40.907081
4961 52.587895 52.587895 35.647895 35.647895
5686 43.358321 43.358321 26.418321 26.418321
7661 43.283860 43.283860 26.343860 26.343860
7663 43.277461 43.277461 26.337461 26.337461
7667 43.238317 43.238317 26.298317 26.298317
7674 43.187050 43.187050 26.247050 26.247050
8502 37.746018 37.746018 20.806018 20.806018
8509 35.889765 35.889765 18.949765 18.949765
10431 35.882111 35.882111 18.942111 18.942111
10433 35.852776 35.852776 18.912776 18.912776
10437 35.838942 35.838942 18.898942 18.898942
10446 35.807568 35.807568 18.867568 18.867568
10452 35.754355 35.754355 18.814355 18.814355
10459 35.637310 35.637310 18.697310 18.697310
104603 35.543142 35.543142 18.603142 18.603142
105452 35.431073 35.431073 18.491073 18.491073
105458 35.397445 35.397445 18.457445 18.457445
105484 35.364137 35.364137 18.424137 18.424137
178849 34.075470 34.075470 17.135470 17.135470
179872 34.020535 34.020535 17.080535 17.080535
179873 34.016995 34.016995 17.076995 17.076995
179875 33.973568 33.973568 17.033568 17.033568
179880 33.945260 33.945260 17.005260 17.005260
179885 33.942200 33.942200 17.002200 17.002200
179908 33.859606 33.859606 16.919606 16.919606
285000 63.855459 33.859606 63.855459 16.919606
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 179.718481 179.718481 162.778481 162.778481
2 179.170529 179.170529 162.230529 162.230529
4 179.078804 179.078804 162.138804 162.138804
5 178.865463 178.865463 161.925463 161.925463
10 178.813662 178.813662 161.873662 161.873662
22 178.728906 178.728906 161.788906 161.788906
40 178.659875 178.659875 161.719875 161.719875
321 69.823777 69.823777 52.883777 52.883777
322 69.817971 69.817971 52.877971 52.877971
323 69.762496 69.762496 52.822496 52.822496
325 69.622542 69.622542 52.682542 52.682542
330 69.187710 69.187710 52.247710 52.247710
2137 49.245054 49.245054 32.305054 32.305054
2139 46.744020 46.744020 29.804020 29.804020
2141 45.034357 45.034357 28.094357 28.094357
2143 37.764022 37.764022 20.824022 20.824022
3171 37.605785 37.605785 20.665785 20.665785
3174 37.511539 37.511539 20.571539 20.571539
3176 37.481469 37.481469 20.541469 20.541469
3199 37.480039 37.480039 20.540039 20.540039
3205 37.282411 37.282411 20.342411 20.342411
70862 36.080825 36.080825 19.140825 19.140825
72334 35.983107 35.983107 19.043107 19.043107
72336 35.974887 35.974887 19.034887 19.034887
72339 35.908524 35.908524 18.968524 18.968524
72369 35.903165 35.903165 18.963165 18.963165
285000 140.327832 35.903165 140.327832 18.963165
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 328.454335 328.454335 347.264335 347.264335
2 327.753094 327.753094 346.563094 346.563094
6 326.982887 326.982887 345.792887 345.792887
8 326.668841 326.668841 345.478841 345.478841
19 326.474500 326.474500 345.284500 345.284500
41 81.342684 81.342684 100.152684 100.152684
42 80.832891 80.832891 99.642891 99.642891
47 80.825747 80.825747 99.635747 99.635747
401 75.262131 75.262131 94.072131 94.072131
403 75.094914 75.094914 93.904914 93.904914
406 74.983820 74.983820 93.793820 93.793820
414 74.815876 74.815876 93.625876 93.625876
440 74.753446 74.753446 93.563446 93.563446
1521 73.864369 73.864369 92.674369 92.674369
1526 73.726209 73.726209 92.536209 92.536209
1540 73.507874 73.507874 92.317874 92.317874
1556 73.503452 73.503452 92.313452 92.313452
1561 65.651347 65.651347 84.461347 84.461347
1570 65.517653 65.517653 84.327653 84.327653
1571 65.506230 65.506230 84.316230 84.316230
1574 65.457437 65.457437 84.267437 84.267437
1596 65.249036 65.249036 84.059036 84.059036
2020 62.726356 62.726356 81.536356 81.536356
2021 60.354832 60.354832 79.164832 79.164832
2022 53.211032 53.211032 72.021032 72.021032
2023 53.036469 53.036469 71.846469 71.846469
2025 50.795139 50.795139 69.605139 69.605139
2043 50.759670 50.759670 69.569670 69.569670
2649 46.002169 46.002169 64.812169 64.812169
4372 45.979340 45.979340 64.789340 64.789340
4374 45.960268 45.960268 64.770268 64.770268
4376 45.867563 45.867563 64.677563 64.677563
4382 45.734601 45.734601 64.544601 64.544601
5523 38.962289 38.962289 57.772289 57.772289
7261 38.865325 38.865325 57.675325 57.675325
7291 38.857683 38.857683 57.667683 57.667683
56818 36.743024 36.743024 55.553024 55.553024
58562 36.707092 36.707092 55.517092 55.517092
58565 36.620856 36.620856 55.430856 55.430856
58569 36.556506 36.556506 55.366506 55.366506
58582 36.523967 36.523967 55.333967 55.333967
58595 36.408661 36.408661 55.218661 55.218661
90748 33.949823 33.949823 52.759823 52.759823
92121 33.876195 33.876195 52.686195 52.686195
92127 33.784771 33.784771 52.594771 52.594771
92133 33.772171 33.772171 52.582171 52.582171
285000 80.937464 33.772171 80.937464 52.582171
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 332.514854 332.514854 351.324854 351.324854
6 328.648031 328.648031 347.458031 347.458031
14 328.501645 328.501645 347.311645 347.311645
36 327.121126 327.121126 345.931126 345.931126
41 235.384541 235.384541 254.194541 254.194541
42 234.703957 234.703957 253.513957 253.513957
69 234.703158 234.703158 253.513158 253.513158
73 234.570936 234.570936 253.380936 253.380936
76 234.506843 234.506843 253.316843 253.316843
81 162.637248 162.637248 181.447248 181.447248
82 162.531031 162.531031 181.341031 181.341031
83 162.400812 162.400812 181.210812 181.210812
85 162.265044 162.265044 181.075044 181.075044
100 162.206706 162.206706 181.016706 181.016706
101 161.893129 161.893129 180.703129 180.703129
120 161.868449 161.868449 180.678449 180.678449
121 141.101666 141.101666 159.911666 159.911666
142 140.894967 140.894967 159.704967 159.704967
156 140.878405 140.878405 159.688405 159.688405
161 67.924992 67.924992 86.734992 86.734992
162 67.813497 67.813497 86.623497 86.623497
164 67.784467 67.784467 86.594467 86.594467
165 67.731166 67.731166 86.541166 86.541166
177 67.667693 67.667693 86.477693 86.477693
195 67.557879 67.557879 86.367879 86.367879
1241 65.283037 65.283037 84.093037 84.093037
1242 65.274644 65.274644 84.084644 84.084644
1244 65.254241 65.254241 84.064241 84.064241
1249 65.217982 65.217982 84.027982 84.027982
1252 64.933373 64.933373 83.743373 83.743373
1321 61.384372 61.384372 80.194372 80.194372
1323 61.316554 61.316554 80.126554 80.126554
1326 61.217683 61.217683 80.027683 80.027683
1331 61.037535 61.037535 79.847535 79.847535
2362 59.132178 59.132178 77.942178 77.942178
2368 53.212182 53.212182 72.022182 72.022182
2562 49.799713 49.799713 68.609713 68.609713
2569 49.640024 49.640024 68.450024 68.450024
2574 44.921126 44.921126 63.731126 63.731126
4172 44.606142 44.606142 63.416142 63.416142
13989 41.525380 41.525380 60.335380 60.335380
15612 41.366632 41.366632 60.176632 60.176632
15634 41.304626 41.304626 60.114626 60.114626
19685 34.956453 34.956453 53.766453 53.766453
21312 34.893336 34.893336 53.703336 53.703336
21314 34.709771 34.709771 53.519771 53.519771
48199 34.654689 34.654689 53.464689 53.464689
