"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
188 40.875010 40.875010 59.685010 59.685010
241 35.578134 35.578134 54.388134 54.388134
247 35.416177 35.416177 54.226177 54.226177
504 31.454221 31.454221 50.264221 50.264221
816 30.076382 30.076382 48.886382 48.886382
880 26.301528 26.301528 45.111528 45.111528
885 24.939561 24.939561 43.749561 43.749561
911 18.546353 18.546353 37.356353 37.356353
921 17.789241 17.789241 36.599241 36.599241
936 17.360678 17.360678 36.170678 36.170678
1592 17.114553 17.114553 35.924553 35.924553
1595 16.012747 16.012747 34.822747 34.822747
1894 14.889468 14.889468 33.699468 33.699468
1898 11.525544 11.525544 30.335544 30.335544
2722 11.425936 11.425936 30.235936 30.235936
2725 11.051909 11.051909 29.861909 29.861909
28632 10.821384 10.821384 29.631384 29.631384
36556 10.717510 10.717510 29.527510 29.527510
135000 80.192122 10.717510 80.192122 29.527510
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 34.695140 34.695140 307.845140 307.845140
2 34.544767 34.544767 307.694767 307.694767
3 33.745113 33.745113 306.895113 306.895113
9 33.612355 33.612355 306.762355 306.762355
41 28.855457 28.855457 302.005457 302.005457
42 28.813641 28.813641 301.963641 301.963641
44 28.637967 28.637967 301.787967 301.787967
45 27.870570 27.870570 301.020570 301.020570
48 27.819897 27.819897 300.969897 300.969897
49 26.655117 26.655117 299.805117 299.805117
161 25.698469 25.698469 298.848469 298.848469
164 25.665754 25.665754 298.815754 298.815754
167 25.611618 25.611618 298.761618 298.761618
311 22.953285 22.953285 296.103285 296.103285
312 22.582462 22.582462 295.732462 295.732462
317 22.543927 22.543927 295.693927 295.693927
320 22.077344 22.077344 295.227344 295.227344
588 19.963951 19.963951 293.113951 293.113951
592 15.892182 15.892182 289.042182 289.042182
784 14.861473 14.861473 288.011473 288.011473
1511 14.769941 14.769941 287.919941 287.919941
1514 14.566078 14.566078 287.716078 287.716078
2031 6.962266 6.962266 280.112266 280.112266
2802 6.877078 6.877078 280.027078 280.027078
2803 6.643569 6.643569 279.793569 279.793569
2807 6.563181 6.563181 279.713181 279.713181
2810 6.216450 6.216450 279.366450 279.366450
135000 70.914750 6.216450 70.914750 279.366450
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 294.236882 294.236882 567.386882 567.386882
3 294.020607 294.020607 567.170607 567.170607
6 292.377058 292.377058 565.527058 565.527058
10 288.906434 288.906434 562.056434 562.056434
11 58.318152 58.318152 331.468152 331.468152
13 57.483223 57.483223 330.633223 330.633223
19 57.127060 57.127060 330.277060 330.277060
21 45.378181 45.378181 318.528181 318.528181
22 44.954983 44.954983 318.104983 318.104983
24 44.339178 44.339178 317.489178 317.489178
30 44.211286 44.211286 317.361286 317.361286
101 38.622485 38.622485 311.772485 311.772485
103 37.893741 37.893741 311.043741 311.043741
109 37.673820 37.673820 310.823820 310.823820
171 36.873933 36.873933 310.023933 310.023933
172 36.822291 36.822291 309.972291 309.972291
173 35.992755 35.992755 309.142755 309.142755
179 35.429259 35.429259 308.579259 308.579259
401 34.960691 34.960691 308.110691 308.110691
402 33.984071 33.984071 307.134071 307.134071
404 33.620871 33.620871 306.770871 306.770871
408 33.022162 33.022162 306.172162 306.172162
410 32.896539 32.896539 306.046539 306.046539
535 31.643237 31.643237 304.793237 304.793237
539 25.592311 25.592311 298.742311 298.742311
547 23.878491 23.878491 297.028491 297.028491
734 21.605070 21.605070 294.755070 294.755070
790 19.559454 19.559454 292.709454 292.709454
797 14.916886 14.916886 288.066886 288.066886
1522 14.873099 14.873099 288.023099 288.023099
1524 14.677001 14.677001 287.827001 287.827001
1525 14.502227 14.502227 287.652227 287.652227
20106 9.716393 9.716393 282.866393 282.866393
20661 9.689248 9.689248 282.839248 282.839248
20663 9.441278 9.441278 282.591278 282.591278
36469 8.934930 8.934930 282.084930 282.084930
132782 8.932394 8.932394 282.082394 282.082394
132786 8.667499 8.667499 281.817499 281.817499
132790 7.833205 7.833205 280.983205 280.983205
135000 75.008041 7.833205 75.008041 280.983205
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 190.130049 190.130049 463.280049 463.280049
6 189.245588 189.245588 462.395588 462.395588
7 188.999890 188.999890 462.149890 462.149890
11 130.581249 130.581249 403.731249 403.731249
12 129.939378 129.939378 403.089378 403.089378
17 129.876484 129.876484 403.026484 403.026484
20 129.423903 129.423903 402.573903 402.573903
31 106.306411 106.306411 379.456411 379.456411
32 106.038111 106.038111 379.188111 379.188111
34 105.641759 105.641759 378.791759 378.791759
36 105.546151 105.546151 378.696151 378.696151
40 102.787712 102.787712 375.937712 375.937712
51 78.476178 78.476178 351.626178 351.626178
52 77.036976 77.036976 350.186976 350.186976
53 76.321121 76.321121 349.471121 349.471121
58 76.113652 76.113652 349.263652 349.263652
101 61.660495 61.660495 334.810495 334.810495
104 61.377124 61.377124 334.527124 334.527124
107 60.044795 60.044795 333.194795 333.194795
110 58.760989 58.760989 331.910989 331.910989
181 50.245583 50.245583 323.395583 323.395583
189 49.983354 49.983354 323.133354 323.133354
191 38.103337 38.103337 311.253337 311.253337
193 37.796480 37.796480 310.946480 310.946480
199 36.619313 36.619313 309.769313 309.769313
211 22.632141 22.632141 295.782141 295.782141
213 22.381456 22.381456 295.531456 295.531456
867 19.525273 19.525273 292.675273 292.675273
1561 19.496320 19.496320 292.646320 292.646320
1564 19.458200 19.458200 292.608200 292.608200
1567 19.366447 19.366447 292.516447 292.516447
1949 18.586906 18.586906 291.736906 291.736906
1975 17.336245 17.336245 290.486245 290.486245
2227 14.824442 14.824442 287.974442 287.974442
2921 14.730364 14.730364 287.880364 287.880364
2926 14.728234 14.728234 287.878234 287.878234
2929 14.680467 14.680467 287.830467 287.830467
9015 13.010703 13.010703 286.160703 286.160703
9694 12.737690 12.737690 285.887690 285.887690
9696 12.590824 12.590824 285.740824 285.740824
9697 12.332108 12.332108 285.482108 285.482108
20702 12.087337 12.087337 285.237337 285.237337
20704 12.049735 12.049735 285.199735 285.199735
20705 11.874681 11.874681 285.024681 285.024681
20708 11.269284 11.269284 284.419284 284.419284
38686 10.205306 10.205306 283.355306 283.355306
39371 10.188076 10.188076 283.338076 283.338076
39373 10.019266 10.019266 283.169266 283.169266
65985 7.024281 7.024281 280.174281 280.174281
66551 6.786515 6.786515 279.936515 279.936515
66553 6.267071 6.267071 279.417071 279.417071
66559 6.031835 6.031835 279.181835 279.181835
135000 51.908018 6.031835 51.908018 279.181835
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 276.528171 276.528171 313.708171 313.708171
6 276.347737 276.347737 313.527737 313.527737
7 275.630482 275.630482 312.810482 312.810482
21 144.608783 144.608783 181.788783 181.788783
24 143.953189 143.953189 181.133189 181.133189
26 143.338990 143.338990 180.518990 180.518990
71 22.218533 22.218533 59.398533 59.398533
72 21.901605 21.901605 59.081605 59.081605
74 21.851063 21.851063 59.031063 59.031063
76 21.815845 21.815845 58.995845 58.995845
78 21.454548 21.454548 58.634548 58.634548
624 15.299623 15.299623 52.479623 52.479623
1421 15.257376 15.257376 52.437376 52.437376
1426 15.057016 15.057016 52.237016 52.237016
3329 11.143863 11.143863 48.323863 48.323863
3584 9.664195 9.664195 46.844195 46.844195
4271 8.936177 8.936177 46.116177 46.116177
31568 5.235925 5.235925 42.415925 42.415925
32412 5.138355 5.138355 42.318355 42.318355
32415 5.051191 5.051191 42.231191 42.231191
32417 4.728964 4.728964 41.908964 41.908964
135000 56.854294 4.728964 56.854294 41.908964
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 154.558319 154.558319 191.738319 191.738319
2 150.835879 150.835879 188.015879 188.015879
4 148.947318 148.947318 186.127318 186.127318
31 119.191174 119.191174 156.371174 156.371174
36 116.029567 116.029567 153.209567 153.209567
41 33.171864 33.171864 70.351864 70.351864
43 32.986475 32.986475 70.166475 70.166475
47 32.978505 32.978505 70.158505 70.158505
191 31.052469 31.052469 68.232469 68.232469
197 30.819042 30.819042 67.999042 67.999042
211 27.132377 27.132377 64.312377 64.312377
212 25.296716 25.296716 62.476716 62.476716
218 23.915817 23.915817 61.095817 61.095817
572 22.363585 22.363585 59.543585 59.543585
829 18.556537 18.556537 55.736537 55.736537
1542 18.501874 18.501874 55.681874 55.681874
1548 18.498268 18.498268 55.678268 55.678268
1550 18.354100 18.354100 55.534100 55.534100
3585 10.078605 10.078605 47.258605 47.258605
4273 9.508752 9.508752 46.688752 46.688752
4276 9.397392 9.397392 46.577392 46.577392
135000 89.180391 9.397392 89.180391 46.577392
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.489033 86.489033 123.669033 123.669033
8 85.266126 85.266126 122.446126 122.446126
111 72.776949 72.776949 109.956949 109.956949
112 72.137399 72.137399 109.317399 109.317399
115 72.064831 72.064831 109.244831 109.244831
231 30.148671 30.148671 67.328671 67.328671
232 29.593886 29.593886 66.773886 66.773886
234 29.145965 29.145965 66.325965 66.325965
898 28.123714 28.123714 65.303714 65.303714
901 23.572547 23.572547 60.752547 60.752547
1045 16.868103 16.868103 54.048103 54.048103
1054 12.060087 12.060087 49.240087 49.240087
1672 11.868324 11.868324 49.048324 49.048324
1674 11.823813 11.823813 49.003813 49.003813
47074 10.578506 10.578506 47.758506 47.758506
47646 10.493952 10.493952 47.673952 47.673952
47648 9.886318 9.886318 47.066318 47.066318
47650 9.774085 9.774085 46.954085 46.954085
129798 9.531073 9.531073 46.711073 46.711073
135000 53.867248 9.531073 53.867248 46.711073
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 72.221332 72.221332 -75.678668 -75.678668
4 71.782309 71.782309 -76.117691 -76.117691
6 71.662788 71.662788 -76.237212 -76.237212
7 70.877082 70.877082 -77.022918 -77.022918
51 68.809008 68.809008 -79.090992 -79.090992
52 67.278000 67.278000 -80.622000 -80.622000
58 67.235905 67.235905 -80.664095 -80.664095
61 36.807748 36.807748 -111.092252 -111.092252
62 36.232494 36.232494 -111.667506 -111.667506
155 35.853426 35.853426 -112.046574 -112.046574
241 27.454657 27.454657 -120.445343 -120.445343
243 26.843877 26.843877 -121.056123 -121.056123
593 26.290279 26.290279 -121.609721 -121.609721
599 25.377217 25.377217 -122.522783 -122.522783
637 23.007286 23.007286 -124.892714 -124.892714
645 18.974184 18.974184 -128.925816 -128.925816
1432 18.788764 18.788764 -129.111236 -129.111236
1440 18.488425 18.488425 -129.411575 -129.411575
1987 16.696255 16.696255 -131.203745 -131.203745
1991 14.172823 14.172823 -133.727177 -133.727177
2000 11.776652 11.776652 -136.123348 -136.123348
2782 11.476342 11.476342 -136.423658 -136.423658
3594 11.080037 11.080037 -136.819963 -136.819963
4281 10.615469 10.615469 -137.284531 -137.284531
4283 10.320436 10.320436 -137.579564 -137.579564
4289 9.864157 9.864157 -138.035843 -138.035843
40624 9.632864 9.632864 -138.267136 -138.267136
135000 26.363875 9.632864 26.363875 -138.267136
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42.882228 42.882228 -105.017772 -105.017772
2 41.297810 41.297810 -106.602190 -106.602190
4 40.565734 40.565734 -107.334266 -107.334266
54 40.445987 40.445987 -107.454013 -107.454013
61 36.010864 36.010864 -111.889136 -111.889136
63 35.845759 35.845759 -112.054241 -112.054241
421 26.300467 26.300467 -121.599533 -121.599533
899 25.929231 25.929231 -121.970769 -121.970769
1218 22.004116 22.004116 -125.895884 -125.895884
1221 21.464648 21.464648 -126.435352 -126.435352
1225 20.653798 20.653798 -127.246202 -127.246202
1771 19.825297 19.825297 -128.074703 -128.074703
1773 19.743337 19.743337 -128.156663 -128.156663
1957 14.261925 14.261925 -133.638075 -133.638075
2507 11.557665 11.557665 -136.342335 -136.342335
3081 11.112333 11.112333 -136.787667 -136.787667
3083 9.735983 9.735983 -138.164017 -138.164017
11832 7.941306 7.941306 -139.958694 -139.958694
12461 7.304251 7.304251 -140.595749 -140.595749
135000 45.841582 7.304251 45.841582 -140.595749
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.642531 48.642531 -99.257469 -99.257469
8 48.621402 48.621402 -99.278598 -99.278598
9 48.335488 48.335488 -99.564512 -99.564512
61 43.033868 43.033868 -104.866132 -104.866132
62 41.197868 41.197868 -106.702132 -106.702132
68 41.043481 41.043481 -106.856519 -106.856519
81 24.651880 24.651880 -123.248120 -123.248120
82 24.616390 24.616390 -123.283610 -123.283610
84 24.112581 24.112581 -123.787419 -123.787419
87 23.812724 23.812724 -124.087276 -124.087276
603 23.210354 23.210354 -124.689646 -124.689646
616 22.350649 22.350649 -125.549351 -125.549351
637 10.810064 10.810064 -137.089936 -137.089936
1431 10.689790 10.689790 -137.210210 -137.210210
1437 10.505405 10.505405 -137.394595 -137.394595
135000 40.138173 10.505405 40.138173 -137.394595
