"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 654.264825 654.264825 1654.264825 1654.264825
2 653.732067 653.732067 1653.732067 1653.732067
6 652.877542 652.877542 1652.877542 1652.877542
11 456.965603 456.965603 1456.965603 1456.965603
12 456.545838 456.545838 1456.545838 1456.545838
14 455.617050 455.617050 1455.617050 1455.617050
31 346.578718 346.578718 1346.578718 1346.578718
32 346.438065 346.438065 1346.438065 1346.438065
34 345.974647 345.974647 1345.974647 1345.974647
36 345.686389 345.686389 1345.686389 1345.686389
101 329.597696 329.597696 1329.597696 1329.597696
108 329.144812 329.144812 1329.144812 1329.144812
161 250.923745 250.923745 1250.923745 1250.923745
164 250.708545 250.708545 1250.708545 1250.708545
166 250.306168 250.306168 1250.306168 1250.306168
291 90.473194 90.473194 1090.473194 1090.473194
293 90.329596 90.329596 1090.329596 1090.329596
295 90.258629 90.258629 1090.258629 1090.258629
1853 90.130141 90.130141 1090.130141 1090.130141
1863 83.348101 83.348101 1083.348101 1083.348101
2135 64.800852 64.800852 1064.800852 1064.800852
2862 64.773748 64.773748 1064.773748 1064.773748
2864 64.601264 64.601264 1064.601264 1064.601264
2866 64.534292 64.534292 1064.534292 1064.534292
2868 64.087448 64.087448 1064.087448 1064.087448
3365 54.389491 54.389491 1054.389491 1054.389491
3638 53.270562 53.270562 1053.270562 1053.270562
4302 52.999493 52.999493 1052.999493 1052.999493
4303 52.597597 52.597597 1052.597597 1052.597597
4309 52.395656 52.395656 1052.395656 1052.395656
8003 49.258184 49.258184 1049.258184 1049.258184
8542 49.197590 49.197590 1049.197590 1049.197590
8543 49.026558 49.026558 1049.026558 1049.026558
8548 48.509360 48.509360 1048.509360 1048.509360
45493 43.755113 43.755113 1043.755113 1043.755113
46163 43.161834 43.161834 1043.161834 1043.161834
79027 38.827409 38.827409 1038.827409 1038.827409
79784 38.240069 38.240069 1038.240069 1038.240069
88270 34.408611 34.408611 1034.408611 1034.408611
89111 34.339819 34.339819 1034.339819 1034.339819
89113 34.102966 34.102966 1034.102966 1034.102966
89115 33.497995 33.497995 1033.497995 1033.497995
135000 124.725605 33.497995 124.725605 1033.497995
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 156.249059 156.249059 1156.249059 1156.249059
4 155.866347 155.866347 1155.866347 1155.866347
8 155.627574 155.627574 1155.627574 1155.627574
291 153.354790 153.354790 1153.354790 1153.354790
295 152.869638 152.869638 1152.869638 1152.869638
298 152.562181 152.562181 1152.562181 1152.562181
411 99.126971 99.126971 1099.126971 1099.126971
412 98.908180 98.908180 1098.908180 1098.908180
413 98.251432 98.251432 1098.251432 1098.251432
588 95.233837 95.233837 1095.233837 1095.233837
589 79.799131 79.799131 1079.799131 1079.799131
1401 79.421254 79.421254 1079.421254 1079.421254
1404 79.311058 79.311058 1079.311058 1079.311058
1408 79.288749 79.288749 1079.288749 1079.288749
1864 75.793969 75.793969 1075.793969 1075.793969
1938 73.816637 73.816637 1073.816637 1073.816637
1939 50.087404 50.087404 1050.087404 1050.087404
1942 39.824230 39.824230 1039.824230 1039.824230
2751 39.761625 39.761625 1039.761625 1039.761625
2753 39.387858 39.387858 1039.387858 1039.387858
2755 39.035206 39.035206 1039.035206 1039.035206
3813 38.344662 38.344662 1038.344662 1038.344662
4413 37.944737 37.944737 1037.944737 1037.944737
4415 37.802042 37.802042 1037.802042 1037.802042
4417 37.580114 37.580114 1037.580114 1037.580114
8019 26.693221 26.693221 1026.693221 1026.693221
8553 26.625047 26.625047 1026.625047 1026.625047
8555 26.473499 26.473499 1026.473499 1026.473499
8557 25.983604 25.983604 1025.983604 1025.983604
135000 109.282062 25.983604 109.282062 1025.983604
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 520.836076 520.836076 1520.836076 1520.836076
5 520.752071 520.752071 1520.752071 1520.752071
7 520.722156 520.722156 1520.722156 1520.722156
9 520.084629 520.084629 1520.084629 1520.084629
21 326.206864 326.206864 1326.206864 1326.206864
28 326.067606 326.067606 1326.067606 1326.067606
101 249.808701 249.808701 1249.808701 1249.808701
105 249.496459 249.496459 1249.496459 1249.496459
108 249.074811 249.074811 1249.074811 1249.074811
191 147.193589 147.193589 1147.193589 1147.193589
193 146.836846 146.836846 1146.836846 1146.836846
196 146.791506 146.791506 1146.791506 1146.791506
198 146.211721 146.211721 1146.211721 1146.211721
251 100.260854 100.260854 1100.260854 1100.260854
253 99.947642 99.947642 1099.947642 1099.947642
257 99.793671 99.793671 1099.793671 1099.793671
259 99.171066 99.171066 1099.171066 1099.171066
926 93.897333 93.897333 1093.897333 1093.897333
928 57.315472 57.315472 1057.315472 1057.315472
1602 57.231614 57.231614 1057.231614 1057.231614
1603 56.868265 56.868265 1056.868265 1056.868265
2281 54.170939 54.170939 1054.170939 1054.170939
2289 47.417732 47.417732 1047.417732 1047.417732
2952 47.086146 47.086146 1047.086146 1047.086146
3495 26.701233 26.701233 1026.701233 1026.701233
4223 26.493394 26.493394 1026.493394 1026.493394
4225 26.136532 26.136532 1026.136532 1026.136532
4228 26.041591 26.041591 1026.041591 1026.041591
135000 473.266545 26.041591 473.266545 1026.041591
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 440.819142 440.819142 510.849142 510.849142
2 439.091218 439.091218 509.121218 509.121218
8 439.035193 439.035193 509.065193 509.065193
11 261.581319 261.581319 331.611319 331.611319
41 176.179085 176.179085 246.209085 246.209085
42 175.471938 175.471938 245.501938 245.501938
81 59.373128 59.373128 129.403128 129.403128
84 58.970720 58.970720 129.000720 129.000720
640 55.794702 55.794702 125.824702 125.824702
642 45.016668 45.016668 115.046668 115.046668
644 35.433486 35.433486 105.463486 105.463486
1431 35.210106 35.210106 105.240106 105.240106
1435 34.748229 34.748229 104.778229 104.778229
135000 211.247932 34.748229 211.247932 104.778229
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 495.522525 495.522525 565.552525 565.552525
11 217.278204 217.278204 287.308204 287.308204
14 217.226638 217.226638 287.256638 287.256638
16 216.975324 216.975324 287.005324 287.005324
21 213.786011 213.786011 283.816011 283.816011
22 213.183649 213.183649 283.213649 283.213649
23 212.080114 212.080114 282.110114 282.110114
61 168.016444 168.016444 238.046444 238.046444
62 167.543959 167.543959 237.573959 237.573959
64 167.446565 167.446565 237.476565 237.476565
81 135.097057 135.097057 205.127057 205.127057
82 134.967186 134.967186 204.997186 204.997186
83 134.922585 134.922585 204.952585 204.952585
86 134.557939 134.557939 204.587939 204.587939
101 105.367561 105.367561 175.397561 175.397561
104 105.323000 105.323000 175.353000 175.353000
151 79.935459 79.935459 149.965459 149.965459
156 79.712920 79.712920 149.742920 149.742920
157 79.634984 79.634984 149.664984 149.664984
756 79.510849 79.510849 149.540849 149.540849
841 71.446019 71.446019 141.476019 141.476019
843 65.482395 65.482395 135.512395 135.512395
844 62.399976 62.399976 132.429976 132.429976
846 46.934141 46.934141 116.964141 116.964141
1552 46.529951 46.529951 116.559951 116.559951
1553 46.492989 46.492989 116.522989 116.522989
2654 46.177047 46.177047 116.207047 116.207047
2659 39.057978 39.057978 109.087978 109.087978
3171 38.881640 38.881640 108.911640 108.911640
3174 38.584580 38.584580 108.614580 108.614580
135000 238.306490 38.584580 238.306490 108.614580
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1093.481347 1093.481347 1163.511347 1163.511347
2 1093.296015 1093.296015 1163.326015 1163.326015
7 1093.077954 1093.077954 1163.107954 1163.107954
11 202.478127 202.478127 272.508127 272.508127
12 202.230283 202.230283 272.260283 272.260283
14 201.787343 201.787343 271.817343 271.817343
31 77.940635 77.940635 147.970635 147.970635
32 76.951005 76.951005 146.981005 146.981005
552 74.748265 74.748265 144.778265 144.778265
930 64.856714 64.856714 134.886714 134.886714
1601 64.776070 64.776070 134.806070 134.806070
1604 63.807428 63.807428 133.837428 133.837428
1910 49.888567 49.888567 119.918567 119.918567
2135 37.652746 37.652746 107.682746 107.682746
2861 37.301384 37.301384 107.331384 107.331384
2864 37.187758 37.187758 107.217758 107.217758
2865 37.157684 37.157684 107.187684 107.187684
117033 35.760815 35.760815 105.790815 105.790815
117702 35.655049 35.655049 105.685049 105.685049
117704 35.035262 35.035262 105.065262 105.065262
135000 215.517752 35.035262 215.517752 105.065262
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 136.837586 136.837586 88.617586 88.617586
3 136.183975 136.183975 87.963975 87.963975
261 130.127001 130.127001 81.907001 81.907001
262 130.056743 130.056743 81.836743 81.836743
263 129.971141 129.971141 81.751141 81.751141
265 129.430651 129.430651 81.210651 81.210651
281 101.500718 101.500718 53.280718 53.280718
282 101.434986 101.434986 53.214986 53.214986
283 100.804371 100.804371 52.584371 52.584371
288 100.527335 100.527335 52.307335 52.307335
507 82.739959 82.739959 34.519959 34.519959
950 64.389814 64.389814 16.169814 16.169814
985 43.012993 43.012993 -5.207007 -5.207007
1632 42.632025 42.632025 -5.587975 -5.587975
1637 42.497522 42.497522 -5.722478 -5.722478
2027 39.238589 39.238589 -8.981411 -8.981411
2802 39.011685 39.011685 -9.208315 -9.208315
2805 38.849171 38.849171 -9.370829 -9.370829
135000 367.849578 38.849171 367.849578 -9.370829
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 502.516563 502.516563 454.296563 454.296563
2 501.599747 501.599747 453.379747 453.379747
4 500.926338 500.926338 452.706338 452.706338
5 500.680923 500.680923 452.460923 452.460923
21 129.101237 129.101237 80.881237 80.881237
22 128.357918 128.357918 80.137918 80.137918
23 127.416175 127.416175 79.196175 79.196175
542 125.681136 125.681136 77.461136 77.461136
962 86.472057 86.472057 38.252057 38.252057
1622 85.936941 85.936941 37.716941 37.716941
1628 85.460193 85.460193 37.240193 37.240193
2057 60.753991 60.753991 12.533991 12.533991
2066 43.200567 43.200567 -5.019433 -5.019433
2821 43.141469 43.141469 -5.078531 -5.078531
2824 43.137691 43.137691 -5.082309 -5.082309
2825 43.062920 43.062920 -5.157080 -5.157080
135000 323.283835 43.062920 323.283835 -5.157080
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 307.488937 307.488937 259.268937 259.268937
2 307.464743 307.464743 259.244743 259.244743
3 307.344465 307.344465 259.124465 259.124465
6 307.171199 307.171199 258.951199 258.951199
11 194.640512 194.640512 146.420512 146.420512
12 194.530885 194.530885 146.310885 146.310885
15 194.134398 194.134398 145.914398 145.914398
19 193.961133 193.961133 145.741133 145.741133
41 110.240691 110.240691 62.020691 62.020691
43 110.060876 110.060876 61.840876 61.840876
45 109.802945 109.802945 61.582945 61.582945
341 83.526762 83.526762 35.306762 35.306762
342 82.359621 82.359621 34.139621 34.139621
3345 65.515704 65.515704 17.295704 17.295704
3443 62.057361 62.057361 13.837361 13.837361
3671 58.807000 58.807000 10.587000 10.587000
4322 58.427317 58.427317 10.207317 10.207317
4329 58.385428 58.385428 10.165428 10.165428
14841 27.992998 27.992998 -20.227002 -20.227002
15342 27.566680 27.566680 -20.653320 -20.653320
135000 174.265046 27.566680 174.265046 -20.653320
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 624.535456 624.535456 650.005456 650.005456
2 623.322921 623.322921 648.792921 648.792921
3 622.182715 622.182715 647.652715 647.652715
31 486.666617 486.666617 512.136617 512.136617
33 485.495719 485.495719 510.965719 510.965719
35 484.150883 484.150883 509.620883 509.620883
41 154.938917 154.938917 180.408917 180.408917
44 154.081493 154.081493 179.551493 179.551493
231 85.261537 85.261537 110.731537 110.731537
234 85.083239 85.083239 110.553239 110.553239
571 79.250050 79.250050 104.720050 104.720050
574 64.370439 64.370439 89.840439 89.840439
892 53.129254 53.129254 78.599254 78.599254
904 52.582623 52.582623 78.052623 78.052623
1582 52.562140 52.562140 78.032140 78.032140
1584 52.091298 52.091298 77.561298 77.561298
135000 182.696519 52.091298 182.696519 77.561298
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 358.043089 358.043089 383.513089 383.513089
3 358.027720 358.027720 383.497720 383.497720
9 357.452902 357.452902 382.922902 382.922902
21 336.271709 336.271709 361.741709 361.741709
31 244.921630 244.921630 270.391630 270.391630
32 244.327481 244.327481 269.797481 269.797481
33 244.116675 244.116675 269.586675 269.586675
35 243.980313 243.980313 269.450313 269.450313
37 243.935461 243.935461 269.405461 269.405461
81 220.399960 220.399960 245.869960 245.869960
84 220.243687 220.243687 245.713687 245.713687
86 220.174501 220.174501 245.644501 245.644501
87 219.698907 219.698907 245.168907 245.168907
91 93.457539 93.457539 118.927539 118.927539
656 90.538287 90.538287 116.008287 116.008287
658 84.722074 84.722074 110.192074 110.192074
663 81.564674 81.564674 107.034674 107.034674
664 67.815802 67.815802 93.285802 93.285802
799 65.496923 65.496923 90.966923 90.966923
802 50.159698 50.159698 75.629698 75.629698
1521 50.154511 50.154511 75.624511 75.624511
1523 49.987686 49.987686 75.457686 75.457686
1526 49.815209 49.815209 75.285209 75.285209
1527 49.254343 49.254343 74.724343 74.724343
135000 442.059023 49.254343 442.059023 74.724343
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 286.051830 286.051830 311.521830 311.521830
2 285.567054 285.567054 311.037054 311.037054
5 285.377354 285.377354 310.847354 310.847354
8 285.268411 285.268411 310.738411 310.738411
31 241.718115 241.718115 267.188115 267.188115
32 241.663813 241.663813 267.133813 267.133813
33 241.245474 241.245474 266.715474 266.715474
38 241.239950 241.239950 266.709950 266.709950
51 163.962189 163.962189 189.432189 189.432189
52 163.658733 163.658733 189.128733 189.128733
56 163.119023 163.119023 188.589023 188.589023
81 160.704535 160.704535 186.174535 186.174535
82 160.233150 160.233150 185.703150 185.703150
83 159.967200 159.967200 185.437200 185.437200
88 159.540140 159.540140 185.010140 185.010140
101 132.342420 132.342420 157.812420 157.812420
102 131.927397 131.927397 157.397397 157.397397
106 131.672980 131.672980 157.142980 157.142980
108 131.061488 131.061488 156.531488 156.531488
121 76.570893 76.570893 102.040893 102.040893
124 75.909359 75.909359 101.379359 101.379359
441 75.233160 75.233160 100.703160 100.703160
444 75.123723 75.123723 100.593723 100.593723
448 75.074009 75.074009 100.544009 100.544009
712 74.394586 74.394586 99.864586 99.864586
715 72.427802 72.427802 97.897802 97.897802
1169 63.361906 63.361906 88.831906 88.831906
1741 63.070906 63.070906 88.540906 88.540906
1744 62.955040 62.955040 88.425040 88.425040
1747 62.745601 62.745601 88.215601 88.215601
2450 41.113877 41.113877 66.583877 66.583877
3051 41.113594 41.113594 66.583594 66.583594
3054 40.978598 40.978598 66.448598 66.448598
3055 40.932274 40.932274 66.402274 66.402274
3060 40.783319 40.783319 66.253319 66.253319
135000 244.416203 40.783319 244.416203 66.253319
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 541.698294 541.698294 440.888294 440.888294
2 541.007637 541.007637 440.197637 440.197637
3 540.950250 540.950250 440.140250 440.140250
6 540.392840 540.392840 439.582840 439.582840
11 277.454033 277.454033 176.644033 176.644033
18 276.797970 276.797970 175.987970 175.987970
31 273.058985 273.058985 172.248985 172.248985
32 271.193007 271.193007 170.383007 170.383007
36 270.436692 270.436692 169.626692 169.626692
81 221.655200 221.655200 120.845200 120.845200
82 220.821172 220.821172 120.011172 120.011172
85 219.819078 219.819078 119.009078 119.009078
171 120.936290 120.936290 20.126290 20.126290
180 120.900435 120.900435 20.090435 20.090435
271 62.635631 62.635631 -38.174369 -38.174369
272 61.656457 61.656457 -39.153543 -39.153543
273 61.345776 61.345776 -39.464224 -39.464224
278 61.260470 61.260470 -39.549530 -39.549530
790 52.545047 52.545047 -48.264953 -48.264953
796 45.975643 45.975643 -54.834357 -54.834357
1522 45.760455 45.760455 -55.049545 -55.049545
1523 45.534703 45.534703 -55.275297 -55.275297
2550 39.446866 39.446866 -61.363134 -61.363134
3112 39.229778 39.229778 -61.580222 -61.580222
3115 39.068593 39.068593 -61.741407 -61.741407
3117 38.471272 38.471272 -62.338728 -62.338728
135000 171.260785 38.471272 171.260785 -62.338728
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 196.502243 196.502243 95.692243 95.692243
5 196.216182 196.216182 95.406182 95.406182
10 196.120886 196.120886 95.310886 95.310886
41 153.740304 153.740304 52.930304 52.930304
42 152.658144 152.658144 51.848144 51.848144
141 114.453590 114.453590 13.643590 13.643590
281 112.129503 112.129503 11.319503 11.319503
282 111.787691 111.787691 10.977691 10.977691
283 111.696485 111.696485 10.886485 10.886485
287 111.399583 111.399583 10.589583 10.589583
739 110.851486 110.851486 10.041486 10.041486
741 96.637838 96.637838 -4.172162 -4.172162
743 90.383126 90.383126 -10.426874 -10.426874
744 89.728483 89.728483 -11.081517 -11.081517
752 74.652223 74.652223 -26.157777 -26.157777
1492 74.387637 74.387637 -26.422363 -26.422363
1494 74.272942 74.272942 -26.537058 -26.537058
1495 72.831902 72.831902 -27.978098 -27.978098
2046 60.733095 60.733095 -40.076905 -40.076905
2213 60.016577 60.016577 -40.793423 -40.793423
2542 58.731024 58.731024 -42.078976 -42.078976
2607 57.158917 57.158917 -43.651083 -43.651083
3142 56.635578 56.635578 -44.174422 -44.174422
