"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.150119 84.150119 -915.849881 -915.849881
2 84.145204 84.145204 -915.854796 -915.854796
3 84.141436 84.141436 -915.858564 -915.858564
9 84.137147 84.137147 -915.862853 -915.862853
11 83.733615 83.733615 -916.266385 -916.266385
14 83.720997 83.720997 -916.279003 -916.279003
31 83.254113 83.254113 -916.745887 -916.745887
32 83.226817 83.226817 -916.773183 -916.773183
34 83.217041 83.217041 -916.782959 -916.782959
51 75.793578 75.793578 -924.206422 -924.206422
52 75.775903 75.775903 -924.224097 -924.224097
54 75.757551 75.757551 -924.242449 -924.242449
57 75.757093 75.757093 -924.242907 -924.242907
61 67.895195 67.895195 -932.104805 -932.104805
62 67.835315 67.835315 -932.164685 -932.164685
191 67.767893 67.767893 -932.232107 -932.232107
261 54.844300 54.844300 -945.155700 -945.155700
262 54.779203 54.779203 -945.220797 -945.220797
263 54.702201 54.702201 -945.297799 -945.297799
603 52.617184 52.617184 -947.382816 -947.382816
605 50.888634 50.888634 -949.111366 -949.111366
826 35.503950 35.503950 -964.496050 -964.496050
947 33.859212 33.859212 -966.140788 -966.140788
948 28.571828 28.571828 -971.428172 -971.428172
1159 25.640076 25.640076 -974.359924 -974.359924
1266 17.963544 17.963544 -982.036456 -982.036456
1802 17.870801 17.870801 -982.129199 -982.129199
1803 17.717719 17.717719 -982.282281 -982.282281
2106 15.484173 15.484173 -984.515827 -984.515827
2250 14.415897 14.415897 -985.584103 -985.584103
2321 12.246715 12.246715 -987.753285 -987.753285
2323 9.654461 9.654461 -990.345539 -990.345539
2348 0.525303 0.525303 -999.474697 -999.474697
2352 0.499654 0.499654 -999.500346 -999.500346
2991 0.498528 0.498528 -999.501472 -999.501472
2994 0.498330 0.498330 -999.501670 -999.501670
2997 0.497522 0.497522 -999.502478 -999.502478
3000 0.496746 0.496746 -999.503254 -999.503254
9104 0.459624 0.459624 -999.540376 -999.540376
9742 0.457468 0.457468 -999.542532 -999.542532
10452 0.452812 0.452812 -999.547188 -999.547188
11091 0.448307 0.448307 -999.551693 -999.551693
11094 0.447890 0.447890 -999.552110 -999.552110
11097 0.445452 0.445452 -999.554548 -999.554548
11100 0.443201 0.443201 -999.556799 -999.556799
85920 0.241778 0.241778 -999.758222 -999.758222
86612 0.236353 0.236353 -999.763647 -999.763647
86613 0.228525 0.228525 -999.771475 -999.771475
86619 0.228341 0.228341 -999.771659 -999.771659
135000 1.954999 0.228341 1.954999 -999.771659
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.014763 86.014763 -913.985237 -913.985237
