"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
11 27046.152310 27046.152310 27093.662310 27093.662310
14 27000.956535 27000.956535 27048.466535 27048.466535
71 1293.016338 1293.016338 1340.526338 1340.526338
72 1286.193540 1286.193540 1333.703540 1333.703540
77 1284.489842 1284.489842 1331.999842 1331.999842
241 587.187746 587.187746 634.697746 634.697746
244 587.118092 587.118092 634.628092 634.628092
245 586.583625 586.583625 634.093625 634.093625
628 399.173369 399.173369 446.683369 446.683369
909 341.193852 341.193852 388.703852 388.703852
913 220.299954 220.299954 267.809954 267.809954
916 215.500432 215.500432 263.010432 263.010432
919 197.649136 197.649136 245.159136 245.159136
1591 197.499099 197.499099 245.009099 245.009099
1593 197.189513 197.189513 244.699513 244.699513
1597 196.618797 196.618797 244.128797 244.128797
135000 113081.486398 196.618797 113081.486398 244.128797
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 80963.379811 80963.379811 81010.889811 81010.889811
4 80926.098139 80926.098139 80973.608139 80973.608139
6 80856.779890 80856.779890 80904.289890 80904.289890
9 80790.745318 80790.745318 80838.255318 80838.255318
31 56999.207524 56999.207524 57046.717524 57046.717524
34 56982.316127 56982.316127 57029.826127 57029.826127
38 56873.205912 56873.205912 56920.715912 56920.715912
41 25347.968453 25347.968453 25395.478453 25395.478453
42 25308.828570 25308.828570 25356.338570 25356.338570
46 25247.923288 25247.923288 25295.433288 25295.433288
51 1292.522364 1292.522364 1340.032364 1340.032364
53 1289.263230 1289.263230 1336.773230 1336.773230
57 1289.057834 1289.057834 1336.567834 1336.567834
61 1153.041955 1153.041955 1200.551955 1200.551955
62 1150.016014 1150.016014 1197.526014 1197.526014
63 1144.660909 1144.660909 1192.170909 1192.170909
69 1144.114268 1144.114268 1191.624268 1191.624268
586 690.347817 690.347817 737.857817 737.857817
588 432.821695 432.821695 480.331695 480.331695
592 402.659103 402.659103 450.169103 450.169103
596 354.468664 354.468664 401.978664 401.978664
597 237.702446 237.702446 285.212446 285.212446
612 164.674584 164.674584 212.184584 212.184584
1411 164.428830 164.428830 211.938830 211.938830
1413 163.761311 163.761311 211.271311 211.271311
1419 162.405590 162.405590 209.915590 209.915590
135000 194787.796722 162.405590 194787.796722 209.915590
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 63559.930251 63559.930251 63615.270251 63615.270251
2 63470.960821 63470.960821 63526.300821 63526.300821
6 63318.326724 63318.326724 63373.666724 63373.666724
21 28671.925963 28671.925963 28727.265963 28727.265963
22 28603.131167 28603.131167 28658.471167 28658.471167
25 28579.432545 28579.432545 28634.772545 28634.772545
29 28553.460708 28553.460708 28608.800708 28608.800708
31 5185.853245 5185.853245 5241.193245 5241.193245
32 5167.564572 5167.564572 5222.904572 5222.904572
33 5152.129576 5152.129576 5207.469576 5207.469576
71 4469.648798 4469.648798 4524.988798 4524.988798
78 4467.594914 4467.594914 4522.934914 4522.934914
80 4459.557186 4459.557186 4514.897186 4514.897186
91 246.791083 246.791083 302.131083 302.131083
92 244.798035 244.798035 300.138035 300.138035
94 244.702508 244.702508 300.042508 300.042508
665 216.873655 216.873655 272.213655 272.213655
1442 216.520372 216.520372 271.860372 271.860372
1444 216.491611 216.491611 271.831611 271.831611
1445 216.105176 216.105176 271.445176 271.445176
1448 216.085414 216.085414 271.425414 271.425414
1449 216.024922 216.024922 271.364922 271.364922
2033 177.150839 177.150839 232.490839 232.490839
2174 148.851320 148.851320 204.191320 204.191320
2892 147.695785 147.695785 203.035785 203.035785
2898 146.539619 146.539619 201.879619 201.879619
135000 32881.791678 146.539619 32881.791678 201.879619
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16700.729030 16700.729030 16756.069030 16756.069030
2 16690.745241 16690.745241 16746.085241 16746.085241
3 16621.291484 16621.291484 16676.631484 16676.631484
51 7210.190434 7210.190434 7265.530434 7265.530434
52 7205.432387 7205.432387 7260.772387 7260.772387
54 7193.002380 7193.002380 7248.342380 7248.342380
56 7176.622908 7176.622908 7231.962908 7231.962908
131 2293.673529 2293.673529 2349.013529 2349.013529
134 2286.672741 2286.672741 2342.012741 2342.012741
137 2283.134925 2283.134925 2338.474925 2338.474925
231 1821.716626 1821.716626 1877.056626 1877.056626
238 1819.566479 1819.566479 1874.906479 1874.906479
722 1339.201579 1339.201579 1394.541579 1394.541579
724 1012.977473 1012.977473 1068.317473 1068.317473
726 845.108009 845.108009 900.448009 900.448009
727 666.802641 666.802641 722.142641 722.142641
731 423.387491 423.387491 478.727491 478.727491
1481 422.121129 422.121129 477.461129 477.461129
1484 421.001218 421.001218 476.341218 476.341218
2232 315.449054 315.449054 370.789054 370.789054
2921 314.014111 314.014111 369.354111 369.354111
2924 313.746521 313.746521 369.086521 369.086521
2925 313.453024 313.453024 368.793024 368.793024
135000 17946.263542 313.453024 17946.263542 368.793024
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 250430.019434 250430.019434 250485.359434 250485.359434
3 250118.592819 250118.592819 250173.932819 250173.932819
11 14362.907740 14362.907740 14418.247740 14418.247740
14 14362.071001 14362.071001 14417.411001 14417.411001
20 14342.982142 14342.982142 14398.322142 14398.322142
101 3316.665766 3316.665766 3372.005766 3372.005766
671 2480.446618 2480.446618 2535.786618 2535.786618
673 1674.777989 1674.777989 1730.117989 1730.117989
679 1473.583507 1473.583507 1528.923507 1528.923507
680 1207.336795 1207.336795 1262.676795 1262.676795
1451 1200.213597 1200.213597 1255.553597 1255.553597
1872 857.668324 857.668324 913.008324 913.008324
2365 291.805048 291.805048 347.145048 347.145048
2556 263.381492 263.381492 318.721492 318.721492
2669 217.340550 217.340550 272.680550 272.680550
2676 86.800526 86.800526 142.140526 142.140526
3181 85.901429 85.901429 141.241429 141.241429
3448 55.194802 55.194802 110.534802 110.534802
4191 55.044097 55.044097 110.384097 110.384097
4194 54.600791 54.600791 109.940791 109.940791
135000 34234.261615 54.600791 34234.261615 109.940791
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 61991.305419 61991.305419 61900.975419 61900.975419
2 61851.209992 61851.209992 61760.879992 61760.879992
5 61694.539090 61694.539090 61604.209090 61604.209090
31 9998.723542 9998.723542 9908.393542 9908.393542
32 9954.542257 9954.542257 9864.212257 9864.212257
36 9932.930764 9932.930764 9842.600764 9842.600764
121 8112.713278 8112.713278 8022.383278 8022.383278
122 8076.865082 8076.865082 7986.535082 7986.535082
123 8067.490159 8067.490159 7977.160159 7977.160159
221 5788.349896 5788.349896 5698.019896 5698.019896
230 5782.551725 5782.551725 5692.221725 5692.221725
321 4535.662210 4535.662210 4445.332210 4445.332210
341 2775.808003 2775.808003 2685.478003 2685.478003
342 2769.274308 2769.274308 2678.944308 2678.944308
346 2763.034018 2763.034018 2672.704018 2672.704018
349 2759.384224 2759.384224 2669.054224 2669.054224
705 2501.996665 2501.996665 2411.666665 2411.666665
712 2255.622171 2255.622171 2165.292171 2165.292171
713 2111.087731 2111.087731 2020.757731 2020.757731
878 1704.042737 1704.042737 1613.712737 1613.712737
882 1632.709338 1632.709338 1542.379338 1542.379338
884 1114.863195 1114.863195 1024.533195 1024.533195
887 1057.676314 1057.676314 967.346314 967.346314
1087 1050.980781 1050.980781 960.650781 960.650781
1090 893.831252 893.831252 803.501252 803.501252
1691 892.279001 892.279001 801.949001 801.949001
1693 890.054542 890.054542 799.724542 799.724542
1699 888.849751 888.849751 798.519751 798.519751
1912 204.535742 204.535742 114.205742 114.205742
2732 204.497318 204.497318 114.167318 114.167318
2734 204.275296 204.275296 113.945296 113.945296
2735 203.872368 203.872368 113.542368 113.542368
2740 203.776496 203.776496 113.446496 113.446496
135000 51139.710087 203.776496 51139.710087 113.446496
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 91961.834053 91961.834053 91871.504053 91871.504053
2 91860.717391 91860.717391 91770.387391 91770.387391
4 91731.485165 91731.485165 91641.155165 91641.155165
5 91722.774797 91722.774797 91632.444797 91632.444797
11 53937.883009 53937.883009 53847.553009 53847.553009
12 53847.205289 53847.205289 53756.875289 53756.875289
15 53692.652817 53692.652817 53602.322817 53602.322817
41 24297.331105 24297.331105 24207.001105 24207.001105
81 7939.279662 7939.279662 7848.949662 7848.949662
85 7914.088162 7914.088162 7823.758162 7823.758162
161 6703.609356 6703.609356 6613.279356 6613.279356
162 6632.141478 6632.141478 6541.811478 6541.811478
321 3038.657325 3038.657325 2948.327325 2948.327325
322 3029.363893 3029.363893 2939.033893 2939.033893
325 3024.103772 3024.103772 2933.773772 2933.773772
381 536.849612 536.849612 446.519612 446.519612
390 534.365266 534.365266 444.035266 444.035266
1147 531.696860 531.696860 441.366860 441.366860
1150 464.768173 464.768173 374.438173 374.438173
1151 187.158454 187.158454 96.828454 96.828454
1154 139.839223 139.839223 49.509223 49.509223
1731 138.277955 138.277955 47.947955 47.947955
135000 152062.930176 138.277955 152062.930176 47.947955
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
