"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 90.654101 90.654101 162.004101 162.004101
2 89.951728 89.951728 161.301728 161.301728
3 89.614927 89.614927 160.964927 160.964927
12 89.411368 89.411368 160.761368 160.761368
41 82.429162 82.429162 153.779162 153.779162
42 81.989217 81.989217 153.339217 153.339217
46 81.349910 81.349910 152.699910 152.699910
49 81.062787 81.062787 152.412787 152.412787
121 68.403225 68.403225 139.753225 139.753225
122 68.353928 68.353928 139.703928 139.703928
125 68.087604 68.087604 139.437604 139.437604
130 67.796038 67.796038 139.146038 139.146038
152 67.666481 67.666481 139.016481 139.016481
153 67.634715 67.634715 138.984715 138.984715
401 54.852013 54.852013 126.202013 126.202013
402 54.621706 54.621706 125.971706 125.971706
404 53.837072 53.837072 125.187072 125.187072
601 38.552436 38.552436 109.902436 109.902436
602 38.178248 38.178248 109.528248 109.528248
606 37.949972 37.949972 109.299972 109.299972
608 37.867989 37.867989 109.217989 109.217989
611 37.761012 37.761012 109.111012 109.111012
634 37.653381 37.653381 109.003381 109.003381
2426 30.996251 30.996251 102.346251 102.346251
2734 29.257560 29.257560 100.607560 100.607560
2735 24.202249 24.202249 95.552249 95.552249
2739 23.730789 23.730789 95.080789 95.080789
2783 23.629128 23.629128 94.979128 94.979128
4572 22.802757 22.802757 94.152757 94.152757
4586 22.795771 22.795771 94.145771 94.145771
50712 15.403290 15.403290 86.753290 86.753290
51901 15.363020 15.363020 86.713020 86.713020
51907 15.357734 15.357734 86.707734 86.707734
51915 15.117859 15.117859 86.467859 86.467859
51931 15.054355 15.054355 86.404355 86.404355
285000 41.916512 15.054355 41.916512 86.404355
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 93.700543 93.700543 165.050543 165.050543
5 93.201052 93.201052 164.551052 164.551052
8 91.868278 91.868278 163.218278 163.218278
41 60.458744 60.458744 131.808744 131.808744
43 59.676237 59.676237 131.026237 131.026237
79 59.356194 59.356194 130.706194 130.706194
81 59.304036 59.304036 130.654036 130.654036
83 58.994260 58.994260 130.344260 130.344260
216 58.413991 58.413991 129.763991 129.763991
401 53.643082 53.643082 124.993082 124.993082
403 52.779658 52.779658 124.129658 124.129658
411 52.704385 52.704385 124.054385 124.054385
422 52.615171 52.615171 123.965171 123.965171
601 49.689831 49.689831 121.039831 121.039831
632 48.996635 48.996635 120.346635 120.346635
2047 42.863294 42.863294 114.213294 114.213294
2335 40.241077 40.241077 111.591077 111.591077
2515 39.225170 39.225170 110.575170 110.575170
2516 28.900344 28.900344 100.250344 100.250344
4053 28.846423 28.846423 100.196423 100.196423
4058 28.551917 28.551917 99.901917 99.901917
4063 28.407918 28.407918 99.757918 99.757918
4066 27.775628 27.775628 99.125628 99.125628
4079 27.770095 27.770095 99.120095 99.120095
8164 23.169287 23.169287 94.519287 94.519287
9631 23.021253 23.021253 94.371253 94.371253
9634 22.791232 22.791232 94.141232 94.141232
9636 22.590591 22.590591 93.940591 93.940591
9641 22.399161 22.399161 93.749161 93.749161
17976 22.357813 22.357813 93.707813 93.707813
19452 21.684661 21.684661 93.034661 93.034661
20751 21.599171 21.599171 92.949171 92.949171
20752 21.537264 21.537264 92.887264 92.887264
20753 21.032383 21.032383 92.382383 92.382383
20768 20.973444 20.973444 92.323444 92.323444
20782 20.558716 20.558716 91.908716 91.908716
136264 18.944093 18.944093 90.294093 90.294093
137524 18.920717 18.920717 90.270717 90.270717
137530 18.712476 18.712476 90.062476 90.062476
285000 55.104494 18.712476 55.104494 90.062476
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 73.017978 73.017978 144.367978 144.367978
8 72.866374 72.866374 144.216374 144.216374
17 72.789925 72.789925 144.139925 144.139925
27 72.738451 72.738451 144.088451 144.088451
121 66.813451 66.813451 138.163451 138.163451
127 66.579426 66.579426 137.929426 137.929426
133 66.314270 66.314270 137.664270 137.664270
201 47.529922 47.529922 118.879922 118.879922
204 46.966675 46.966675 118.316675 118.316675
205 46.825431 46.825431 118.175431 118.175431
212 46.110196 46.110196 117.460196 117.460196
1921 43.711830 43.711830 115.061830 115.061830
1922 43.678361 43.678361 115.028361 115.028361
1931 43.418586 43.418586 114.768586 114.768586
1938 43.211391 43.211391 114.561391 114.561391
1960 43.038618 43.038618 114.388618 114.388618
2086 41.787594 41.787594 113.137594 113.137594
2217 38.986863 38.986863 110.336863 110.336863
2616 32.877047 32.877047 104.227047 104.227047
4292 32.636564 32.636564 103.986564 103.986564
4300 32.394665 32.394665 103.744665 103.744665
4302 31.801229 31.801229 103.151229 103.151229
6183 31.684105 31.684105 103.034105 103.034105
6212 31.636140 31.636140 102.986140 102.986140
8513 27.829622 27.829622 99.179622 99.179622
10432 27.582087 27.582087 98.932087 98.932087
10436 26.911320 26.911320 98.261320 98.261320
27573 26.787557 26.787557 98.137557 98.137557
27592 26.546198 26.546198 97.896198 97.896198
53768 25.556298 25.556298 96.906298 96.906298
55243 25.092150 25.092150 96.442150 96.442150
61997 19.870676 19.870676 91.220676 91.220676
63021 19.637382 19.637382 90.987382 90.987382
63051 19.630620 19.630620 90.980620 90.980620
176161 18.471367 18.471367 89.821367 89.821367
177425 18.178661 18.178661 89.528661 89.528661
177449 18.073419 18.073419 89.423419 89.423419
210139 17.053945 17.053945 88.403945 88.403945
211101 16.870299 16.870299 88.220299 88.220299
211110 16.711400 16.711400 88.061400 88.061400
211133 16.577373 16.577373 87.927373 87.927373
285000 41.387656 16.577373 41.387656 87.927373
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 73.485051 73.485051 -281.734949 -281.734949
4 73.191492 73.191492 -282.028508 -282.028508
9 72.800432 72.800432 -282.419568 -282.419568
161 56.671327 56.671327 -298.548673 -298.548673
162 56.385834 56.385834 -298.834166 -298.834166
171 56.222691 56.222691 -298.997309 -298.997309
183 55.926359 55.926359 -299.293641 -299.293641
196 55.428702 55.428702 -299.791298 -299.791298
521 42.297924 42.297924 -312.922076 -312.922076
523 41.789466 41.789466 -313.430534 -313.430534
541 41.413332 41.413332 -313.806668 -313.806668
1201 34.973413 34.973413 -320.246587 -320.246587
