"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 390.355533 390.355533 469.835533 469.835533
2 390.355341 390.355341 469.835341 469.835341
3 390.355330 390.355330 469.835330 469.835330
8 390.355311 390.355311 469.835311 469.835311
21 390.355269 390.355269 469.835269 469.835269
41 166.574210 166.574210 246.054210 246.054210
42 166.574119 166.574119 246.054119 246.054119
43 166.574107 166.574107 246.054107 246.054107
52 166.574103 166.574103 246.054103 246.054103
57 166.574036 166.574036 246.054036 246.054036
761 70.322430 70.322430 149.802430 149.802430
762 70.322391 70.322391 149.802391 149.802391
766 70.322387 70.322387 149.802387 149.802387
768 70.322328 70.322328 149.802328 149.802328
270000 273856386651862614396292966119864339366529146073526624476492407043263895591349893909186326036508344201195328457482662597099520.000000 70.322328 273856386651862614396292966119864339366529146073526624476492407043263895591349893909186326036508344201195328457482662597099520.000000 149.802328
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 295.948782 295.948782 375.428782 375.428782
5 295.948757 295.948757 375.428757 375.428757
9 295.948722 295.948722 375.428722 375.428722
19 295.948690 295.948690 375.428690 375.428690
21 295.948657 295.948657 375.428657 375.428657
41 243.442442 243.442442 322.922442 322.922442
45 243.442417 243.442417 322.922417 322.922417
61 243.442394 243.442394 322.922394 322.922394
241 182.090088 182.090088 261.570088 261.570088
242 182.089894 182.089894 261.569894 261.569894
253 182.089889 182.089889 261.569889 261.569889
264 182.089864 182.089864 261.569864 261.569864
441 123.281620 123.281620 202.761620 202.761620
442 123.281467 123.281467 202.761467 202.761467
459 123.281423 123.281423 202.761423 202.761423
681 103.833314 103.833314 183.313314 183.313314
682 103.833308 103.833308 183.313308 183.313308
684 103.833265 103.833265 183.313265 183.313265
685 103.833235 103.833235 183.313235 183.313235
691 103.833224 103.833224 183.313224 183.313224
270000 380131359016526012082732143425804033477996982391450918449554434429108994859410932969702170791407055402477807863574905539788800.000000 103.833224 380131359016526012082732143425804033477996982391450918449554434429108994859410932969702170791407055402477807863574905539788800.000000 183.313224
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 217.801730 217.801730 297.281730 297.281730
2 217.801563 217.801563 297.281563 297.281563
8 217.801519 217.801519 297.281519 297.281519
401 183.350000 183.350000 262.830000 262.830000
402 183.349892 183.349892 262.829892 262.829892
408 183.349890 183.349890 262.829890 262.829890
412 183.349859 183.349859 262.829859 262.829859
430 183.349850 183.349850 262.829850 262.829850
440 183.349821 183.349821 262.829821 262.829821
561 154.247083 154.247083 233.727083 233.727083
562 154.247015 154.247015 233.727015 233.727015
563 154.246937 154.246937 233.726937 233.726937
681 133.759645 133.759645 213.239645 213.239645
683 133.759608 133.759608 213.239608 213.239608
688 133.759606 133.759606 213.239606 213.239606
692 133.759588 133.759588 213.239588 213.239588
1121 128.960905 128.960905 208.440905 208.440905
1122 128.960891 128.960891 208.440891 208.440891
1124 128.960874 128.960874 208.440874 208.440874
1125 128.960835 128.960835 208.440835 208.440835
1141 128.960747 128.960747 208.440747 208.440747
270000 13778878488359604213826196284897353008166264822972101955448589708216357120309181198917909756217013139828600076092171108745216.000000 128.960747 13778878488359604213826196284897353008166264822972101955448589708216357120309181198917909756217013139828600076092171108745216.000000 208.440747
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 168.748079 168.748079 563.228079 563.228079
9 168.748045 168.748045 563.228045 563.228045
11 168.748040 168.748040 563.228040 563.228040
17 168.748035 168.748035 563.228035 563.228035
32 168.748012 168.748012 563.228012 563.228012
1161 160.846071 160.846071 555.326071 555.326071
270000 1079063057404204897163570267729184599145912671810102648960379171453344671482699854705280890533150332219687181083507912893005824.000000 160.846071 1079063057404204897163570267729184599145912671810102648960379171453344671482699854705280890533150332219687181083507912893005824.000000 555.326071
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 306.487293 306.487293 700.967293 700.967293
5 306.487198 306.487198 700.967198 700.967198
41 264.123156 264.123156 658.603156 658.603156
45 264.123087 264.123087 658.603087 658.603087
69 264.123040 264.123040 658.603040 658.603040
81 242.784323 242.784323 637.264323 637.264323
85 242.784323 242.784323 637.264323 637.264323
90 242.784298 242.784298 637.264298 637.264298
106 242.784288 242.784288 637.264288 637.264288
112 242.784265 242.784265 637.264265 637.264265
161 238.959714 238.959714 633.439714 633.439714
441 232.435675 232.435675 626.915675 626.915675
451 232.435663 232.435663 626.915663 626.915663
721 230.473172 230.473172 624.953172 624.953172
761 168.747425 168.747425 563.227425 563.227425
762 168.747419 168.747419 563.227419 563.227419
764 168.747388 168.747388 563.227388 563.227388
765 168.747369 168.747369 563.227369 563.227369
770 168.747319 168.747319 563.227319 563.227319
270000 3507193760878441522826761070227169123116658839373777249659631777338593639637494595286161755922929782869001428922153151525552128.000000 168.747319 3507193760878441522826761070227169123116658839373777249659631777338593639637494595286161755922929782869001428922153151525552128.000000 563.227319
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 300.636816 300.636816 695.116816 695.116816
3 300.636701 300.636701 695.116701 695.116701
11 300.636696 300.636696 695.116696 695.116696
41 229.650208 229.650208 624.130208 624.130208
44 229.650181 229.650181 624.130181 624.130181
45 229.650126 229.650126 624.130126 624.130126
55 229.650123 229.650123 624.130123 624.130123
62 229.650112 229.650112 624.130112 624.130112
68 229.650092 229.650092 624.130092 624.130092
73 229.650080 229.650080 624.130080 624.130080
1041 186.401982 186.401982 580.881982 580.881982
1043 186.401928 186.401928 580.881928 580.881928
1048 186.401926 186.401926 580.881926 580.881926
1841 173.924549 173.924549 568.404549 568.404549
1842 173.924545 173.924545 568.404545 568.404545
1844 173.924513 173.924513 568.404513 568.404513
1845 173.924510 173.924510 568.404510 568.404510
1848 173.924493 173.924493 568.404493 568.404493
1851 173.924435 173.924435 568.404435 568.404435
1859 173.924402 173.924402 568.404402 568.404402
270000 285691592639614874302745263870089525909687481667433500456447129581039405709421167368786144660411781939490204785328174800044032.000000 173.924402 285691592639614874302745263870089525909687481667433500456447129581039405709421167368786144660411781939490204785328174800044032.000000 568.404402
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 355.613894 355.613894 108.503894 108.503894
41 329.021134 329.021134 81.911134 81.911134
49 329.021097 329.021097 81.911097 81.911097
81 234.829408 234.829408 -12.280592 -12.280592
82 234.829386 234.829386 -12.280614 -12.280614
84 234.829352 234.829352 -12.280648 -12.280648
85 234.829346 234.829346 -12.280654 -12.280654
89 234.829317 234.829317 -12.280683 -12.280683
94 234.829254 234.829254 -12.280746 -12.280746
121 181.367321 181.367321 -65.742679 -65.742679
150 181.367268 181.367268 -65.742732 -65.742732
401 124.394349 124.394349 -122.715651 -122.715651
402 124.394324 124.394324 -122.715676 -122.715676
403 124.394305 124.394305 -122.715695 -122.715695
407 124.394224 124.394224 -122.715776 -122.715776
270000 166226789157429031082648783740672131250242213684427522520518743224958432875296524304778105762046363732963994185495148297715712.000000 124.394224 166226789157429031082648783740672131250242213684427522520518743224958432875296524304778105762046363732963994185495148297715712.000000 -122.715776
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 287.665290 287.665290 40.555290 40.555290
2 287.665282 287.665282 40.555282 40.555282
3 287.665190 287.665190 40.555190 40.555190
5 287.665173 287.665173 40.555173 40.555173
12 287.665150 287.665150 40.555150 40.555150
15 287.665128 287.665128 40.555128 40.555128
81 202.055157 202.055157 -45.054843 -45.054843
801 181.444577 181.444577 -65.665423 -65.665423
804 181.444564 181.444564 -65.665436 -65.665436
807 181.444558 181.444558 -65.665442 -65.665442
809 181.444538 181.444538 -65.665462 -65.665462
815 181.444503 181.444503 -65.665497 -65.665497
1121 136.998733 136.998733 -110.111267 -110.111267
1158 136.998733 136.998733 -110.111267 -110.111267
1481 128.030128 128.030128 -119.079872 -119.079872
1502 128.030112 128.030112 -119.079888 -119.079888
270000 115842994353986419045107462229020394700085648035263361030559304730284621149269423647741341575684038164057356786975095717363712.000000 128.030112 115842994353986419045107462229020394700085648035263361030559304730284621149269423647741341575684038164057356786975095717363712.000000 -119.079888
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 336.326785 336.326785 89.216785 89.216785
2 336.326757 336.326757 89.216757 89.216757
4 336.326728 336.326728 89.216728 89.216728
5 336.326672 336.326672 89.216672 89.216672
7 336.326649 336.326649 89.216649 89.216649
9 336.326624 336.326624 89.216624 89.216624
30 336.326603 336.326603 89.216603 89.216603
81 319.663277 319.663277 72.553277 72.553277
87 319.663240 319.663240 72.553240 72.553240
161 140.058489 140.058489 -107.051511 -107.051511
163 140.058476 140.058476 -107.051524 -107.051524
165 140.058424 140.058424 -107.051576 -107.051576
167 140.058392 140.058392 -107.051608 -107.051608
281 133.714018 133.714018 -113.395982 -113.395982
289 133.713986 133.713986 -113.396014 -113.396014
294 133.713960 133.713960 -113.396040 -113.396040
1001 129.634022 129.634022 -117.475978 -117.475978
1004 129.633997 129.633997 -117.476003 -117.476003
1011 129.633990 129.633990 -117.476010 -117.476010
1017 129.633943 129.633943 -117.476057 -117.476057
1026 129.633929 129.633929 -117.476071 -117.476071
270000 12945155394608080113828980747174146861292112096931655818819091267902396097016072331006083956533629052965710749235482231570432.000000 129.633929 12945155394608080113828980747174146861292112096931655818819091267902396097016072331006083956533629052965710749235482231570432.000000 -117.476071
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 164.319752 164.319752 12.279752 12.279752
2 164.319696 164.319696 12.279696 12.279696
5 164.319591 164.319591 12.279591 12.279591
681 160.969813 160.969813 8.929813 8.929813
695 160.969803 160.969803 8.929803 8.929803
801 133.812893 133.812893 -18.227107 -18.227107
802 133.812865 133.812865 -18.227135 -18.227135
804 133.812847 133.812847 -18.227153 -18.227153
810 133.812799 133.812799 -18.227201 -18.227201
821 133.812792 133.812792 -18.227208 -18.227208
828 133.812784 133.812784 -18.227216 -18.227216
270000 356141090882712147355470132396278358740760198737400426730973083020722355036962252697480204163813621085752864146666865115004928.000000 133.812784 356141090882712147355470132396278358740760198737400426730973083020722355036962252697480204163813621085752864146666865115004928.000000 -18.227216
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 264.086814 264.086814 112.046814 112.046814
2 264.086698 264.086698 112.046698 112.046698
5 264.086628 264.086628 112.046628 112.046628
28 264.086625 264.086625 112.046625 112.046625
