"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 134567.706914 134567.706914 134357.826914 134357.826914
3 134567.706872 134567.706872 134357.826872 134357.826872
5 134567.704867 134567.704867 134357.824867 134357.824867
8 134567.260013 134567.260013 134357.380013 134357.380013
10 134566.113606 134566.113606 134356.233606 134356.233606
281 64878.395957 64878.395957 64668.515957 64668.515957
282 64878.395954 64878.395954 64668.515954 64668.515954
283 64878.394868 64878.394868 64668.514868 64668.514868
286 64878.300350 64878.300350 64668.420350 64668.420350
288 64878.267861 64878.267861 64668.387861 64668.387861
503 61149.723674 61149.723674 60939.843674 60939.843674
506 31012.165998 31012.165998 30802.285998 30802.285998
690 30344.195484 30344.195484 30134.315484 30134.315484
695 25442.206048 25442.206048 25232.326048 25232.326048
1462 25442.206006 25442.206006 25232.326006 25232.326006
1463 25442.204641 25442.204641 25232.324641 25232.324641
1466 25442.166151 25442.166151 25232.286151 25232.286151
1468 25442.077654 25442.077654 25232.197654 25232.197654
1470 25441.816650 25441.816650 25231.936650 25231.936650
1857 11934.421010 11934.421010 11724.541010 11724.541010
2701 11934.420966 11934.420966 11724.540966 11724.540966
2704 11934.420892 11934.420892 11724.540892 11724.540892
2706 11934.406817 11934.406817 11724.526817 11724.526817
2708 11934.310336 11934.310336 11724.430336 11724.430336
2709 11933.861963 11933.861963 11723.981963 11723.981963
3309 4414.641890 4414.641890 4204.761890 4204.761890
4111 4414.641869 4414.641869 4204.761869 4204.761869
4114 4414.640704 4414.640704 4204.760704 4204.760704
4115 4414.639026 4414.639026 4204.759026 4204.759026
4118 4414.586815 4414.586815 4204.706815 4204.706815
4120 4414.353419 4414.353419 4204.473419 4204.473419
135000 10068176.318736 4414.353419 10068176.318736 4204.473419
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7841967.827302 7841967.827302 7841757.947302 7841757.947302
3 7841967.827192 7841967.827192 7841757.947192 7841757.947192
6 7841967.735446 7841967.735446 7841757.855446 7841757.855446
8 7841967.340766 7841967.340766 7841757.460766 7841757.460766
9 7841951.614902 7841951.614902 7841741.734902 7841741.734902
11 4838344.013850 4838344.013850 4838134.133850 4838134.133850
12 4838344.013770 4838344.013770 4838134.133770 4838134.133770
13 4838344.012431 4838344.012431 4838134.132431 4838134.132431
15 4838344.005470 4838344.005470 4838134.125470 4838134.125470
17 4838343.365430 4838343.365430 4838133.485430 4838133.485430
20 4838326.824299 4838326.824299 4838116.944299 4838116.944299
31 350728.456120 350728.456120 350518.576120 350518.576120
32 350728.456050 350728.456050 350518.576050 350518.576050
34 350728.455575 350728.455575 350518.575575 350518.575575
36 350728.380838 350728.380838 350518.500838 350518.500838
37 350728.355312 350728.355312 350518.475312 350518.475312
39 350719.383914 350719.383914 350509.503914 350509.503914
41 312988.104373 312988.104373 312778.224373 312778.224373
42 312988.104298 312988.104298 312778.224298 312778.224298
44 312988.103072 312988.103072 312778.223072 312778.223072
46 312988.064615 312988.064615 312778.184615 312778.184615
48 312987.031568 312987.031568 312777.151568 312777.151568
552 62954.228024 62954.228024 62744.348024 62744.348024
556 61192.106443 61192.106443 60982.226443 60982.226443
562 50384.127839 50384.127839 50174.247839 50174.247839
564 42664.854379 42664.854379 42454.974379 42454.974379
761 38664.042533 38664.042533 38454.162533 38454.162533
1501 38664.042533 38664.042533 38454.162533 38454.162533
1504 38664.041774 38664.041774 38454.161774 38454.161774
1505 38664.041098 38664.041098 38454.161098 38454.161098
1507 38663.951802 38663.951802 38454.071802 38454.071802
1510 38662.439542 38662.439542 38452.559542 38452.559542
1919 27091.390742 27091.390742 26881.510742 26881.510742
2081 9014.502638 9014.502638 8804.622638 8804.622638
2832 9014.502637 9014.502637 8804.622637 8804.622637
2834 9014.502203 9014.502203 8804.622203 8804.622203
2836 9014.470069 9014.470069 8804.590069 8804.590069
2840 9014.412350 9014.412350 8804.532350 8804.532350
135000 9999338.290480 9014.412350 9999338.290480 8804.532350
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2440522.334582 2440522.334582 2440312.454582 2440312.454582
3 2440522.333594 2440522.333594 2440312.453594 2440312.453594
6 2440522.293059 2440522.293059 2440312.413059 2440312.413059
8 2440521.781987 2440521.781987 2440311.901987 2440311.901987
9 2440508.758344 2440508.758344 2440298.878344 2440298.878344
11 1417724.394164 1417724.394164 1417514.514164 1417514.514164
12 1417724.394128 1417724.394128 1417514.514128 1417514.514128
14 1417724.393703 1417724.393703 1417514.513703 1417514.513703
16 1417724.283789 1417724.283789 1417514.403789 1417514.403789
17 1417724.269372 1417724.269372 1417514.389372 1417514.389372
19 1417703.888629 1417703.888629 1417494.008629 1417494.008629
31 32606.907957 32606.907957 32397.027957 32397.027957
32 32606.907941 32606.907941 32397.027941 32397.027941
34 32606.906716 32606.906716 32397.026716 32397.026716
36 32606.867749 32606.867749 32396.987749 32396.987749
37 32606.844188 32606.844188 32396.964188 32396.964188
40 32605.463697 32605.463697 32395.583697 32395.583697
552 17015.548994 17015.548994 16805.668994 16805.668994
1382 17015.548990 17015.548990 16805.668990 16805.668990
1384 17015.547755 17015.547755 16805.667755 16805.667755
1386 17015.512344 17015.512344 16805.632344 16805.632344
1388 17015.494819 17015.494819 16805.614819 16805.614819
1389 17014.675843 17014.675843 16804.795843 16804.795843
2089 951.863681 951.863681 741.983681 741.983681
2841 951.863680 951.863680 741.983680 741.983680
2844 951.863298 951.863298 741.983298 741.983298
2845 951.859909 951.859909 741.979909 741.979909
2847 951.842409 951.842409 741.962409 741.962409
2849 951.721049 951.721049 741.841049 741.841049
135000 9999338.290716 951.721049 9999338.290716 741.841049
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12442754.779740 12442754.779740 12442662.689740 12442662.689740
2 12442754.779709 12442754.779709 12442662.689709 12442662.689709
4 12442754.779289 12442754.779289 12442662.689289 12442662.689289
5 12442754.749390 12442754.749390 12442662.659390 12442662.659390
8 12442754.346910 12442754.346910 12442662.256910 12442662.256910
9 12442714.370792 12442714.370792 12442622.280792 12442622.280792
21 1592564.137876 1592564.137876 1592472.047876 1592472.047876
23 1592564.137701 1592564.137701 1592472.047701 1592472.047701
25 1592564.094061 1592564.094061 1592472.004061 1592472.004061
27 1592563.588592 1592563.588592 1592471.498592 1592471.498592
30 1592547.693776 1592547.693776 1592455.603776 1592455.603776
41 1516583.130772 1516583.130772 1516491.040772 1516491.040772
42 1516583.130765 1516583.130765 1516491.040765 1516491.040765
44 1516583.130719 1516583.130719 1516491.040719 1516491.040719
45 1516583.123239 1516583.123239 1516491.033239 1516491.033239
47 1516582.271386 1516582.271386 1516490.181386 1516490.181386
49 1516562.660218 1516562.660218 1516470.570218 1516470.570218
51 39555.694045 39555.694045 39463.604045 39463.604045
52 39555.693964 39555.693964 39463.603964 39463.603964
53 39555.693854 39555.693854 39463.603854 39463.603854
56 39555.655015 39555.655015 39463.565015 39463.565015
58 39555.528528 39555.528528 39463.438528 39463.438528
60 39555.138943 39555.138943 39463.048943 39463.048943
586 19042.451477 19042.451477 18950.361477 18950.361477
656 7338.612605 7338.612605 7246.522605 7246.522605
657 644.654572 644.654572 552.564572 552.564572
1441 644.654569 644.654569 552.564569 552.564569
1444 644.654043 644.654043 552.564043 552.564043
1448 644.641885 644.641885 552.551885 552.551885
1450 644.423181 644.423181 552.333181 552.333181
135000 23394030.513202 644.423181 23394030.513202 552.333181
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7718908.555630 7718908.555630 7718816.465630 7718816.465630
2 7718908.555551 7718908.555551 7718816.465551 7718816.465551
4 7718908.554334 7718908.554334 7718816.464334 7718816.464334
5 7718908.519992 7718908.519992 7718816.429992 7718816.429992
7 7718905.809820 7718905.809820 7718813.719820 7718813.719820
9 7718881.610902 7718881.610902 7718789.520902 7718789.520902
11 35647.986825 35647.986825 35555.896825 35555.896825
12 35647.986752 35647.986752 35555.896752 35555.896752
13 35647.986535 35647.986535 35555.896535 35555.896535
