"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.946118 85.946118 126.726118 126.726118
2 85.946117 85.946117 126.726117 126.726117
4 85.946116 85.946116 126.726116 126.726116
38 85.946115 85.946115 126.726115 126.726115
41 85.629732 85.629732 126.409732 126.409732
42 85.629732 85.629732 126.409732 126.409732
47 85.629729 85.629729 126.409729 126.409729
66 85.629728 85.629728 126.409728 126.409728
70 85.629727 85.629727 126.409727 126.409727
81 84.687429 84.687429 125.467429 125.467429
82 84.687419 84.687419 125.467419 125.467419
101 84.687416 84.687416 125.467416 125.467416
121 84.033603 84.033603 124.813603 124.813603
122 84.033597 84.033597 124.813597 124.813597
124 84.033595 84.033595 124.813595 124.813595
125 84.033592 84.033592 124.813592 124.813592
131 84.033591 84.033591 124.813591 124.813591
161 81.522409 81.522409 122.302409 122.302409
172 81.522403 81.522403 122.302403 122.302403
180 81.522401 81.522401 122.302401 122.302401
401 78.201417 78.201417 118.981417 118.981417
1561 76.352957 76.352957 117.132957 117.132957
1567 76.352952 76.352952 117.132952 117.132952
1587 76.352939 76.352939 117.132939 117.132939
270000 3850536160319093770093826289846425588671105200694739025508381110050642785627950731811624978684945882498122950386339094200320.000000 76.352939 3850536160319093770093826289846425588671105200694739025508381110050642785627950731811624978684945882498122950386339094200320.000000 117.132939
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.771170 85.771170 126.551170 126.551170
2 85.771166 85.771166 126.551166 126.551166
12 85.771165 85.771165 126.551165 126.551165
38 85.771165 85.771165 126.551165 126.551165
41 83.923402 83.923402 124.703402 124.703402
47 83.923396 83.923396 124.703396 124.703396
401 81.728177 81.728177 122.508177 122.508177
402 81.728160 81.728160 122.508160 122.508160
406 81.728157 81.728157 122.508157 122.508157
409 81.728154 81.728154 122.508154 122.508154
415 81.728146 81.728146 122.508146 122.508146
881 79.368466 79.368466 120.148466 120.148466
882 79.368462 79.368462 120.148462 120.148462
883 79.368447 79.368447 120.148447 120.148447
961 77.079274 77.079274 117.859274 117.859274
962 77.079248 77.079248 117.859248 117.859248
991 77.079245 77.079245 117.859245 117.859245
993 77.079230 77.079230 117.859230 117.859230
1481 75.407569 75.407569 116.187569 116.187569
1488 75.407568 75.407568 116.187568 116.187568
1492 75.407564 75.407564 116.187564 116.187564
1508 75.407556 75.407556 116.187556 116.187556
270000 314791905956932710430306235935446077856462428641004511985239950308418079523996837667982021947760768654066931801193359343616.000000 75.407556 314791905956932710430306235935446077856462428641004511985239950308418079523996837667982021947760768654066931801193359343616.000000 116.187556
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.074512 84.074512 124.854512 124.854512
2 84.074511 84.074511 124.854511 124.854511
3 84.074507 84.074507 124.854507 124.854507
38 84.074505 84.074505 124.854505 124.854505
321 81.439824 81.439824 122.219824 122.219824
322 81.439819 81.439819 122.219819 122.219819
323 81.439818 81.439818 122.219818 122.219818
325 81.439812 81.439812 122.219812 122.219812
327 81.439811 81.439811 122.219811 122.219811
352 81.439810 81.439810 122.219810 122.219810
4858 80.823201 80.823201 121.603201 121.603201
4861 80.270558 80.270558 121.050558 121.050558
4863 78.902461 78.902461 119.682461 119.682461
270000 160201450536425031863967339553824379463217270983301859224444943771792285738655466515284418552604846648594523794826739056640.000000 78.902461 160201450536425031863967339553824379463217270983301859224444943771792285738655466515284418552604846648594523794826739056640.000000 119.682461
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.584697 85.584697 83.984697 83.984697
2 85.584691 85.584691 83.984691 83.984691
21 85.584691 85.584691 83.984691 83.984691
36 85.584690 85.584690 83.984690 83.984690
41 83.333354 83.333354 81.733354 81.733354
42 83.333350 83.333350 81.733350 81.733350
43 83.333347 83.333347 81.733347 81.733347
54 83.333344 83.333344 81.733344 81.733344
58 83.333344 83.333344 81.733344 81.733344
441 79.210141 79.210141 77.610141 77.610141
443 79.210141 79.210141 77.610141 77.610141
445 79.210133 79.210133 77.610133 77.610133
471 79.210126 79.210126 77.610126 77.610126
476 79.210122 79.210122 77.610122 77.610122
270000 190240100480091115062120055553545011467746621501406595162903161524740916609065263021727668757388265824800199984319349915648.000000 79.210122 190240100480091115062120055553545011467746621501406595162903161524740916609065263021727668757388265824800199984319349915648.000000 77.610122
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.139210 84.139210 82.539210 82.539210
2 84.139206 84.139206 82.539206 82.539206
3 84.139206 84.139206 82.539206 82.539206
6 84.139206 84.139206 82.539206 82.539206
10 84.139205 84.139205 82.539205 82.539205
17 84.139203 84.139203 82.539203 82.539203
40 84.139200 84.139200 82.539200 82.539200
41 82.704921 82.704921 81.104921 81.104921
42 82.704911 82.704911 81.104911 81.104911
50 82.704907 82.704907 81.104907 81.104907
64 82.704904 82.704904 81.104904 81.104904
161 79.405794 79.405794 77.805794 77.805794
162 79.405770 79.405770 77.805770 77.805770
169 79.405766 79.405766 77.805766 77.805766
193 79.405755 79.405755 77.805755 77.805755
401 77.700276 77.700276 76.100276 76.100276
403 77.700276 77.700276 76.100276 76.100276
406 77.700274 77.700274 76.100274 76.100274
416 77.700269 77.700269 76.100269 76.100269
425 77.700268 77.700268 76.100268 76.100268
270000 4911471684704095829476063648791125167680739035305880815754937155305453284149104890666655194213789994353813051684536975360.000000 77.700268 4911471684704095829476063648791125167680739035305880815754937155305453284149104890666655194213789994353813051684536975360.000000 76.100268
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.342221 85.342221 83.742221 83.742221
2 85.342220 85.342220 83.742220 83.742220
3 85.342217 85.342217 83.742217 83.742217
19 85.342216 85.342216 83.742216 83.742216
41 83.210566 83.210566 81.610566 81.610566
44 83.210560 83.210560 81.610560 81.610560
121 81.700857 81.700857 80.100857 80.100857
123 81.700856 81.700856 80.100856 80.100856
130 81.700850 81.700850 80.100850 80.100850
131 81.700849 81.700849 80.100849 80.100849
138 81.700846 81.700846 80.100846 80.100846
151 81.700843 81.700843 80.100843 80.100843
